date,dividend
1994-08-01,0.035556
1994-10-25,0.035556
1995-02-14,0.035556
1995-05-16,0.053333
1995-08-23,0.053333
1995-08-30,0.053333
1996-02-22,0.08
1996-05-16,0.08
1996-08-13,0.08
1996-12-05,0.08
1997-02-20,0.08
1997-05-15,0.08
1997-08-12,0.08
1997-11-10,0.08
1998-03-06,0.08
1998-05-20,0.08
1998-08-12,0.08
1998-11-20,0.08
1999-03-18,0.08
1999-05-27,0.08
1999-08-11,0.08
1999-11-10,0.08
2000-03-15,0.08
2000-05-25,0.08
2000-08-16,0.08
2000-11-15,0.08
2001-03-21,0.08
2001-06-06,0.08
2001-08-15,0.08
2001-11-15,0.08
2002-03-13,0.08
2002-06-05,0.08
2002-09-05,0.08
2002-11-13,0.08
2003-03-26,0.08
2003-06-04,0.08
2003-08-27,0.08
2003-11-21,0.08
2004-04-05,0.08
2004-06-03,0.08
2004-08-24,0.08
2004-11-24,0.08
2005-04-08,0.08
2005-06-09,0.08
2005-08-25,0.08
2005-12-07,0.08
2006-04-05,0.08
2006-06-07,0.08
2006-08-29,0.08
2006-11-20,0.08
2007-04-03,0.08
2007-06-04,0.08
2007-08-28,0.08
2007-12-12,0.08
2008-04-14,0.08
2008-06-11,0.08
2008-08-21,0.08
2013-06-21,0.06
2013-08-28,0.06
2013-11-25,0.06
2014-02-26,0.07
2014-06-04,0.07
2014-09-03,0.07
2014-12-03,0.07
2015-02-18,0.07
2015-06-03,0.07
2015-09-02,0.07
2015-12-02,0.07
2016-02-17,0.07
2016-06-01,0.07
2016-08-31,0.07
2016-11-30,0.07
2017-02-15,0.07
2017-05-31,0.07
2017-08-30,0.07
2017-11-30,0.07
2018-02-15,0.07
2018-05-31,0.07
2018-08-30,0.07
2018-11-30,0.07
2019-02-14,0.07
2019-06-20,0.07
2019-09-06,0.07
