fiscalDateEnding,reportedEPS
1998-12-31,-0.2573
1999-12-31,-0.0559
2000-12-31,0.1394
2003-12-31,0.1554
2004-12-31,0.2466
2005-12-31,0.0904
2006-12-31,0.1877
2007-12-31,0.2253
2008-12-31,0.2619
2009-12-31,-1.0946
2010-12-31,0.3008
2011-12-31,0.5442
2012-12-31,0.4179
2013-12-31,0.2974
2014-12-31,1.0068
2015-12-31,0.7949
2016-12-31,0.8995
2017-12-31,1.2429
2018-12-31,1.7411
2019-12-31,1.8903
2020-12-31,1.3667
2021-12-31,1.26
2022-12-31,1.63
2023-12-31,2.29
2024-12-31,1.33
2025-12-31,2.17
2026-03-31,0
