fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,19561000,82768000,63207000,63207000,3717000,None,3823000,15844000,None,None,None,983000,None,None,None,3283000,2900000,969000,None,None,None,3883000,7166000,1931000
2007-12-31,USD,20607000,84559000,63952000,63952000,4224000,None,3963000,16383000,None,None,None,699000,None,None,None,3472000,3583000,1187000,None,None,None,4282000,7754000,2396000
2008-12-31,USD,22166000,85967000,63801000,63801000,4463000,None,4009000,17703000,None,None,None,177000,None,None,None,3513000,4316000,1407000,None,None,None,4493000,8006000,2909000
2009-12-31,USD,13132000,61240000,48108000,48108000,-17989000,6780000,3922000,14856000,None,None,None,55000,None,None,None,2918000,-18203000,-5754000,None,None,None,-18062000,-15144000,-12449000
2010-12-31,USD,22692000,80591000,57899000,57899000,4972000,9938000,4044000,18405000,None,None,None,3000,None,None,None,1815000,5166000,1581000,None,None,None,5169000,6984000,3585000
2011-12-31,USD,33531000,110941000,77410000,77410000,9652000,12639000,5983000,23879000,None,None,None,84000,None,None,None,2171000,9519000,2552000,None,None,None,9603000,11774000,6967000
2012-12-31,USD,29640000,101968000,72328000,72328000,7128000,10811000,6060000,22512000,None,None,None,13000,None,None,None,1798000,7498000,2101000,None,None,None,7511000,9309000,5397000
2013-12-31,USD,36522000,125502000,88980000,88980000,7058000,15195000,7931000,29464000,None,None,None,1445000,None,None,None,2913000,5781000,1828000,None,None,None,7185000,10098000,3953000
2014-12-31,USD,73426000,249682000,176256000,176256000,24150000,23972000,13881000,49276000,None,None,None,6435000,None,None,None,7267000,18623000,4763000,None,None,None,25287000,32554000,13860000
2015-12-31,USD,66270000,232434000,166164000,166164000,21499000,22820000,14229000,44771000,None,None,None,6023000,None,None,None,7466000,15421000,4347000,None,None,None,21638000,29104000,11074000
2016-12-31,USD,69662000,245893000,176231000,176231000,19311000,24761000,16170000,50351000,None,None,None,6449000,None,None,None,9749000,12803000,3725000,None,None,None,19360000,29109000,9078000
2017-12-31,USD,72460000,252012000,179552000,179552000,19013000,25139000,17542000,53447000,None,None,None,2474000,None,None,None,10274000,16136000,8100000,None,None,None,18297000,28571000,8036000
2018-12-31,USD,87748000,310611000,222863000,222863000,23991000,32799000,19913000,63757000,None,None,None,2701000,None,None,None,11576000,20681000,4756000,None,None,None,23388000,34964000,15925000
2019-12-31,USD,112584000,371084000,258500000,258500000,29443000,37688000,23086000,83141000,None,-5134000,None,5134000,None,None,None,14857000,23841000,6819000,None,17022000,None,28975000,43832000,17022000
2020-12-31,USD,108575000,366694000,258119000,258119000,22994000,38301000,25487000,85581000,None,-3716000,None,3716000,None,None,None,15985000,18776000,5133000,None,13643000,None,22492000,38477000,13643000
2021-12-31,USD,121056000,403516000,282460000,282460000,26026000,42419000,27818000,95030000,None,-3236000,None,3236000,None,None,None,18107000,23113000,-981000,None,24094000,None,26349000,44456000,24094000
2022-12-31,USD,157259000,502988000,345729000,345729000,31656000,50677000,38561000,125603000,None,-7692000,None,7692000,None,None,None,25486000,23681000,6292000,None,17389000,None,31373000,56859000,17389000
2023-12-31,USD,183683000,578634000,394951000,394951000,42314000,58403000,41665000,141369000,None,-12383000,None,12383000,None,None,None,25068000,29700000,5603000,None,24097000,None,42083000,67151000,24097000
2024-12-31,USD,165691000,529968000,364277000,364277000,30038000,55669000,39761000,135653000,None,-13296000,None,13296000,None,None,None,25891000,16858000,3692000,None,13166000,None,30154000,56045000,13166000
2025-12-31,USD,169238000,554478000,385240000,385240000,48025000,57853000,38836000,121213000,None,-13175000,None,27801000,None,None,None,25407000,28734000,6700000,None,22034000,None,48025000,73432000,22034000
