fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,18744000,None,None,None,None,3545000,5050000,None,-656000,None,-12394000,2370000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,28294000
2006-03-31,USD,25623000,None,None,None,None,3669000,4836000,None,-2817000,None,-41769000,8178000,None,None,None,None,None,None,None,None,None,None,6900000,None,1511000,None,None,26091000
2006-06-30,USD,22656000,None,None,None,None,3631000,9508000,None,-9912000,None,-14759000,1409000,None,None,None,None,None,None,None,None,None,None,1200000,None,None,None,None,27672000
2006-09-30,USD,-7524000,None,None,None,None,4038000,18387000,None,-4017000,None,22730000,-3036000,None,None,None,None,None,None,None,None,None,None,None,None,-1319000,None,None,-4263000
2006-12-31,USD,47497000,None,None,None,None,4749000,4557000,None,3316000,None,15272000,-62856000,None,None,None,None,None,None,None,None,None,None,-64152000,None,7540000,None,None,21446000
2007-03-31,USD,26855000,None,None,None,None,5853000,5333000,None,2779000,None,-25325000,-1232000,None,None,None,None,None,None,None,None,None,None,-6048000,None,3338000,None,None,26716000
2007-06-30,USD,45916000,None,None,None,None,6390000,5570000,None,736000,None,-27109000,2256000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,25633000
2007-09-30,USD,37052000,None,None,None,None,6941000,7599000,None,-3258000,None,-24770000,-41547000,None,None,None,None,None,None,None,None,None,None,-42865000,None,None,None,None,26961000
2007-12-31,USD,48297000,None,None,None,None,7718000,8368000,None,-391000,None,20463000,-62275000,None,None,None,None,None,None,None,None,None,None,-63181000,None,15067000,None,None,30803000
2008-03-31,USD,32204000,None,None,None,None,9088000,5909000,None,-3834000,None,10440000,-23882000,None,None,None,None,None,None,None,None,None,None,-24600000,None,3417000,None,None,27644000
