fiscalDateEnding,reportedEPS
1996-12-31,2.17
1997-12-31,2.72
1998-12-31,2.09
1999-12-31,1.02
2000-12-31,1.15
2001-12-31,-0.09
2002-12-31,0.87
2003-12-31,0.67
2004-12-31,1.35
2005-12-31,2.53
2006-12-31,2.48
2007-12-31,2.41
2008-12-31,3.26
2009-12-31,0.54
2010-12-31,2.96
2011-12-31,4.58
2012-12-31,4.64
2013-12-31,3.07
2014-12-31,2.95
2015-12-31,2.21
2016-12-31,1.97
2017-12-31,2.62
2018-12-31,4.18
2019-12-31,4.6
2020-12-31,4.1
2021-12-31,4.71
2022-12-31,6.02
2023-12-31,7.02
2024-12-31,5.72
2025-12-31,5.33
2026-03-31,0
