date,dividend
1986-12-01,0.285
1987-03-02,0.285
1987-06-01,0.3
1987-11-30,0.3
1988-02-29,0.3
1988-09-02,0.317
1988-12-05,0.317
1989-02-22,1.4
1989-12-05,0.85
1990-02-26,1.6
1990-12-10,2.55
1991-12-09,2.7
1992-02-25,0.425
1992-09-04,0.05
1992-12-08,0.45
1994-02-23,0.45
1995-02-22,0.488
1996-02-27,2.0
1997-02-27,2.0
1998-02-26,2.0
1999-02-25,2.0
2000-02-25,2.1
2001-02-23,2.0
2002-02-22,0.92
2003-02-21,0.92
2004-02-20,1.17
2005-02-18,1.67
2006-02-17,2.12
2007-03-01,3.8
2008-03-06,4.25
2009-02-27,5.55
2010-03-02,8.15
2011-03-02,8.25
2012-02-29,6.0
2012-12-13,6.5
2014-02-27,5.05
2015-02-26,4.05
2016-02-26,5.05
2017-02-27,5.5
2018-02-28,6.0
2019-02-28,6.0
2020-02-28,6.0
2021-02-26,6.25
2022-02-28,4.5
2023-02-28,4.0
2024-02-29,4.5
2025-03-04,1.0
2026-03-09,1.0
