fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2013-04-30,2013-06-30,-0.0361,None,0,None,pre-market
2013-07-31,2013-09-30,-0.022,None,0,None,pre-market
2013-10-31,2013-12-31,-0.0441,None,0,None,pre-market
2014-04-30,2014-04-30,-0.0284,None,0,None,pre-market
2014-07-31,2014-07-31,-0.0312,None,0,None,pre-market
2014-10-31,2014-10-31,-0.03,None,0,None,pre-market
2015-01-31,2015-01-31,-0.0677,None,0,None,pre-market
2015-04-30,2015-06-12,-0.042,None,0,None,pre-market
2015-07-31,2015-09-14,-0.0388,None,0,None,pre-market
2015-10-31,2015-12-14,-0.0381,None,0,None,pre-market
2016-01-31,2016-04-22,-0.018,None,0,None,pre-market
2016-04-30,2016-06-13,-0.011,None,0,None,pre-market
2016-07-31,2016-09-13,-0.012,None,0,None,pre-market
2016-10-31,2016-12-15,0.0012,0,0.0012,None,pre-market
2017-01-31,2017-03-24,0.0031,0,0.0031,None,pre-market
2017-04-30,2017-06-13,0.0025,-0.01,0.0125,125,pre-market
2017-07-31,2017-09-13,-0.0007,0,-0.0007,None,pre-market
2017-10-31,2017-12-15,0.01,0,0.01,None,pre-market
2018-04-30,2018-05-15,0.01,0.01,0,0,pre-market
2018-07-31,2018-09-17,-0.01,0,-0.01,None,pre-market
2018-10-31,2018-12-11,0.01,0.01,0,0,pre-market
2019-01-31,2019-04-23,0.0025,0.01,-0.0075,-75,pre-market
2019-04-30,2019-06-14,0.01,0.01,0,0,pre-market
2019-07-31,2019-09-12,0.01,0.01,0,0,pre-market
2019-10-31,2019-12-09,0.01,0.01,0,0,pre-market
2020-01-31,2020-04-23,0.01,0.01,0,0,pre-market
2020-04-30,2020-06-15,0.03,0.03,0,0,pre-market
2020-07-31,2020-09-14,0.02,0.02,0,0,pre-market
2020-10-31,2020-12-14,0.02,0.02,0,0,pre-market
2021-01-31,2021-04-20,0.05,0.05,0,0,pre-market
2021-04-30,2021-06-14,0.02,0.02,0,0,pre-market
2021-07-31,2021-09-09,0.01,0.01,0,0,pre-market
2021-10-31,2021-12-14,-0.0002,0.02,-0.0202,-101,pre-market
2022-04-30,2022-05-31,-0.04,-0.04,0,0,pre-market
2022-07-31,2022-09-14,-0.02,-0.02,0,0,pre-market
2022-10-31,2022-12-12,0.03,0.03,0,0,pre-market
2023-01-31,2023-04-26,0.04,0.01,0.03,300,post-market
2023-04-30,2023-06-13,0.04,0.01,0.03,300,post-market
2023-07-31,2023-09-12,0.05,0.03,0.02,66.6667,post-market
2023-10-31,2023-12-12,0.05,0.04,0.01,25,post-market
2024-01-31,2024-04-24,0.04,0.03,0.01,33.3333,post-market
2024-04-30,2024-06-11,0.01,0.02,-0.01,-50,post-market
2024-07-31,2024-09-10,0.03,0.03,0,0,post-market
2024-10-31,2024-12-10,0.01,0.04,-0.03,-75,post-market
2025-01-31,2025-04-22,0.04,0.0267,0.0133,49.8127,pre-market
2025-04-30,2025-06-09,0.03,0.02,0.01,50,post-market
2025-07-31,2025-09-08,0.03,0.025,0.005,20,pre-market
2025-10-31,2025-12-08,0.01,-0.012,0.022,183.3333,pre-market
2026-01-31,2026-04-29,0.0549,0.032,0.0229,71.5625,pre-market
