fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,296121000,1280198000,984077000,984077000,194336000,101785000,None,101785000,None,None,None,6605000,None,None,None,80456000,190895000,66401000,None,None,None,194336000,274792000,124494000
2007-12-31,USD,413285000,1743080000,1329795000,1329795000,289623000,123662000,None,123662000,None,None,None,14145000,None,None,None,93776000,277498000,97124000,None,None,None,289623000,383399000,180374000
2008-12-31,USD,464800000,1977421000,1512621000,1512621000,317558000,147242000,None,147242000,None,None,None,13485000,None,None,None,115029000,307220000,107834000,None,None,None,320705000,435734000,199386000
2009-12-31,USD,437726000,1822081000,1384355000,1384355000,292116000,145610000,None,145610000,None,None,None,7781000,None,None,None,122945000,289775000,101422000,None,None,None,297556000,420501000,188353000
2010-12-31,USD,466320000,1917045000,1450725000,1450725000,309500000,156820000,0,156820000,None,None,None,6010000,None,1732000,None,153651000,305222000,104691000,None,200531000,None,311232000,464883000,200531000
2011-12-31,USD,508759000,2192663000,1683904000,1683904000,334831000,173928000,0,173928000,None,None,None,1096000,None,4150000,None,151227000,337885000,102227000,None,235658000,None,338981000,490208000,235658000
2012-12-31,USD,627858000,2782604000,2154746000,2154746000,428597000,199261000,0,199261000,None,None,None,4218000,None,-2457000,None,176483000,421922000,132905000,None,289017000,None,426140000,602623000,289017000
2013-12-31,USD,765536000,3287019000,2521483000,2521483000,545116000,220420000,0,220420000,None,None,None,2194000,None,-586000,None,202228000,542336000,170836000,None,371500000,None,545116000,747344000,371500000
2014-12-31,USD,859201000,3659624000,2800423000,2800423000,628330000,230871000,0,230871000,None,None,None,4708000,None,-145000,None,229779000,623477000,195148000,None,428329000,None,628330000,858109000,428329000
2015-12-31,USD,605429000,3062754000,2457325000,2457325000,373810000,231619000,0,231619000,None,None,37613000,25050000,None,-12499000,None,241235000,336261000,105250000,None,231011000,None,373810000,615045000,231011000
2016-12-31,USD,279227000,2271603000,1992376000,1992376000,70764000,208463000,0,208463000,None,-21418000,3900000,25318000,None,-2100000,None,250247000,43346000,18760000,None,24586000,None,79664000,329911000,24586000
2017-12-31,USD,194610000,1921507000,1726897000,1726897000,10656000,183954000,0,183954000,None,-20462000,7355000,27817000,None,-683000,None,213519000,-17844000,-184242000,None,166398000,None,10656000,224175000,166398000
2018-12-31,USD,129226000,1909482000,1780256000,1780256000,-145482000,198259000,0,198259000,None,-27780000,9962000,37742000,None,-2609000,None,293590000,-185833000,26494000,None,-212327000,None,-148091000,145499000,-212327000
2019-12-31,USD,98243999,2048123999,1949880000,1949880000,-116647000,214891000,None,214891000,None,-34818000,7893000,42711000,None,2603000,None,248714000,-330821000,17623000,None,-348444000,None,-288110000,-39396000,-348444000
2020-12-31,USD,163941000,1827889000,1663948000,1663948000,-446079000,195695000,None,610020000,None,-40817000,3083000,43900000,None,5351000,None,528895000,-498897000,-2146000,None,-482482000,None,-454997000,73898000,-496751000
2021-12-31,USD,264065000,1869275000,1605210000,1605210000,39799000,224266000,None,224266000,None,-36333000,2477000,38810000,None,3071000,None,139723000,-5709000,43598000,None,-39538000,None,33101000,172824000,-49307000
2022-12-31,USD,307377000,2066084000,1758707000,1758707000,110863000,196514000,None,196514000,None,-32507000,30900000,38215000,None,7415000,None,120969000,79052000,53111000,None,26952000,None,117267000,238236000,25941000
2023-12-31,USD,398971000,2424706000,2025735000,2025735000,181328000,207389000,None,217643000,None,-23110000,15093000,36523000,None,None,None,104960000,161055000,63652000,None,76002000,None,197578000,302538000,97403000
2024-12-31,USD,485494000,2661161000,2175667000,2175667000,246270000,239224000,None,239224000,None,-25793000,12124000,37917000,None,None,None,103443000,224916000,77448000,None,147468000,None,262833000,366276000,147468000
2025-12-31,USD,568442000,2784156000,2215714000,2215714000,304552000,263890000,None,263890000,None,-22494000,21448000,36977000,None,None,None,102255000,285900000,-67861000,None,353761000,None,322877000,425132000,353761000
