fiscalDateEnding,reportedEPS
1998-12-31,0.817
1999-12-31,0.9267
2000-12-31,0.821
2001-12-31,0.7136
2002-12-31,-0.1104
2003-12-31,-0.0654
2004-12-31,0.5288
2005-12-31,0.2543
2006-12-31,0.29
2007-12-31,0.51
2008-12-31,0.64
2009-12-31,0.81
2010-12-31,0.76
2011-12-31,1.39
2012-12-31,1.59
2013-12-31,1.51
2014-12-31,1.9
2015-12-31,2.38
2016-12-31,2.76
2017-12-31,2.09
2018-12-31,1.88
2019-12-31,2.23
2020-12-31,2.16
2021-12-31,4.27
2022-12-31,5.8
2023-12-31,4.6
2024-12-31,4.55
2025-12-31,3.75
2026-03-31,0
