fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,970141000,1279431000,309290000,309290000,130485000,772022000,None,839656000,None,None,None,12443000,None,None,None,67634000,119343000,46774000,None,None,None,131786000,199420000,72569000
2007-12-31,USD,1197378000,1401542000,204164000,204164000,129937000,846190000,None,976927000,None,None,None,14466000,None,None,None,79863000,115795000,43963000,None,None,None,130261000,210124000,71832000
2008-12-31,USD,1136883000,1537724000,400841000,400841000,129070000,914070000,None,1001153000,None,None,None,14008000,None,None,None,87113000,112666000,43989000,None,None,None,126644000,213757000,68677000
2009-12-31,USD,979715000,1245005000,265290000,265290000,70391000,806366000,None,901150000,None,None,None,13041000,None,None,None,94784000,57165000,22294000,None,None,None,70206000,164990000,34871000
2010-12-31,USD,281793000,1480998000,1199205000,1199205000,137739000,82127000,0,144054000,None,None,None,12613000,None,-700000,None,80362000,124426000,48775000,None,75651000,None,137039000,217401000,75651000
2011-12-31,USD,403510000,1903800000,1500290000,1500290000,234072000,95697000,0,169438000,None,None,None,14067000,None,79000,None,90820000,220084000,80614000,None,139470000,None,234151000,324971000,139470000
2012-12-31,USD,470715000,2134579000,1663864000,1663864000,285254000,108569000,0,185461000,None,None,None,11541000,None,-615000,None,110743000,273098000,103646000,None,169452000,None,284639000,395382000,169452000
2013-12-31,USD,536247000,2337648000,1801401000,1801401000,338438000,123817000,0,197809000,None,None,None,9620000,None,-132000,None,127072000,328686000,122573000,None,206113000,None,338306000,465378000,206113000
2014-12-31,USD,687488000,2787897000,2100409000,2100409000,441307000,144817000,0,246181000,None,None,None,6610000,None,-2183000,None,146466000,432514000,165000000,None,267514000,None,439124000,585590000,267514000
2015-12-31,USD,757499000,2972442000,2214943000,2214943000,498240000,153589000,0,259259000,None,None,5001000,5210000,None,-3013000,None,165343000,490017000,185327000,None,304690000,None,495227000,660570000,304690000
2016-12-31,USD,744627000,2991517000,2246890000,2246890000,483835000,152391000,0,260792000,None,-4274000,58000,4332000,None,-1916000,None,189867000,477587000,181822000,None,295765000,None,481919000,671786000,295765000
2017-12-31,USD,875380000,3358112000,2482732000,2482732000,575886000,177205000,0,299494000,None,-1414000,740000,2154000,None,2100000,None,205763000,575832000,112058000,None,463774000,None,577986000,783749000,463774000
2018-12-31,USD,1144243000,4043695000,2899452000,2899452000,817051000,194368000,0,327192000,None,2924000,3113000,189000,None,-1349000,None,230357000,815513000,209845000,None,605668000,None,815702000,1046059000,605668000
2019-12-31,USD,1170216000,4109111000,2938895000,2938895000,818706000,206125000,None,351510000,None,6386000,6763000,377000,None,5620000,None,253681000,823949000,208431000,None,615518000,None,824326000,1078007000,615518000
2020-12-31,USD,1228598000,4015129000,2786531000,2786531000,906882000,184185000,None,321716000,None,-952000,1830000,2782000,None,-2736000,None,261267000,901364000,228682000,None,672682000,None,906882000,1168149000,672682000
2021-12-31,USD,1775060000,5256328000,3481268000,3481268000,1391602000,223757000,None,383458000,None,-941000,786000,1727000,None,-1452000,None,259899000,1388423000,354048000,None,1034375000,None,1391602000,1651501000,1034375000
2022-12-31,USD,2256126000,6260077000,4003951000,4003951000,1840632000,258883000,None,415494000,None,3321000,4884000,1563000,None,2280000,None,276066000,1841349000,464190000,None,1377159000,None,1842896000,2118962000,1377159000
2023-12-31,USD,2072199000,5866152000,3793953000,3793953000,1640673000,203184000,None,431526000,None,12335000,12799000,464000,None,None,None,324449000,1647776000,408274000,None,1239502000,None,1648240000,1972689000,1239502000
2024-12-31,USD,2022793000,5814810000,3792017000,3792017000,1543998000,309732000,None,478795000,None,16799000,17011000,212000,None,None,None,344578000,1557597000,371524000,None,1186073000,None,1557809000,1902387000,1186073000
2025-12-31,USD,1767304000,5496389000,3729085000,3729085000,1361045000,234806000,None,406259000,None,3849000,4145000,296000,None,None,None,364686000,1361308000,337605000,None,1023703000,None,1361604000,1726290000,1023703000
