fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,1803000000,None,None,None,None,591000000,1182000000,None,-65000000,None,-2181000000,180000000,None,None,None,None,421121000000,421121000000,None,None,None,None,None,None,-567000000,None,None,1855000000
2007-12-31,USD,2077000000,None,None,None,None,607000000,1267000000,None,5000000,None,-561000000,-539000000,None,None,None,None,159000000,159000000,None,None,None,None,-250000000,None,138000000,None,None,2150000000
2008-12-31,USD,2128000000,None,None,None,None,695000000,1921000000,None,-136000000,None,-1699000000,-798000000,None,None,None,None,313000000,313000000,None,None,None,None,-625000000,None,118000000,None,None,5257000000
2009-12-31,USD,2077000000,None,None,None,None,792000000,890000000,-201000000,238000000,None,-1370000000,-15000000,None,None,None,None,312000000,312000000,None,None,None,None,370000000,None,127000000,668000000,-24000000,2008000000
2010-12-31,USD,3835000000,None,None,None,None,854000000,1007000000,-162000000,-160000000,None,-1769000000,-2000000,None,None,None,None,313000000,313000000,None,None,None,None,744000000,None,92000000,2057000000,-7000000,3558000000
2011-12-31,USD,3189000000,None,None,None,None,957000000,2432000000,-84000000,-201000000,None,-2056000000,-980000000,None,None,None,None,354000000,354000000,None,None,None,None,-780000000,None,86000000,63000000,-90000000,2805000000
2012-12-31,USD,3206000000,None,None,None,None,997000000,1801000000,-272000000,-23000000,None,-2628000000,-115000000,None,None,None,None,472000000,472000000,None,None,None,None,-720000000,None,70000000,327000000,-136000000,1728000000
2013-12-31,USD,2787000000,None,None,None,None,1002000000,1019000000,-29000000,-247000000,None,-1004000000,-2063000000,None,None,None,None,566000000,566000000,None,None,None,None,-1516000000,None,54000000,-284000000,-4000000,1961000000
2014-12-31,USD,4709000000,None,None,None,None,1200000000,1076000000,-16000000,2000000,None,-962000000,-2586000000,None,None,None,None,591000000,591000000,None,None,None,None,-2483000000,None,58000000,605000000,-556000000,2472000000
2015-12-31,USD,2809000000,None,None,None,None,1184000000,1250000000,162000000,-77000000,None,-685000000,-2603000000,None,None,None,None,679000000,679000000,None,None,None,None,-3248000000,None,46000000,-809000000,-330000000,1339000000
2016-12-31,USD,2500000000,None,None,None,None,1195000000,1109000000,-106000000,-68000000,None,3683000000,-5306000000,None,None,None,None,645000000,645000000,None,None,None,None,-4243000000,None,42000000,791000000,-86000000,3695000000
2017-12-31,USD,2004000000,None,None,None,None,1158000000,1804000000,-225000000,-170000000,None,-1710000000,-1624000000,None,None,None,None,651000000,651000000,None,None,None,None,-2452000000,None,46000000,-974000000,356000000,-497000000
2018-12-31,USD,2919000000,None,None,None,None,1293000000,2242000000,-154000000,-346000000,None,-2887000000,-1995000000,None,None,None,None,685000000,685000000,None,None,None,None,-2227000000,None,51000000,-1962000000,1000000,1066000000
2019-12-31,USD,2031000000,None,None,None,None,1503000000,1987000000,48000000,-298000000,None,-1891000000,-47000000,None,None,None,None,742000000,742000000,None,None,None,None,-940000000,None,56000000,93000000,None,960000000
2020-12-31,USD,2180000000,None,None,None,None,1520000000,1377000000,-274000000,423000000,None,-1310000000,-729000000,None,None,None,None,787000000,787000000,None,None,None,None,-105000000,None,207000000,141000000,None,512000000
2021-12-31,USD,3412000000,None,None,None,None,1481000000,1637000000,-54000000,-103000000,None,-1419000000,-2452000000,None,None,None,None,871000000,871000000,None,None,None,None,-781000000,None,190000000,-459000000,None,1906000000
2022-12-31,USD,2615000000,None,None,None,None,1452000000,1604000000,113000000,-522000000,None,-1355000000,-1649000000,None,None,None,None,932000000,932000000,None,None,None,None,-728000000,None,175000000,-389000000,None,1386000000
2023-12-31,USD,2005000000,None,None,None,None,1369000000,1390000000,None,157000000,None,-1000000000,-883000000,None,None,None,None,989000000,989000000,None,None,None,None,-106000000,None,218000000,None,None,648000000
2024-12-31,USD,1939000000,None,None,None,None,1350000000,965000000,None,-171000000,None,-744000000,-1164000000,None,None,None,None,986000000,986000000,None,None,None,None,-246000000,None,273000000,None,None,592000000
2025-12-31,USD,2695000000,None,None,None,None,1347000000,1282000000,None,-243000000,None,-1243000000,-1672000000,None,None,None,None,999000000,999000000,None,None,None,None,-163000000,None,286000000,None,None,1596000000
