fiscalDateEnding,reportedEPS
1996-12-31,0.53
1997-12-31,0.62
1998-12-31,0.41
1999-12-31,0.52
2000-12-31,1.23
2001-12-31,0.39
2002-12-31,-0.33
2003-12-31,-0.0708
2004-12-31,0.45
2005-12-31,0.85
2006-12-31,1.12
2007-12-31,1.4
2008-12-31,1.52
2009-12-31,1.35
2010-12-31,2.07
2011-12-31,1.76
2012-12-31,1.29
2013-12-31,1.24
2014-12-31,1.53
2015-12-31,1.41
2016-12-31,1.57
2017-12-31,1.73
2018-12-31,1.79
2019-12-31,1.75
2020-12-31,1.4
2021-12-31,2.08
2022-12-31,2.09
2023-12-31,1.7
2024-12-31,1.96
2025-12-31,2.17
2026-03-31,0.7
