fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-09-30,USD,54965000,None,None,None,None,24608000,19739000,None,-2160000,None,-50629000,-2464000,None,None,None,None,5273000,5273000,None,None,None,None,None,None,1304000,None,None,29450000
2007-09-30,USD,57843000,None,None,None,None,27008000,22765000,None,-5722000,None,-57834000,-1769000,None,None,None,None,6123000,6123000,None,None,None,None,4400000,None,1740000,None,None,32112000
2008-09-30,USD,54897000,None,None,None,None,27470000,22781000,None,-2448000,None,-18854000,-7600000,None,None,None,None,6781000,6781000,None,None,None,None,-3539000,None,1851000,None,None,27908000
2009-09-30,USD,80633000,None,None,None,None,27753000,27190000,None,2993000,None,-47825000,-15740000,None,None,None,None,7108000,7108000,None,None,None,None,-12510000,None,1716000,None,None,41312000
2010-09-30,USD,68008000,None,None,None,None,29852000,33531000,None,-4422000,None,-41455000,-12609000,None,None,None,None,7749000,7749000,None,None,None,None,-7768000,None,1248000,None,None,48409000
2011-09-30,USD,80456000,None,None,None,None,30234000,29124000,-5231000,-6262000,None,-63905000,-3407000,None,None,None,None,8540000,8540000,None,None,None,None,5400000,None,918000,12814000,-330000,55063000
2012-09-30,USD,89425000,None,None,None,None,30937000,42800000,605000,-6463000,None,-9318000,-13800000,None,None,None,None,9549000,9549000,None,None,None,None,-8167000,None,1246000,66719000,412000,54118000
2013-09-30,USD,86548000,None,None,None,None,33552000,35821000,11148000,-1819000,None,-120837000,-22360000,None,None,None,None,11468000,11468000,None,None,None,None,-14500000,None,1870000,-56853000,-204000,64381000
2014-09-30,USD,106542000,None,None,None,None,37093000,38831000,-8913000,-2411000,None,-86112000,-25435000,None,None,None,None,20924000,20924000,None,None,None,None,-7505000,None,2076000,-5585000,-580000,71814000
2015-09-30,USD,105273000,None,None,None,None,38271000,50096000,-3123000,-3504000,None,-29843000,-29745000,None,None,None,None,26154000,26154000,None,None,None,None,-8011000,None,2166000,41929000,-3756000,70183000
2016-09-30,USD,121225000,None,None,None,None,40123000,48709000,3571000,-6295000,None,-74602000,-37573000,None,None,None,None,28523000,28523000,None,None,None,None,-15265000,None,2375000,6963000,-2087000,75975000
2017-09-30,USD,125349000,None,None,None,None,42445000,72180000,-20370000,-7410000,None,-135319000,-42213000,None,None,None,None,30859000,30859000,None,None,None,None,-18229000,None,3048000,-49690000,2493000,79174000
2018-09-30,USD,123367000,None,None,None,None,46477000,60022000,-7917000,-9639000,None,-73139000,-27336000,None,None,None,None,33066000,33066000,None,None,None,None,-2794000,None,3858000,20517000,-2375000,103596000
2019-09-30,USD,147499000,None,None,None,None,48610000,57128000,None,-3231000,None,-43363000,-22826000,None,None,None,None,36644000,36644000,None,None,None,None,356000,None,4230000,None,None,94819000
2020-09-30,USD,92143000,None,None,None,None,53048000,57817000,14580000,7877000,None,-44463000,-43464000,None,None,None,None,42053000,42053000,None,None,None,None,-8972000,None,4595000,3414000,-802000,18305000
2021-09-30,USD,101499000,None,None,None,None,49391000,53578000,-35755000,-14155000,None,9939000,-24673000,None,None,None,None,44785000,44785000,None,None,None,None,-8972000,None,4199000,87383000,618000,55607000
2022-09-30,USD,26062000,None,None,None,None,53123000,87291000,-32778000,-49431000,None,-296167000,22219000,None,None,None,None,48437000,48437000,None,None,None,None,16160000,None,4269000,-247886000,None,47235000
2023-09-30,USD,172279000,None,None,None,None,63141000,104737000,None,9475000,None,-93240000,-66845000,None,None,None,None,53877000,53877000,None,None,None,None,0,None,5318000,None,None,78906000
2024-09-30,USD,173066000,None,None,None,None,70601000,73569000,None,-1006000,None,-77666000,-68368000,None,None,None,None,56957000,56957000,None,None,None,None,0,None,6220000,None,None,86551000
2025-09-30,USD,165126000,None,None,None,None,73332000,82873000,None,-2322000,None,-70051000,-64706999,None,None,None,None,60751000,60751000,None,None,None,None,-8000000,None,6320000,None,None,65595000
