fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-10-31,USD,326574000,None,None,None,None,121101000,141516000,None,-21722000,None,-170524000,-114611000,None,None,None,None,75840000,75840000,None,None,None,None,-36978000,None,None,None,None,286139000
2007-10-31,USD,336929000,None,None,None,None,126738000,125795000,None,None,None,-265857000,-93808000,None,None,None,None,81092000,81092000,None,None,None,None,-86794000,None,-9487000,None,None,301892000
2008-10-31,USD,271622000,None,None,None,None,126189000,125890000,None,-230434000,None,-154225000,-112368000,None,None,None,None,95531000,95531000,None,None,None,None,-69551000,None,27525000,None,None,285500000
2009-10-31,USD,550769000,None,None,None,None,127138000,91958000,None,62116000,None,-85228000,-235067000,None,None,None,None,101376000,101376000,None,None,None,None,-38147000,None,12054000,None,None,342813000
2010-10-31,USD,485532000,None,None,None,None,125591000,84908000,-58647000,-73909000,None,-258476000,-144463000,None,None,None,None,109374000,109374000,None,None,None,None,-69574000,None,14402000,82593000,None,399776000
2011-10-31,USD,490479000,None,None,None,None,124165000,92525000,-30171000,-92052000,None,-170985000,-324209000,None,None,None,None,129975000,129975000,None,None,None,None,-152930000,None,17229000,-4715000,None,479196000
2012-10-31,USD,517781000,None,None,None,None,119494000,127739000,-45931000,-64698000,None,-106764000,-191759000,None,None,None,None,152204000,152204000,None,None,None,None,-61366000,None,16710000,219258000,990000,504961000
2013-10-31,USD,637805000,None,None,None,None,124850000,96598000,-44459000,31699000,None,-691074000,-195521000,None,None,None,None,174320000,174320000,None,None,None,None,-70819000,None,17596000,-248374000,416000,530076000
2014-10-31,USD,746879000,None,None,None,None,130044000,148853000,-20486000,-21645000,None,-616775000,-229370000,None,None,None,None,203156000,203156000,None,None,None,None,-58937000,None,14393000,-99840000,-574000,606026000
2015-10-31,USD,991992000,None,None,None,None,133434000,125562000,21016000,82437000,None,-900947000,-70627000,None,None,None,None,250834000,250834000,None,None,None,None,-24928000,None,15717000,13065000,-7353000,687264000
2016-10-31,USD,992848000,None,None,None,None,131968000,249297000,21389000,-12281000,None,-408959000,-509646000,None,None,None,None,296493000,296493000,None,None,None,None,-87885000,None,17829000,67904000,-6339000,890517000
2017-10-31,USD,1033885000,None,None,None,None,130977000,217276000,-28091000,41312000,None,-587179000,-418771000,None,None,None,None,346010000,346010000,None,None,None,None,-94487000,None,15591000,28979000,1044000,847103000
2018-10-31,USD,1241729000,None,None,None,None,161858000,379858000,36133000,-8293000,None,-1235368000,11638000,None,None,None,None,388107000,388107000,None,None,None,None,-46898000,None,20595000,15014000,-2985000,1012582000
2019-10-31,USD,922996000,None,None,None,None,165209000,256436000,-11146000,-123843000,None,220153000,-926244000,None,None,None,None,437053000,437053000,None,None,None,None,-174246000,None,19707000,216905000,None,979148000
2020-10-31,USD,1128024000,None,None,None,None,205781000,367501000,-119516000,-1839000,None,-656316000,566172000,None,None,None,None,487376000,487376000,None,None,None,None,-12360000,None,22458000,1037880000,None,908354000
2021-10-31,USD,1001934000,None,None,None,None,228406000,230200000,-191627000,-145176000,None,-3625839000,1520520000,None,None,None,None,523114000,523114000,None,None,None,None,-19958000,None,24744000,-1103385000,None,909140000
2022-10-31,USD,1134977000,None,None,None,None,262753000,277694000,28365000,-351663000,None,-258037000,-486684000,None,None,None,None,557839000,557839000,None,None,None,None,79827000,None,24943000,390256000,None,1000226000
2023-10-31,USD,1047847000,None,None,None,None,253311000,270211000,None,35714000,None,-689544000,-600064000,None,None,None,None,592932000,592932000,None,None,None,None,-12303000,None,24077000,None,None,792920000
2024-10-31,USD,1266738000,None,None,None,None,257756000,256441000,None,95283000,None,-236907000,-1030096000,None,None,None,None,614960000,614960000,None,None,None,None,40713000,None,23233000,None,None,804631000
2025-10-31,USD,845251000,None,None,None,None,263901000,310902000,None,-172274000,None,-293623000,-618965000,None,None,None,None,633192000,633192000,None,None,None,None,27025000,None,25602000,None,None,478197000
