fiscalDateEnding,reportedEPS
1996-12-31,0.77
1997-12-31,0.93
1998-12-31,1.34
1999-12-31,1.75
2000-12-31,2.24
2001-12-31,2.91
2002-12-31,3.93
2003-12-31,4.86
2004-12-31,6.23
2005-12-31,6.8
2006-12-31,7.33
2007-12-31,3.71
2008-12-31,1.99
2009-12-31,1.97
2010-12-31,6.67
2011-12-31,7.05
2012-12-31,7.35
2013-12-31,7.35
2014-12-31,7.59
2015-12-31,7.49
2016-12-31,7.3
2017-12-31,7.75
2018-12-31,10.86
2019-12-31,12.08
2020-12-31,5.71
2021-12-31,27.01
2022-12-31,17.6
2023-12-31,12.52
2024-12-31,13.95
2025-12-31,19.35
2026-03-31,4.42
