fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-03-31,USD,1290100000,2438600000,1148500000,1148500000,555300000,517300000,146600000,734800000,None,None,None,7000000,None,None,None,72600000,571400000,215900000,None,0,None,470400000,543000000,370600000
2006-06-30,USD,1220600000,2473800000,1253200000,1253200000,387600000,602600000,155300000,833000000,None,None,None,21500000,None,None,None,89700000,424600000,171500000,None,0,None,387600000,477300000,703700000
2006-09-30,USD,1105700000,2217600000,1111900000,1111900000,357900000,528400000,137600000,747800000,None,None,None,35400000,None,None,None,93000000,412700000,155200000,None,0,None,280900000,373900000,257500000
2006-12-31,USD,1205700000,2316100000,1110400000,1110400000,434100000,564300000,145100000,771600000,None,None,None,32300000,None,None,None,96700000,453700000,170700000,None,0,None,360400000,457100000,297700000
2007-03-31,USD,1289900000,2189300000,899400000,899400000,559600000,554100000,122200000,730300000,None,None,None,7000000,None,None,None,56000000,577800000,213500000,None,0,None,593600000,649600000,388900000
2007-06-30,USD,1090200000,1945700000,855500000,855500000,271000000,635700000,130400000,819200000,None,None,None,87900000,None,None,None,83600000,287400000,106600000,None,0,None,271000000,354600000,194700000
2007-09-30,USD,1083700000,1992000000,908300000,908300000,366300000,533600000,124400000,717400000,None,None,None,29400000,None,None,None,83400000,381500000,141100000,None,0,None,366300000,449700000,297400000
2007-12-31,USD,1170300000,2150100000,979800000,979800000,427400000,554500000,128800000,742900000,None,None,None,30700000,None,None,None,102200000,440600000,149000000,None,0,None,409400000,511600000,291200000
2008-03-31,USD,1393700000,2427200000,1033500000,1033500000,617500000,585300000,132000000,776200000,None,None,None,7900000,None,None,None,90100000,635500000,231900000,None,0,None,437300000,527400000,413600000
2008-06-30,USD,1213100000,2207200000,994100000,994100000,314700000,697000000,140800000,898400000,None,None,None,12500000,None,None,None,86100000,354500000,128500000,None,0,None,314700000,400800000,233500000
2008-09-30,USD,1134600000,2181500000,1046900000,1046900000,418100000,526700000,130400000,716500000,None,None,None,19200000,None,None,None,91600000,441300000,163300000,None,0,None,234900000,326500000,276900000
2008-12-31,USD,1196200000,2203300000,1007100000,1007100000,442700000,573100000,123100000,753500000,None,None,None,8100000,None,None,None,59600000,473200000,172800000,None,0,None,323500000,383100000,300500000
2009-03-31,USD,1156100000,2374700000,1218600000,1218600000,635700000,520400000,118800000,520400000,None,None,None,2500000,None,None,None,77600000,629100000,226600000,None,0,None,630600000,708200000,402500000
2009-06-30,USD,911000000,2107700000,1196700000,1196700000,333600000,577400000,126100000,577400000,None,None,None,3500000,None,None,None,79300000,361000000,13800000,None,0,None,364500000,443800000,352600000
2009-09-30,USD,909500000,2102800000,1193300000,1193300000,416800000,492700000,125700000,492700000,None,None,None,3200000,None,None,None,77600000,447300000,163200000,None,284100000,None,261600000,339200000,284100000
2009-12-31,USD,973100000,2204400000,1231300000,1231300000,453000000,520100000,120500000,520100000,None,None,None,2500000,None,29600000,None,77400000,480100000,164300000,None,315800000,None,298200000,375600000,315800000
2010-03-31,USD,1112500000,2443200000,1330700000,1330700000,607600000,504900000,130000000,504900000,None,None,None,1200000,None,None,None,77800000,633000000,231400000,None,0,None,452000000,529800000,403600000
2010-06-30,USD,908000000,2190300000,1282300000,1282300000,296100000,611900000,137700000,611900000,None,None,None,1800000,None,None,None,76400000,305500000,97900000,None,0,None,307300000,383700000,207900000
2010-09-30,USD,917500000,2229400000,1311900000,1311900000,401900000,515600000,134900000,515600000,None,None,None,2700000,None,37200000,None,75500000,436400000,157900000,None,278500000,None,423900000,499400000,278500000
