fiscalDateEnding,reportedEPS
1996-06-30,1.299
1997-06-30,0.9
1998-06-30,1.01
1999-06-30,1.14
2000-06-30,1.31
2001-06-30,1.52
2002-06-30,1.75
2003-06-30,1.67
2004-06-30,1.56
2005-06-30,1.78
2006-06-30,1.84
2007-06-30,1.94
2008-06-30,2.19
2009-06-30,2.38
2010-06-30,2.37
2011-06-30,2.51
2012-06-30,2.74
2013-06-30,2.88
2014-06-30,3.17
2015-06-30,2.91
2016-06-30,3.26
2017-06-30,3.7
2018-06-30,4.34
2019-06-30,5.45
2020-06-30,5.92
2021-06-30,6.02
2022-06-30,7.01
2023-06-30,8.23
2024-06-30,9.18
2025-06-30,10
2026-03-31,8.48
