fiscalDateEnding,reportedEPS
1996-12-31,0.36
1997-12-31,0.5
1998-12-31,0.72
1999-12-31,0.95
2000-12-31,1.15
2001-12-31,1.28
2002-12-31,1.25
2003-12-31,1.44
2004-12-31,1.81
2005-12-31,2
2006-12-31,2.25
2007-12-31,2.71
2008-12-31,3.31
2009-12-31,3.45
2010-12-31,4.1
2011-12-31,4.82
2012-12-31,4.94
2013-12-31,5.04
2014-12-31,5.51
2015-12-31,5.91
2016-12-31,6.62
2017-12-31,7.5
2018-12-31,8.33
2019-12-31,9.07
2020-12-31,9.06
2021-12-31,11.22
2022-12-31,12.03
2023-12-31,11.75
2024-12-31,11.87
2025-12-31,12.23
2026-03-31,0
