date,dividend
2013-11-26,0.45
2014-02-26,0.45
2014-05-28,0.45
2014-08-27,0.9
2014-11-25,0.9
2015-03-04,0.9
2015-06-03,0.9
2015-08-27,0.9
2015-11-24,0.9
2016-03-03,0.9
2016-06-01,0.9
2016-08-29,0.45
2016-11-22,0.45
2017-03-02,0.45
2017-05-31,0.45
2017-08-29,0.45
