fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2009-12-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2010-03-31,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
2010-06-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,3266500,None,None,None,19261000,None,None
2010-09-30,USD,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,2387000,None,None,None,28670000,None,None
2013-06-30,USD,207080000,292975000,85895000,85895000,103933000,51987000,None,51987000,None,None,None,461000,None,None,None,19013000,248934000,107064000,None,None,None,248473000,267486000,141870000
2013-09-30,USD,183170000,270102000,86932000,86932000,75193000,64104000,None,64104000,None,None,None,170000,None,None,None,19887000,79652000,79652000,None,None,None,75193000,95080000,None
2014-03-31,USD,180501000,264492000,83991000,83991000,74069000,59451000,None,59451000,None,None,None,44000,None,None,None,21193000,76331000,15969000,None,None,None,57788000,78981000,41863000
2014-06-30,USD,182908000,272937000,90029000,90029000,62838000,71760000,None,71760000,None,None,None,80000,None,None,None,21895000,65901000,65901000,None,None,None,62838000,84733000,None
2014-09-30,USD,198264000,296183000,97919000,97919000,86273000,65220000,None,65220000,None,None,None,13000,None,None,None,23254000,87217000,87217000,None,None,None,86273000,109527000,None
2014-12-31,None,221104000,319020000,97916000,97916000,91763000,70947000,None,70947000,None,None,None,64000,None,None,None,23699000,234312000,135637000,None,None,None,252875000,276574000,117174000
