fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-17,0.1,0.05,0.05,100,pre-market
1996-06-30,1996-07-18,0.1,0.1,0,0,pre-market
1996-09-30,1996-10-24,0.06,0.07,-0.01,-14.2857,pre-market
1996-12-31,1997-01-21,0.09,0.08,0.01,12.5,pre-market
1997-03-31,1997-04-17,0.07,0.08,-0.01,-12.5,pre-market
1997-06-30,1997-07-17,0.14,0.12,0.02,16.6667,pre-market
1997-09-30,1997-10-21,0.23,0.23,0,0,pre-market
1997-12-31,1998-01-22,0.06,0.07,-0.01,-14.2857,pre-market
1998-03-31,1998-04-27,0.08,0.08,0,0,pre-market
1998-06-30,1998-07-21,0.18,0.17,0.01,5.8824,pre-market
1998-09-30,1998-10-20,0.02,0.04,-0.02,-50,pre-market
1998-12-31,1999-02-02,0.01,0.01,0,0,pre-market
1999-03-31,1999-04-26,-0.01,-0.08,0.07,87.5,pre-market
1999-06-30,1999-07-26,-0.1,-0.08,-0.02,-25,pre-market
1999-09-30,1999-10-19,0.1,0.1,0,0,pre-market
1999-12-31,2000-01-25,0.07,0.03,0.04,133.3333,pre-market
2000-03-31,2000-04-20,0.14,0.12,0.02,16.6667,pre-market
2000-06-30,2000-07-20,0.38,0.34,0.04,11.7647,pre-market
2000-09-30,2000-10-17,0.5,0.4,0.1,25,pre-market
2000-12-31,2001-01-17,0.37,0.32,0.05,15.625,pre-market
2001-03-31,2001-04-17,0.53,0.38,0.15,39.4737,post-market
2001-06-30,2001-07-24,1.06,1.05,0.01,0.9524,pre-market
2001-09-30,2001-10-23,0.4,0.31,0.09,29.0323,pre-market
2001-12-31,2002-01-29,0.21,0.15,0.06,40,pre-market
2002-03-31,2002-04-30,-0.09,-0.02,-0.07,-350,pre-market
2002-06-30,2002-07-30,0.03,0.03,0,0,pre-market
2002-09-30,2002-10-30,0.07,0.06,0.01,16.6667,pre-market
2002-12-31,2003-01-28,0.2,0.19,0.01,5.2632,pre-market
