fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2007-03-31,USD,-319526,None,None,None,None,25324,93946,None,-61570,None,-93946,592886,None,None,None,None,None,None,None,None,None,None,None,None,211373,None,None,-334258
2007-06-30,USD,-78338,None,None,None,None,36483,0,None,-182092,None,-625244,1265407,None,None,None,None,None,None,None,None,None,None,None,None,199917,None,None,-212961
2007-09-30,USD,169330,None,None,None,None,45298,247803,None,83539,None,-228826,39144,None,None,None,None,None,None,None,None,None,None,None,None,-132723,None,None,384461
2007-12-31,USD,359322,None,None,None,None,128972,94012,None,115000,None,-997198,592279,None,None,None,None,None,None,None,None,None,None,None,None,31986,None,None,-661157
2008-03-31,USD,-51223,None,None,None,None,69998,215836,None,-14813,None,-211786,-28593,None,None,None,None,None,None,None,None,None,None,None,None,10460,None,None,-566568
2008-06-30,USD,12151,None,None,None,None,153544,88633,None,103096,None,-75072,-80863,None,None,None,None,None,None,None,None,None,None,None,None,44061,None,None,-3024795
2008-09-30,USD,-6999,None,None,None,None,123013,48416,None,-100642,None,-48416,-18552,None,None,None,None,None,None,None,None,None,None,None,None,-22062,None,None,255262
2008-12-31,USD,241577,None,None,None,None,110361,58558,None,-14852,None,-37465,339055,None,None,None,None,None,None,None,None,None,None,None,None,188733,None,None,2159627
2009-03-31,USD,77093,None,None,None,None,122320,62271,None,51548,None,2927,-36702,None,None,None,None,None,None,None,None,None,None,None,None,4034,None,None,20651
2009-06-30,USD,121334,None,None,None,None,121278,66083,None,-18653,None,-71390,-46162,None,None,None,None,None,None,None,None,None,None,None,None,1500,None,None,64908
2009-09-30,USD,105289,None,None,None,None,21678,63427,None,26609,None,-73312,-13372,None,None,None,None,None,None,None,None,None,None,None,None,1500,None,None,69393
2009-12-31,USD,-69169,None,None,None,None,89723,0,None,-71177,None,147080,-95682,None,None,None,None,None,None,None,None,None,None,None,None,1499,None,None,-13906
2010-03-31,USD,106254,None,None,None,None,82980,23734,None,37070,None,-13956,-62178,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,30876
2010-06-30,USD,108823,None,None,None,None,82043,8603,None,-4083,None,-48244,-47328,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,42417
2010-09-30,USD,82286,None,None,None,None,82325,19270,None,-67238,None,-24058,-21616,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,81590
2010-12-31,USD,-62538,None,None,None,None,83565,279464,None,-102236,None,17693,1,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,270927
2011-03-31,USD,154111,None,None,None,None,82545,75445,None,134834,None,-75445,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,86205
2011-06-30,USD,14819,None,None,None,None,84359,110589,None,-218870,None,-110589,50000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,206693
2011-09-30,USD,162088,None,None,None,None,86034,109164,None,-378333,None,-109164,100000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,189233
2011-12-31,USD,319380,None,None,None,None,85813,84212,None,-339804,None,-83912,-154326,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,333756
2012-03-31,USD,-29857,None,None,None,None,87697,96267,None,43523,None,-96267,1000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,242831
2012-06-30,USD,371232,None,None,None,None,89437,100570,None,469423,None,-100570,-1000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,218759
2012-09-30,USD,338002,None,None,None,None,90949,78438,None,-339531,None,-78438,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,340425
2012-12-31,USD,644129,None,None,None,None,86070,82356,None,-911401,None,-76726,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,360192
2013-03-31,USD,159446,None,None,None,None,88407,160819,None,308857,None,-160819,33802,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,262323
2013-06-30,USD,511649,None,None,None,None,90193,95515,None,47451,None,-95515,-35354,None,None,None,None,None,None,None,None,None,None,None,None,-1,None,None,384274
2013-09-30,USD,-720374,None,None,None,None,96543,251563,None,-441157,None,-251562,247930,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,392895
2013-12-31,USD,821229,None,None,None,None,108612,319945,None,-732229,None,-313946,-177873,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,280776
2014-03-31,USD,-90000,None,None,None,None,105918,285438,None,-439249,None,-285438,320854,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,459285
2014-06-30,USD,1140043,None,None,None,None,114168,260809,None,-84881,None,-260810,-111258,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,595229
2014-09-30,USD,-973732,None,None,None,None,123249,189361,None,-1890953,None,-683254,1619149,None,None,None,None,None,None,None,None,None,None,None,None,4163,None,None,473143
