fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,1529400000,3590800000,2061400000,2061400000,697100000,779100000,None,831300000,None,None,None,47800000,None,None,None,155000000,720900000,289300000,None,None,None,698100000,853100000,431600000
2007-12-31,USD,1691200000,4068200000,2377000000,2377000000,777000000,808000000,None,863600000,None,None,None,0,None,None,None,162800000,802300000,325500000,None,None,None,827600000,990400000,476800000
2008-12-31,USD,1873800000,4505200000,2631400000,2631400000,842900000,935000000,None,1030900000,None,None,None,72000000,None,None,None,57900000,772400000,307900000,None,None,None,977800000,1035700000,464500000
2009-12-31,USD,1970900000,4694700000,2723800000,2723800000,935900000,958900000,0,1021500000,None,None,None,62900000,None,11600000,None,62600000,884600000,329000000,None,555600000,None,1078200000,1140800000,543300000
2010-12-31,USD,2097800000,5003900000,2906100000,2906100000,978800000,1034300000,None,1107000000,None,None,None,70000000,None,6800000,None,72700000,915600000,344000000,None,571600000,None,1116500000,1189200000,558200000
2011-12-31,USD,2274700000,5542300000,3267600000,3267600000,948400000,1159600000,0,1245400000,None,None,None,87500000,None,5200000,None,85800000,866100000,333000000,None,533100000,None,1095100000,1180900000,519700000
2012-12-31,USD,2249700000,5671400000,3421700000,3421700000,1023500000,1114600000,0,1200900000,None,None,None,94500000,None,15200000,None,86300000,944200000,359400000,None,584800000,None,1173600000,1259900000,583100000
2013-12-31,USD,2223200000,5808300000,3585100000,3585100000,990900000,1128800000,0,1210500000,None,None,None,96500000,None,21200000,None,81700000,915600000,340200000,None,575400000,None,1156800000,1238500000,573800000
2014-12-31,USD,2203100000,6011600000,3808500000,3808500000,910400000,1198200000,0,1274900000,None,None,None,109500000,None,25800000,None,245500000,826700000,314100000,None,512600000,None,930100000,1175600000,511200000
2015-12-31,USD,2903300000,8680100000,5776800000,5776800000,1002900000,1622000000,0,1786500000,None,None,263000000,274900000,None,4100000,None,457800000,732100000,294100000,None,438000000,None,1119000000,1576800000,436900000
2016-12-31,USD,3180500000,9641800000,6461300000,6461300000,1312400000,1630200000,0,1809700000,None,-219100000,209500000,219100000,None,12200000,None,490600000,1105500000,372300000,None,733200000,None,1319000000,1809600000,732100000
2017-12-31,USD,3464000000,10441400000,6977400000,6977400000,1364200000,1812400000,0,2028900000,None,-235100000,221700000,235100000,None,5800000,None,533200000,1134900000,-139100000,None,1274000000,None,1312600000,1845800000,1268200000
2018-12-31,USD,3176400000,11333400000,8157000000,8157000000,1325700000,1570900000,0,1802600000,None,-244200000,225100000,244200000,None,186800000,None,552100000,1268300000,384400000,None,883900000,None,1512500000,2064600000,883700000
2019-12-31,USD,3252500000,11554800000,8302300000,8302300000,1330200000,1624500000,None,1867700000,None,-240700000,212300000,240700000,None,None,None,771300000,1104900000,280000000,None,824900000,None,1345600000,2116900000,823800000
2020-12-31,USD,4952800000,13978500000,9025700000,9025700000,2445400000,1729000000,None,2507400000,None,-207400000,194200000,207400000,None,None,None,825000000,2219100000,662100000,None,-900000,None,2426500000,3251500000,1556100000
2021-12-31,USD,4992400000,13136100000,8143700000,8143700000,3048600000,1952100000,None,1943800000,None,-212100000,175400000,211800000,None,79200000,None,577000000,2887600000,690000000,None,2379500000,None,3099400000,3676400000,2377300000
2022-12-31,USD,3708900000,11863900000,8155000000,8155000000,1436500000,1996600000,None,2272400000,None,-180300000,166000000,179800000,None,None,None,537200000,1237400000,233900000,None,1280600000,None,1417200000,1954400000,1279100000
2023-12-31,USD,3364900000,12161600000,8796700000,8796700000,725600000,2177500000,2000000,2639300000,None,-200400000,172200000,199600000,None,None,None,577300000,568900000,188500000,None,861400000,None,772100000,1349400000,418000000
2024-12-31,USD,3624400000,13008900000,9384500000,9384500000,1086700000,2230000000,None,2537700000,None,-208300000,202700000,208300000,None,None,None,643500000,959500000,212400000,None,747100000,None,1167800000,1811300000,746000000
2025-12-31,USD,3732500000,13951700000,10219200000,10219200000,1516200000,2216300000,None,2216300000,None,-224100000,222200000,224100000,None,None,None,681100000,1107500000,229800000,None,877700000,None,1331600000,2012700000,876500000
