fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-03-31,USD,789000000,None,None,None,None,-287000000,104000000,None,None,None,-546000000,-237000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-92000000
2006-06-30,USD,822000000,None,None,None,None,None,141000000,None,None,None,-1021000000,222000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,291000000
2006-09-30,USD,118000000,None,None,None,None,None,103000000,None,None,None,4000000,-175000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,15000000
2006-12-31,USD,210000000,None,None,None,None,2025000000,182000000,None,-7000000,None,198000000,-401000000,None,None,None,None,None,None,None,None,None,None,None,None,142000000,None,None,17000000
2007-03-31,USD,902000000,None,None,None,None,None,182000000,None,None,None,-818000000,-60000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,81000000
2007-06-30,USD,841000000,None,None,None,None,None,182000000,None,None,None,-611000000,-160000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,317000000
2007-09-30,USD,202000000,None,None,None,None,None,151000000,None,None,None,334000000,-590000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,175000000
2007-12-31,USD,-10000000,None,None,None,None,2094000000,199000000,None,None,None,861000000,-865000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-69000000
2008-03-31,USD,449000000,None,None,None,None,309000000,217000000,None,None,None,-141000000,-253000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-328000000
2008-06-30,USD,705000000,None,None,None,None,None,256000000,None,None,None,-716000000,95000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-1448000000
2008-09-30,USD,-1184000000,None,None,None,None,None,214000000,None,None,None,649000000,521000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,45000000
2008-12-31,USD,-1364000000,None,None,None,None,746000000,189000000,None,5000000,None,1263000000,19000000,None,None,None,None,None,None,None,None,None,None,None,None,53000000,None,None,-340000000
2009-03-31,USD,459000000,None,None,None,None,None,169000000,None,None,None,115000000,-578000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-375000000
2009-06-30,USD,479000000,None,None,None,None,282000000,433000000,None,None,None,-367000000,-108000000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,-390000000
