fiscalDateEnding,reportedEPS
1996-12-31,1.06
1997-12-31,1.3
1998-12-31,1.31
1999-12-31,1.33
2000-12-31,1.5
2001-12-31,1.51
2002-12-31,1.67
2003-12-31,1.77
2004-12-31,2.1
2005-12-31,2.5
2006-12-31,3
2007-12-31,3.62
2008-12-31,4.19
2009-12-31,4
2010-12-31,4.74
2011-12-31,5.43
2012-12-31,5.57
2013-12-31,5.97
2014-12-31,6.28
2015-12-31,5.81
2016-12-31,5.49
2017-12-31,5.85
2018-12-31,6.52
2019-12-31,7.35
2020-12-31,8.24
2021-12-31,10.69
2022-12-31,12.29
2023-12-31,14.21
2024-12-31,15.51
2025-12-31,16.45
2026-03-31,0
