fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2006-12-31,USD,1752000000,None,None,None,None,696000000,1100000000,None,-15000000,None,-988000000,-905000000,None,None,None,None,323000000,323000000,None,None,None,None,-487000000,None,None,None,None,988000000
2007-12-31,USD,1958000000,None,None,None,None,774000000,1376000000,None,-71000000,None,-1813000000,-170000000,None,None,None,None,381000000,381000000,None,None,None,None,-959000000,None,-22000000,None,None,1177000000
2008-12-31,USD,2038000000,None,None,None,None,850000000,1611000000,None,21000000,None,-1687000000,-333000000,None,None,None,None,468000000,468000000,None,None,None,None,-1077000000,None,None,None,None,1211000000
2009-12-31,USD,2168000000,None,None,None,None,846000000,1352000000,None,58000000,None,-1452000000,-711000000,None,None,None,None,491000000,491000000,None,None,None,None,-236000000,None,39000000,None,None,1254000000
2010-12-31,USD,1905000000,None,None,None,None,925000000,1388000000,None,-26000000,None,-1484000000,-419000000,None,None,None,None,551000000,551000000,None,None,None,None,-587000000,None,47000000,None,None,1234000000
2011-12-31,USD,2455000000,None,None,None,None,1003000000,1797000000,None,-31000000,None,-2005000000,-380000000,None,None,None,None,602000000,602000000,None,None,None,None,-937000000,None,62000000,None,None,1722000000
2012-12-31,USD,2752000000,None,None,None,None,1001000000,2180000000,None,-18000000,None,-2378000000,-303000000,None,None,None,None,655000000,655000000,None,None,None,None,-623000000,None,70000000,None,None,1744000000
2013-12-31,USD,2917000000,None,None,None,None,1109000000,2020000000,None,-54000000,None,-3237000000,328000000,None,None,None,None,708000000,708000000,None,None,None,None,-590000000,None,70000000,None,None,1836000000
2014-12-31,USD,2868000000,None,None,None,None,1170000000,1689000000,None,-42000000,None,-1803000000,-1008000000,None,None,None,None,759000000,759000000,None,None,None,None,-862000000,None,51000000,None,None,1746000000
2015-12-31,USD,2682000000,None,None,None,None,1106000000,1541000000,None,-23000000,None,-1303000000,-1297000000,None,None,None,None,819000000,819000000,None,None,None,None,-725000000,None,30000000,None,None,1591000000
2016-12-31,USD,2773000000,None,None,None,None,1122000000,1465000000,None,-13000000,None,-1770000000,-643000000,None,None,None,None,856000000,856000000,None,None,None,None,-228000000,None,39000000,None,None,1538000000
2017-12-31,USD,3041000000,None,None,None,None,1184000000,1311000000,None,-22000000,None,-1314000000,-1656000000,None,None,None,None,901000000,901000000,None,None,None,None,-12000000,None,59000000,None,None,1308000000
2018-12-31,USD,3702000000,None,None,None,None,1830000000,1883000000,-124000000,-4000000,None,5340000000,-4996000000,None,None,None,None,1166000000,1166000000,None,None,None,None,-599000000,None,62000000,3986000000,-60000000,4288000000
2019-12-31,USD,6188000000,None,None,None,None,4675000000,3682000000,80000000,-81000000,None,1189000000,-8992000000,None,None,None,None,1891000000,1891000000,None,None,None,None,-2658000000,None,95000000,-1689000000,None,2272000000
2020-12-31,USD,7429000000,None,None,None,None,4626000000,3400000000,19000000,18000000,None,-2986000000,-3345000000,None,None,None,None,2028000000,2028000000,None,None,None,None,-2457000000,None,133000000,1098000000,None,2622000000
2021-12-31,USD,9725000000,None,None,None,None,4635000000,3086000000,-553000000,-129000000,None,-3007000000,-7588000000,None,None,None,None,2189000000,2189000000,None,None,None,None,-4612000000,None,128000000,-870000000,None,3956000000
2022-12-31,USD,8864000000,None,None,None,None,4204000000,3173000000,None,-347000000,None,-3088000000,-3089000000,None,None,None,None,2344000000,2344000000,None,None,None,None,-5168000000,None,107000000,None,None,4281000000
2023-12-31,USD,9305000000,None,None,None,None,3816000000,3787000000,None,-127000000,None,-4670000000,-5400000000,None,None,None,None,2482000000,2482000000,None,None,None,None,-3958000000,None,141000000,None,None,6199000000
2024-12-31,USD,9423000000,None,None,None,None,3780000000,4497000000,None,56000000,None,-4644000000,-4359000000,None,None,None,None,2655000000,2655000000,None,None,None,None,-4482000000,None,160000000,None,None,6565000000
2025-12-31,USD,10350000000,None,None,None,None,3763000000,5261000000,None,47000000,None,-5721000000,-4554000000,None,None,None,None,2811000000,2811000000,None,None,None,None,-4601000000,None,133000000,None,None,6941000000
