fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-30,-0.01,-0.02,0.01,50,pre-market
1996-06-30,1996-07-31,0.02,-0.01,0.03,300,pre-market
1996-09-30,1996-11-11,0.03,-0.07,0.1,142.8571,pre-market
1996-12-31,1997-02-06,-0.04,-0.02,-0.02,-100,pre-market
1997-03-31,1997-04-30,-0.03,-0.05,0.02,40,pre-market
1997-06-30,1997-07-31,0.02,-0.01,0.03,300,pre-market
1997-09-30,1997-10-31,-0.02,-0.01,-0.01,-100,pre-market
1997-12-31,1998-02-05,-0.13,-0.08,-0.05,-62.5,pre-market
1998-03-31,1998-04-30,0.02,-0.03,0.05,166.6667,pre-market
1998-06-30,1998-08-04,0.01,None,0,None,pre-market
1998-09-30,1998-11-03,-0.05,-0.03,-0.02,-66.6667,pre-market
1998-12-31,1999-02-11,-0.14,-0.06,-0.08,-133.3333,pre-market
1999-03-31,1999-04-29,-0.04,-0.06,0.02,33.3333,pre-market
1999-06-30,1999-08-03,0.01,-0.03,0.04,133.3333,pre-market
1999-09-30,1999-11-02,-0.03,-0.04,0.01,25,pre-market
1999-12-31,2000-03-23,-0.13,-0.05,-0.08,-160,pre-market
2000-03-31,2000-05-02,-0.01,-0.06,0.05,83.3333,pre-market
2000-06-30,2000-08-03,-0.1,-0.06,-0.04,-66.6667,pre-market
2000-09-30,2000-11-07,-0.08,-0.08,0,0,pre-market
2000-12-31,2001-03-06,-0.18,-0.07,-0.11,-157.1429,pre-market
2001-03-31,2001-05-10,-0.09,-0.06,-0.03,-50,pre-market
2001-06-30,2001-06-30,-0.0558,None,0,None,pre-market
2001-09-30,2001-09-30,-0.063,None,0,None,pre-market
2001-12-31,2001-12-31,-0.0598,None,0,None,pre-market
2002-03-31,2002-03-31,-0.0207,None,0,None,pre-market
2002-06-30,2002-06-30,0.0366,None,0,None,pre-market
2002-09-30,2002-11-05,-0.2,-0.15,-0.05,-33.3333,pre-market
2002-12-31,2003-02-11,0.01,0.01,0,0,pre-market
2003-03-31,2003-05-01,0.06,0.02,0.04,200,pre-market
2003-06-30,2003-07-31,0.02,0.02,0,0,pre-market
2003-09-30,2003-11-04,-0.16,0.03,-0.19,-633.3333,pre-market
2003-12-31,2004-02-12,-0.07,0.06,-0.13,-216.6667,pre-market
2004-03-31,2004-05-04,-0.04,0.05,-0.09,-180,pre-market
2004-06-30,2004-08-03,0.02,0.04,-0.02,-50,pre-market
2004-09-30,2004-11-04,-0.03,0.03,-0.06,-200,pre-market
2004-12-31,2005-02-22,-0.03,None,0,None,pre-market
2005-03-31,2005-05-04,-0.03,0.02,-0.05,-250,pre-market
2005-06-30,2005-08-03,-0.05,0.01,-0.06,-600,pre-market
2005-09-30,2005-11-08,-0.07,None,0,None,pre-market
2005-12-31,2006-02-14,-0.06,-0.01,-0.05,-500,pre-market
2006-03-31,2006-05-03,0.02,0.01,0.01,100,pre-market
2006-06-30,2006-08-02,0.04,0.06,-0.02,-33.3333,pre-market
2006-09-30,2006-11-09,0.01,0.06,-0.05,-83.3333,pre-market
2006-12-31,2007-02-21,0.07,0.05,0.02,40,pre-market
2007-03-31,2007-05-02,0.07,0.09,-0.02,-22.2222,pre-market
2007-06-30,2007-08-08,0.07,0.06,0.01,16.6667,pre-market
2007-09-30,2007-11-08,0.1,0.04,0.06,150,pre-market
2007-12-31,2008-02-21,0.11,0.06,0.05,83.3333,pre-market
2008-03-31,2008-05-12,0.06,0.13,-0.07,-53.8462,pre-market
2008-06-30,2008-08-04,-0.01,-0.05,0.04,80,pre-market
2008-09-30,2008-11-04,-0.05,-0.04,-0.01,-25,pre-market
2008-12-31,2009-02-23,-0.24,-0.11,-0.13,-118.1818,pre-market
2009-03-31,2009-04-28,-0.04,-0.05,0.01,20,pre-market
2009-06-30,2009-07-29,0.01,-0.02,0.03,150,pre-market
2009-09-30,2009-11-03,0.09,None,0,None,pre-market
2009-12-31,2010-02-17,0.07,0.07,0,0,pre-market
2010-03-31,2010-04-28,0.07,0.03,0.04,133.3333,pre-market
2010-06-30,2010-07-28,0.04,0.04,0,0,pre-market
2010-09-30,2010-10-26,0.11,0.06,0.05,83.3333,pre-market
2010-12-31,2011-02-24,0.1,0.12,-0.02,-16.6667,pre-market
2011-03-31,2011-05-09,0.15,0.13,0.02,15.3846,pre-market
2011-06-30,2011-08-09,0.11,0.14,-0.03,-21.4286,pre-market
2011-09-30,2011-11-08,0.11,0.13,-0.02,-15.3846,pre-market
2011-12-31,2012-02-21,0.07,0.07,0,0,pre-market
2012-03-31,2012-05-08,0.06,0.05,0.01,20,pre-market
2012-06-30,2012-08-07,0.02,0.04,-0.02,-50,pre-market
2012-09-30,2012-11-06,0.01,0.04,-0.03,-75,pre-market
2012-12-31,2013-02-25,0.03,0.03,0,0,pre-market
2013-03-31,2013-05-10,0.01,0.04,-0.03,-75,pre-market
2013-06-30,2013-08-08,-0.03,0.01,-0.04,-400,pre-market
2013-09-30,2013-11-05,-0.01,-0.01,0,0,pre-market
2013-12-31,2014-02-19,-0.0089,None,0,None,pre-market
2014-03-31,2014-05-05,0.01,None,0,None,pre-market
2014-06-30,2014-07-31,-0.0422,None,0,None,pre-market
2014-09-30,2014-11-05,-0.01,None,0,None,pre-market
2014-12-31,2015-02-18,0.02,None,0,None,pre-market
2015-03-31,2015-05-07,-0.02,-0.01,-0.01,-100,pre-market
2015-06-30,2015-08-06,-0.05,-0.01,-0.04,-400,pre-market
2015-09-30,2015-11-04,-0.05,-0.04,-0.01,-25,pre-market
2015-12-31,2016-02-23,0.02,-0.01,0.03,300,pre-market
2016-03-31,2016-05-05,0.02,0.01,0.01,100,pre-market
2016-06-30,2016-08-04,0.07,0.05,0.02,40,pre-market
2016-09-30,2016-11-08,0.07,0.06,0.01,16.6667,pre-market
2016-12-31,2017-02-23,0.03,0.04,-0.01,-25,pre-market
2017-03-31,2017-05-08,0.04,0.03,0.01,33.3333,pre-market
2017-06-30,2017-08-03,-0.04,0.01,-0.05,-500,pre-market
2017-09-30,2017-11-07,0.04,0.02,0.02,100,pre-market
2017-12-31,2018-02-15,0.04,0.03,0.01,33.3333,pre-market
2018-03-31,2018-05-10,0.02,0.0053,0.0147,277.3585,pre-market
2018-06-30,2018-08-09,0.01,0.0012,0.0088,733.3333,pre-market
2018-09-30,2018-11-08,-0.06,-0.03,-0.03,-100,pre-market
2018-12-31,2019-02-21,-0.06,-0.05,-0.01,-20,pre-market
2019-03-31,2019-05-09,-0.04,-0.02,-0.02,-100,pre-market
2019-06-30,2019-08-07,-0.07,-0.04,-0.03,-75,pre-market
2019-09-30,2019-11-07,-0.02,-0.01,-0.01,-100,pre-market
2019-12-31,2020-02-06,-0.0015,0.01,-0.0115,-115,pre-market
2020-03-31,2020-05-07,-0.03,-0.02,-0.01,-50,pre-market
2020-06-30,2020-08-06,0.01,0.002,0.008,400,pre-market
2020-09-30,2020-11-06,0.04,0.04,0,0,post-market
2020-12-31,2021-02-18,0.02,0.03,-0.01,-33.3333,pre-market
2021-03-31,2021-05-06,0.06,0.04,0.02,50,pre-market
2021-06-30,2021-08-05,0.06,0.05,0.01,20,pre-market
2021-09-30,2021-11-04,-0.002,0.02,-0.022,-110,pre-market
2021-12-31,2022-02-22,0.06,0.02,0.04,200,pre-market
2022-03-31,2022-04-12,0.0121,0.04,-0.0279,-69.75,pre-market
2022-06-30,2022-07-12,0.04,0.02,0.02,100,pre-market
2022-09-30,2022-11-09,-0.02,-0.0118,-0.0082,-69.4915,pre-market
2022-12-31,2023-02-15,0.02,0.01,0.01,100,pre-market
2023-03-31,2023-05-10,0.01,0.03,-0.02,-66.6667,pre-market
2023-06-30,2023-08-08,0.03,0.01,0.02,200,post-market
2023-09-30,2023-11-06,-0.01,0.01,-0.02,-200,post-market
2023-12-31,2024-02-14,-0.04,-0.02,-0.02,-100,post-market
2024-03-31,2024-05-08,0.01,-0.01,0.02,200,post-market
2024-06-30,2024-08-06,0.02,0.04,-0.02,-50,post-market
2024-09-30,2024-11-06,0.03,0.04,-0.01,-25,post-market
2024-12-31,2025-02-12,0.04,0.05,-0.01,-20,post-market
2025-03-31,2025-05-01,0.04,0.05,-0.01,-20,post-market
2025-06-30,2025-08-06,0.08,0.05,0.03,60,post-market
2025-09-30,2025-11-06,0.12,0.08,0.04,50,post-market
2025-12-31,2026-02-17,0.2,0.16,0.04,25,pre-market
