fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,53153000,217417000,164264000,164264000,21966000,15011000,None,51453000,None,None,None,608000,None,None,None,39767000,61821000,-7301000,None,None,None,62429000,102196000,69122000
2007-12-31,USD,60118000,222622000,162504000,162504000,48785000,15166000,1027000,-24490000,None,None,None,534000,None,None,None,27179000,44067000,-9130000,None,None,None,44601000,71780000,53197000
2008-12-31,USD,17859000,192655000,174796000,174796000,-25359000,13894000,None,43218000,None,None,None,19573000,None,None,None,43202000,-33366000,3807000,None,None,None,-21149000,22053000,-54468000
2009-12-31,USD,101069000,312548000,211479000,211479000,75272000,15063000,None,25797000,None,None,None,11326000,None,None,None,64449000,60146000,-7680000,None,None,None,71472000,135921000,67826000
2010-12-31,USD,194819000,418813000,223994000,223994000,-51555000,23553000,21605000,246374000,None,None,None,2211000,None,-20783000,None,61615000,-74549000,-123532000,None,48983000,None,-73718000,-12103000,48983000
2011-12-31,USD,264995000,477634000,212639000,212639000,197645000,18540000,31405000,57603000,None,None,None,2875000,None,None,None,47348000,233142000,81978000,None,None,None,236104000,283452000,151164000
2012-12-31,USD,143516000,321143000,177627000,177627000,37866000,21253000,17916000,75414000,None,None,None,2427000,None,-11606000,None,50113000,23833000,8879000,None,32712000,None,26260000,76373000,14954000
2013-12-31,USD,66146000,382589000,316443000,316443000,-32394000,28925000,14148000,68216000,None,None,None,21689000,None,19158000,None,82366000,-34925000,-9795000,None,-25130000,None,-13236000,69130000,-25130000
2014-12-31,USD,85201000,500781000,415580000,415580000,21628000,31538000,1969000,53500000,None,None,None,26775000,None,17731000,None,112173000,12584000,-5240000,None,17824000,None,40835000,153008000,17824000
2015-12-31,USD,38511000,443567000,405056000,405056000,-35611000,34201000,4213000,59336000,None,None,4953000,25389000,None,30342000,None,112585000,-30658000,56310000,None,-86968000,None,-5269000,107316000,-86968000
2016-12-31,USD,191506000,645957000,454451000,454451000,116944000,45040000,3380000,66293000,None,-21289000,507000,21796000,None,1827000,None,117413000,96975000,27428000,None,69547000,None,118771000,236184000,69547000
2017-12-31,USD,156986000,577775000,420789000,420789000,64643000,35611000,8724000,70358000,None,-36320000,1692000,38012000,None,-30275000,None,126467000,-3640000,19879000,None,-23519000,None,57539000,184006000,-23519000
2018-12-31,USD,79099000,567137000,488038000,488038000,-39126000,36542000,10328000,84161000,None,-40944000,907000,40944000,None,46806000,None,140905000,-33264000,-6701000,None,-26563000,None,32432000,173337000,-26563000
2019-12-31,USD,33830000,673266000,639436000,639436000,-46678000,35832000,3685000,80508000,None,-48447000,66549000,48447000,None,None,None,196408000,-113227000,-18318000,None,-99557000,None,-64780000,131628000,-94909000
2020-12-31,USD,161100000,691873000,530773000,530773000,66978000,35561000,2442000,94122000,None,-49569000,68236000,49569000,None,-18667000,None,155006000,-1258000,8199000,None,-16790000,None,48311000,203317000,-9457000
2021-12-31,USD,217801000,807473000,589672000,589672000,83420000,34570000,7631000,134381000,None,-41945000,77320000,41945000,None,-35949000,None,172651000,5526000,-29569000,None,35095000,None,47471000,220122000,35095000
2022-12-31,USD,116156000,718905000,602749000,602749000,-12438000,43384000,None,128594000,None,-42793000,40305000,42793000,None,-5341000,None,145147000,-44914000,-7566000,None,-37348000,None,-2121000,143026000,-37348000
2023-12-31,USD,112949000,720227000,607278000,607278000,-44674000,42722000,None,157623000,None,-42194000,44504000,43319000,None,None,None,163672000,-82995000,1222000,None,-45734000,None,-39676000,123996000,-84217000
2024-12-31,USD,198210000,929925000,731715000,731715000,106276000,45405000,None,91934000,None,-49834000,45186000,49834000,None,None,None,197314000,66216000,30414000,None,35802000,None,116050000,313364000,35802000
2025-12-31,USD,585138000,1423019000,837881000,837881000,533065000,57626000,None,52073000,None,-41581000,34990000,41581000,None,None,None,173437000,479179000,157467000,None,321712000,None,533065000,706502000,321712000
