fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,51365700000,8729400000,2140000000,2140000000,-3286200000,4494400000,42636300000,1047400000,None,9612600000,9612600000,13465500000,None,None,2095000000,-8729400000,None,27252800000,4290100000,3814000000,None,None,476100000,22962700000,None,6663900000,None,None,7140000000,-5274800000,None,24112900000,None,3775700000,6400000,671376147
2006-06-30,USD,50091800000,8129800000,1934400000,1934400000,-2685900000,4213200000,41962000000,1014900000,None,9538100000,9538100000,13449200000,None,None,1982200000,-8129800000,None,26854000000,1948900000,1926500000,None,None,22400000,24905100000,None,7446400000,None,None,7468800000,-2678800000,None,23237800000,None,3581500000,6200000,642051282
2006-09-30,USD,51484200000,9131200000,2229500000,2229500000,-3173800000,4626900000,42353000000,993400000,None,9469000000,9469000000,13455900000,None,None,2274800000,-9131200000,None,27340800000,2925800000,2704300000,None,None,221500000,24415000000,None,7122200000,None,None,7343700000,-3465700000,None,24143400000,None,4167100000,6200000,628527132
2006-12-31,USD,51574900000,9464700000,2602100000,2602100000,-9446500000,4412700000,42110200000,988600000,None,9396200000,9396200000,13383500000,None,None,2449900000,-9464700000,None,26999100000,3225000000,2704000000,None,None,521000000,23774100000,None,6493200000,None,None,7014200000,-3763200000,None,24575800000,None,4656100000,6100000,621507937
2007-03-31,USD,53489200000,11823200000,3402000000,3402000000,-4485000000,4689500000,41666000000,979200000,None,9325400000,9325400000,13449600000,None,None,3731700000,-11823200000,None,28349800000,2994500000,2473600000,None,None,520900000,25355300000,None,6585600000,None,None,7106500000,-3308800000,None,25139400000,None,5071100000,6100000,621507937
2007-06-30,USD,54194100000,12981200000,4205100000,4205100000,-4888100000,5002300000,41212900000,968700000,None,9254500000,9254500000,13337800000,None,None,3773800000,-12981200000,None,29205300000,3289600000,2769600000,None,None,520000000,25915700000,None,7652200000,None,None,8172200000,-3289600000,None,24988800000,None,5122100000,6000000,618666667
2007-09-30,USD,52899700000,11605500000,2824000000,2824000000,-4818700000,4854300000,41294200000,957800000,None,9296900000,9296900000,13544500000,None,None,3927200000,-11605500000,None,29225800000,3345600000,3024100000,None,None,321500000,25880200000,None,8381000000,None,None,8702500000,-3367600000,None,23673900000,None,4612000000,5700000,597000000
2007-12-31,USD,52060000000,10361600000,2767900000,2767900000,-10940100000,3867400000,41698400000,995900000,None,9220800000,9220800000,13435400000,None,None,3726300000,-6635300000,None,29069600000,2930000000,2909600000,None,None,20400000,26139600000,None,9023500000,None,None,9043900000,-2930000000,None,22990400000,None,4387600000,5600000,549626168
2008-03-31,USD,51555700000,11446000000,2552100000,2552100000,-4566400000,5084100000,40109700000,1002700000,None,9149700000,9149700000,13429400000,None,None,3809800000,-11446000000,None,30051600000,2766000000,2746100000,None,None,19900000,27285600000,None,9266500000,None,None,9286400000,-3036600000,None,21504100000,None,3954200000,5300000,547600000
2008-06-30,USD,50975900000,5868100000,2273800000,2273800000,883700000,53100000,45107800000,1014200000,None,9084000000,9084000000,13539800000,None,None,3541200000,-5868100000,None,29721400000,9123900000,9104700000,None,None,19200000,20597500000,None,9750100000,None,None,9769300000,-9123900000,None,21254500000,None,4396800000,5100000,522600000
2008-09-30,USD,49758600000,6883900000,2270600000,2270600000,62600000,4613300000,42874700000,1019400000,None,22477200000,22477200000,13582100000,None,None,3168100000,-6883900000,None,28085300000,3522100000,2798400000,None,None,723700000,24563200000,None,8491300000,None,None,9215000000,-3536700000,None,21673300000,None,5167200000,5100000,535440000
