fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,384493000,511928000,127435000,127435000,188358000,7006000,None,185691000,None,None,None,29860000,None,None,None,155571000,173438000,74339000,None,None,None,198802000,354373000,70665000
2007-12-31,USD,520362000,687073000,166711000,166711000,233235000,24017000,None,286301000,None,None,None,21365000,None,None,None,244777000,193983000,85177000,None,None,None,234061000,478838000,68901000
2008-12-31,USD,503579000,590309000,86730000,86730000,283180000,32266000,None,219477000,None,None,None,25336000,None,None,None,182179000,96828000,38611000,None,None,None,122164000,304343000,251962000
2009-12-31,USD,221897000,291076000,69179000,69179000,-31535000,39172000,None,253317000,None,None,None,16086000,None,None,None,213238000,-47243000,-10772000,None,None,None,-31157000,182081000,-36471000
2010-12-31,USD,268466000,349141000,80675000,80675000,-12004000,37200000,0,280246000,None,None,None,29456000,None,17028000,None,213809000,-24432000,-4846000,None,-19586000,None,5024000,218833000,-19586000
2011-12-31,USD,355654000,434367000,78713000,78713000,-41316000,35172000,0,336096000,None,None,None,42688000,None,35908000,None,290776000,-48096000,-14624000,None,-33472000,None,-5408000,285368000,-33472000
2012-12-31,USD,-11045000,456194000,467239000,467239000,-131660000,33798000,0,95247000,None,None,None,64575000,None,48821000,None,365286000,-147414000,-47354000,None,-100060000,None,-82839000,282447000,-100060000
2013-12-31,USD,-1457000,420290000,421747000,421747000,-72332000,34767000,0,68190000,None,None,None,73242000,None,-17306000,None,337134000,-162880000,-56157000,None,-106723000,None,-89638000,247496000,41029000
2014-12-31,USD,79979000,555231000,475252000,475252000,-32071000,32379000,0,51782000,None,None,None,58631000,None,8902000,None,378275000,-81800000,-24689000,None,-57111000,None,-11369000,366906000,-57111000
2015-12-31,USD,-157987000,252422000,410409000,410409000,-1165654000,23541000,0,94235000,None,None,115916000,118592000,None,82692000,None,321323000,-1201554000,-154445000,None,-1047109000,None,-1011256000,-689933000,-1047109000
2016-12-31,USD,-34234000,175706000,209940000,209940000,-183790000,23963000,0,108107000,None,-128743000,134099000,128743000,None,184568000,None,141487000,-127965000,7169000,None,-135134000,None,778000,142265000,-135134000
2017-12-31,USD,71004000,255331000,184327000,184327000,-183000,26137000,0,26137000,None,-146449000,129696000,146449000,None,17283000,None,123557000,-129349000,-17944000,None,-111405000,None,17100000,140657000,-111405000
2018-12-31,USD,172422000,255331000,82909000,82909000,-183000,26137000,0,172605000,None,None,133460000,146449000,None,None,None,121976000,-129349000,17944000,None,-28632000,None,136183000,258159000,-111405000
2019-12-31,USD,304396000,768689000,464293000,464293000,274886000,29244000,None,29485000,None,-161541000,109806000,161541000,None,11347000,None,277173000,124692000,27803000,None,96889000,None,274886000,552059000,96889000
2020-12-31,USD,195082000,858195000,663113000,663113000,163032000,32040000,None,32050000,None,-234829000,224878000,234829000,None,10170000,None,417112000,-61627000,-9210000,None,-52417000,None,173202000,590314000,-52417000
2021-12-31,USD,1097794000,1850730000,752936000,752936000,900774000,34943000,None,197020000,None,-218485000,779133000,218485000,None,-912611000,None,469388000,-230322000,11403000,None,-241725000,None,-11837000,457551000,-241725000
2022-12-31,USD,2328833000,3628057000,1299224000,1299224000,2281481000,39405000,None,47352000,None,-171092000,833614000,171092000,None,-708446000,None,489450000,1401943000,261061000,None,1140882000,None,1573035000,2062485000,1140882000
2023-12-31,USD,266239000,1565109000,1298870000,1298870000,226597000,37992000,None,39642000,None,-169018000,18621000,169018000,None,None,None,607908000,246989000,35095000,None,211894000,None,416007000,1023915000,211894000
2024-12-31,USD,-130055000,1253580000,1383635000,1383635000,-168615000,39435000,None,38560000,None,-210621000,200425000,210621000,None,None,None,795397000,-367829000,-149075000,None,-218754000,None,-157208000,638189000,-218754000
2025-12-31,USD,411535000,1908216000,1496681000,1496681000,362850000,48685000,None,48685000,None,-222797000,140260000,222797000,None,None,None,641163000,508736000,88533000,None,420203000,None,731533000,1372696000,395611000
