fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-05-06,0.9,0.33,0.57,172.7273,pre-market
1996-06-30,1996-08-02,2.25,1.04,1.21,116.3462,pre-market
1996-09-30,1996-10-21,2.05,1.13,0.92,81.4159,pre-market
1996-12-31,1997-02-26,2.25,1.68,0.57,33.9286,pre-market
1997-03-31,1997-05-01,1.55,1.33,0.22,16.5414,pre-market
1997-06-30,1997-08-04,0.8,0.71,0.09,12.6761,pre-market
1997-09-30,1997-10-30,0.85,0.83,0.02,2.4096,pre-market
1997-12-31,1998-02-19,1.15,1.04,0.11,10.5769,pre-market
1998-03-31,1998-05-11,0.1,0.43,-0.33,-76.7442,pre-market
1998-06-30,1998-08-10,0.3,0.07,0.23,328.5714,pre-market
1998-09-30,1998-11-05,-0.7,-0.43,-0.27,-62.7907,pre-market
1998-12-31,1999-02-16,0.8,-0.43,1.23,286.0465,pre-market
1999-03-31,1999-05-10,-0.85,-0.84,-0.01,-1.1905,pre-market
1999-06-30,1999-08-10,-0.3,-0.51,0.21,41.1765,pre-market
1999-09-30,1999-11-09,-0.25,-0.26,0.01,3.8462,pre-market
1999-12-31,2000-02-16,0.45,0.14,0.31,221.4286,pre-market
2000-03-31,2000-05-08,0.7,0.46,0.24,52.1739,pre-market
2000-06-30,2000-08-08,1.25,0.83,0.42,50.6024,pre-market
2000-09-30,2000-11-06,1.85,1.74,0.11,6.3218,pre-market
2000-12-31,2001-02-14,2.2,2.37,-0.17,-7.173,pre-market
2001-03-31,2001-05-08,3.4,3.14,0.26,8.2803,pre-market
2001-06-30,2001-08-08,1.85,1.66,0.19,11.4458,pre-market
2001-09-30,2001-11-06,0.45,0.43,0.02,4.6512,pre-market
2001-12-31,2002-02-19,-0.5,-0.14,-0.36,-257.1429,pre-market
2002-03-31,2002-05-09,-0.55,-0.53,-0.02,-3.7736,pre-market
2002-06-30,2002-08-06,0.55,0.44,0.11,25,pre-market
2002-09-30,2002-11-07,0.5,0.33,0.17,51.5152,pre-market
2002-12-31,2003-02-18,1.45,0.99,0.46,46.4646,pre-market
2003-03-31,2003-05-07,3,2.85,0.15,5.2632,pre-market
2003-06-30,2003-08-07,2,1.99,0.01,0.5025,pre-market
2003-09-30,2003-11-05,1.8,1.73,0.07,4.0462,pre-market
2003-12-31,2004-02-17,1.15,1.58,-0.43,-27.2152,pre-market
2004-03-31,2004-05-04,1.75,2.12,-0.37,-17.4528,pre-market
2004-06-30,2004-08-04,2.6,2.74,-0.14,-5.1095,pre-market
2004-09-30,2004-11-08,1.7,2.6,-0.9,-34.6154,pre-market
2004-12-31,2005-02-25,2.15,3.39,-1.24,-36.5782,pre-market
2005-03-31,2005-05-09,2.4,2.31,0.09,3.8961,pre-market
2005-06-30,2005-08-08,1.5,1.86,-0.36,-19.3548,pre-market
2005-09-30,2005-11-07,3,3.46,-0.46,-13.2948,pre-market
2005-12-31,2006-02-13,4.1,4.58,-0.48,-10.4803,pre-market
2006-03-31,2006-05-04,2.75,3.04,-0.29,-9.5395,pre-market
2006-06-30,2006-08-03,2.4,2.07,0.33,15.942,pre-market
2006-09-30,2006-11-02,1.85,2.24,-0.39,-17.4107,pre-market
2006-12-31,2007-02-12,0.95,2.08,-1.13,-54.3269,pre-market
2007-03-31,2007-05-07,1.4,1.18,0.22,18.6441,pre-market
2007-06-30,2007-08-06,2.05,1.83,0.22,12.0219,pre-market
2007-09-30,2007-11-05,1.85,1.36,0.49,36.0294,pre-market
2007-12-31,2008-02-11,2.4,2.53,-0.13,-5.1383,pre-market
2008-03-31,2008-05-05,3.4,3.35,0.05,1.4925,pre-market
2008-06-30,2008-08-04,7.75,6.19,1.56,25.2019,pre-market
2008-09-30,2008-11-03,5.6,4.98,0.62,12.4498,pre-market
2008-12-31,2009-02-09,1.1,1.51,-0.41,-27.1523,pre-market
2009-03-31,2009-05-04,-0.6,-0.51,-0.09,-17.6471,pre-market
2009-06-30,2009-08-03,-1.3,-1.29,-0.01,-0.7752,pre-market
2009-09-30,2009-11-02,-1.4,-1.33,-0.07,-5.2632,pre-market
2009-12-31,2010-02-08,-0.75,-0.36,-0.39,-108.3333,pre-market
2010-03-31,2010-05-03,0.8,0.5,0.3,60,pre-market
2010-06-30,2010-08-02,-0.7,-1.03,0.33,32.0388,pre-market
2010-09-30,2010-11-01,-0.5,-0.43,-0.07,-16.2791,pre-market
2010-12-31,2011-02-07,-0.4,-1.11,0.71,63.964,pre-market
2011-03-31,2011-05-02,-0.5,-0.59,0.09,15.2542,pre-market
2011-06-30,2011-08-01,-0.2,-0.26,0.06,23.0769,pre-market
2011-09-30,2011-10-31,-0.05,-0.43,0.38,88.3721,pre-market
2011-12-31,2012-02-06,-0.35,-0.63,0.28,44.4444,pre-market
2012-03-31,2012-04-30,-1.5,-0.85,-0.65,-76.4706,pre-market
2012-06-30,2012-07-30,-2.15,-1.7,-0.45,-26.4706,pre-market
2012-09-30,2012-10-29,-2.5,-1.23,-1.27,-103.252,pre-market
2012-12-31,2013-02-11,-2.75,-1.75,-1,-57.1429,pre-market
2013-03-31,2013-04-29,-2.4,-2.35,-0.05,-2.1277,pre-market
2013-06-30,2013-07-29,-1.65,-1.36,-0.29,-21.3235,pre-market
2013-09-30,2013-11-04,-2,-1.62,-0.38,-23.4568,pre-market
2013-12-31,2014-02-10,-1.5,-1.16,-0.34,-29.3103,pre-market
2014-03-31,2014-05-05,0.4,0.23,0.17,73.913,pre-market
2014-06-30,2014-08-04,0.65,0.54,0.11,20.3704,pre-market
2014-09-30,2014-11-03,-0.25,0.42,-0.67,-159.5238,post-market
2014-12-31,2015-02-09,-0.95,-0.99,0.04,4.0404,post-market
2015-03-31,2015-05-11,-5.3,-4.54,-0.76,-16.7401,pre-market
2015-06-30,2015-08-05,-5.55,-5.67,0.12,2.1164,pre-market
2015-09-30,2015-11-04,-5.3,-6.32,1.02,16.1392,pre-market
2015-12-31,2016-02-24,-4.55,-6.09,1.54,25.2874,pre-market
2016-03-31,2016-05-04,-5.15,-5.56,0.41,7.3741,pre-market
2016-06-30,2016-08-01,-4.05,-3.31,-0.74,-22.3565,pre-market
2016-09-30,2016-11-09,-3.27,-2.35,-0.92,-39.1489,post-market
2016-12-31,2017-02-24,-2.58,-2.66,0.08,3.0075,post-market
2017-03-31,2017-05-08,-1.75,-2.53,0.78,30.83,post-market
2017-06-30,2017-08-07,-1.07,-1.76,0.69,39.2045,post-market
2017-09-30,2017-11-02,-0.8,-1.34,0.54,40.2985,post-market
2017-12-31,2018-02-26,-0.31,-0.96,0.65,67.7083,post-market
2018-03-31,2018-05-10,-0.23,-0.68,0.45,66.1765,pre-market
2018-06-30,2018-08-08,-0.77,-0.58,-0.19,-32.7586,pre-market
2018-09-30,2018-11-08,-0.36,0.05,-0.41,-820,pre-market
2018-12-31,2019-02-21,0.35,0.21,0.14,66.6667,pre-market
2019-03-31,2019-05-09,0.22,0.28,-0.06,-21.4286,pre-market
2019-06-30,2019-08-07,0.12,0.21,-0.09,-42.8571,pre-market
2019-09-30,2019-11-07,0.17,0.14,0.03,21.4286,pre-market
2019-12-31,2020-02-26,0.22,0.22,0,0,post-market
2020-03-31,2020-05-06,0.12,0.07,0.05,71.4286,post-market
2020-06-30,2020-08-05,0.08,0.01,0.07,700,post-market
2020-09-30,2020-11-04,-0.06,-0.0018,-0.0582,-3233.3333,post-market
2020-12-31,2021-02-16,0.14,0.1,0.04,40,post-market
2021-03-31,2021-05-04,0.25,0.13,0.12,92.3077,post-market
2021-06-30,2021-08-03,0.22,0.17,0.05,29.4118,post-market
2021-09-30,2021-11-02,0.34,0.35,-0.01,-2.8571,post-market
2021-12-31,2022-02-15,0.37,0.47,-0.1,-21.2766,post-market
2022-03-31,2022-05-03,0.51,0.49,0.02,4.0816,post-market
2022-06-30,2022-08-01,1,0.95,0.05,5.2632,post-market
2022-09-30,2022-11-01,1.18,1.17,0.01,0.8547,post-market
2022-12-31,2023-02-14,1.05,0.84,0.21,25,post-market
2023-03-31,2023-05-02,0.33,0.35,-0.02,-5.7143,post-market
2023-06-30,2023-07-31,-0.001,0.05,-0.051,-102,post-market
2023-09-30,2023-10-30,0.04,0.05,-0.01,-20,post-market
2023-12-31,2024-02-13,0.1,0.13,-0.03,-23.0769,post-market
2024-03-31,2024-05-01,-0.03,-0.07,0.04,57.1429,post-market
2024-06-30,2024-07-30,-0.2,-0.16,-0.04,-25,post-market
2024-09-30,2024-10-30,-0.17,-0.16,-0.01,-6.25,post-market
2024-12-31,2025-02-11,0.16,0.0263,0.1337,508.365,pre-market
2025-03-31,2025-04-29,0.18,0.162,0.018,11.1111,pre-market
2025-06-30,2025-07-28,0.13,0.1255,0.0045,3.5857,pre-market
2025-09-30,2025-11-03,0.09,0.0787,0.0113,14.3583,pre-market
2025-12-31,2026-02-11,0.16,0.1115,0.0485,43.4978,pre-market
