fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,1353667000,181131000,29556000,29556000,78208000,61757000,1172536000,62970000,None,1083874000,1083874000,855726000,None,None,None,11610000,None,1011342000,56765000,16714000,None,None,2943000,954577000,None,686170000,None,None,889113000,37108000,None,342325000,None,51534000,3000,46657000
2006-03-31,USD,1370093000,200586000,32377000,32377000,81772000,76154000,1169507000,62569000,None,226697000,226697000,855726000,None,None,None,10283000,None,1010002000,46623000,17182000,None,None,None,963379000,None,885434000,None,None,885434000,29441000,None,360091000,None,65808000,446000,47121000
2006-06-30,USD,1395524000,213086000,22091000,22091000,87920000,86726000,1182438000,63833000,None,225287000,225287000,878155000,None,None,None,16349000,None,1048769000,37211000,18972000,None,None,330000,1011558000,None,925000000,None,None,925330000,17909000,None,346755000,None,52445000,446000,44578000
2006-09-30,USD,1416712000,234181000,61217000,61217000,89243000,74934000,1182531000,62851000,None,225959000,225959000,877829000,None,None,None,8787000,None,1053671000,43439000,18764000,None,None,None,1010232000,None,925000000,None,None,925000000,24675000,None,363041000,None,67667000,446000,47802000
2006-12-31,USD,1448714000,227216000,54556000,54556000,94075000,68495000,1221498000,63377000,None,224337000,224337000,918636000,None,None,None,10090000,None,1061373000,49338000,19329000,None,None,None,1012035000,None,925000000,None,None,925000000,30009000,None,387341000,None,88002000,449000,47802000
2007-03-31,USD,1968104000,297822000,64795000,64795000,119124000,89686000,1670282000,86609000,None,339964000,339964000,1218856000,None,None,None,24217000,None,1555911000,60400000,24556000,None,None,None,1495511000,None,1357968000,None,None,1357968000,35844000,None,412193000,None,109516000,451000,48000000
2007-06-30,USD,2031461000,360870000,120195000,120195000,121216000,90966000,1670591000,87633000,None,336373000,336373000,1220370000,None,None,None,28493000,None,1570586000,74086000,24213000,None,None,None,1496500000,None,1357911000,None,None,1357911000,49873000,None,460875000,None,131637000,469000,48832000
2007-09-30,USD,2061053000,365599000,105946000,105946000,126763000,104566000,1695454000,87074000,None,334898000,334898000,1247870000,None,None,None,28324000,None,1573502000,67219000,24753000,None,None,23923000,1506283000,None,1357854000,None,None,1357854000,42466000,None,487551000,None,156312000,470000,49862000
2007-12-31,USD,2107952000,417559000,170315000,170315000,128129000,92279000,1690393000,86293000,None,331593000,331593000,1247753000,None,None,None,26836000,None,1588570000,80274000,22681000,None,None,None,1508296000,None,1357797000,None,None,1357797000,50400000,None,519382000,None,181587000,474000,49862000
2008-03-31,USD,2136168000,449705000,193987000,193987000,128524000,101786000,1686463000,84857000,None,328790000,328790000,1248998000,None,None,None,25408000,None,1580644000,63620000,24860000,None,None,None,1517024000,None,1357465000,None,None,1357465000,38760000,None,555524000,None,213757000,478000,50037000
2008-06-30,USD,2222096000,454217000,189193000,189193000,142993000,100947000,1767879000,93568000,None,348926000,348926000,1300777000,None,None,None,21084000,None,1607930000,90615000,26136000,None,None,None,1517315000,None,1357348000,None,None,1357348000,57751000,None,614166000,None,249756000,483000,50273000
2008-09-30,USD,2255821000,423434000,159062000,159062000,144114000,96196000,1832387000,96241000,None,356194000,356194000,1354774000,None,None,None,24062000,None,1601921000,88502000,25140000,None,None,19902000,1513419000,None,1357230000,None,None,1357230000,63362000,None,653900000,None,287745000,486000,50537000
2008-12-31,USD,2319811000,429996000,149309000,149309000,154536000,103128000,1889815000,97406000,None,364989000,364989000,1405464000,None,None,None,23023000,None,1643990000,119357000,26067000,None,None,None,1524633000,None,1357113000,None,None,1357113000,93290000,None,675821000,-11828000,327344000,487000,52809000
2009-03-31,USD,2324953000,439902000,154610000,154610000,157517000,99931000,1885051000,98227000,None,361372000,361372000,1404421000,None,None,None,27844000,None,1607135000,81421000,28228000,None,None,None,1525714000,None,1356996000,None,None,1356996000,53193000,None,717818000,-15242000,367648000,488000,52389000
2009-06-30,USD,2373092000,491203000,203648000,203648000,157833000,104529000,1881889000,99491000,None,359945000,359945000,1402384000,None,None,None,25193000,None,1607611000,82630000,19537000,None,None,None,1524981000,None,1356878000,None,None,1356878000,63093000,None,765481000,-15242000,409036000,490000,52384000
2009-09-30,USD,2454440000,494754000,190167000,190167000,167766000,106446000,1959686000,96751000,None,372921000,372921000,1462310000,None,None,None,30375000,None,1635278000,99752000,44680000,None,None,18700000,1535526000,None,1356761000,None,None,1356761000,55072000,None,819162000,-15242000,450647000,494000,52869000
2009-12-31,USD,2504894000,468293000,161956000,161956000,175718000,103406000,2036601000,100850000,None,387723000,387723000,1520137000,None,None,None,27213000,None,2063882000,101370000,27524000,None,None,None,1962512000,None,1770068000,None,None,1770068000,73846000,None,441012000,-15242000,58727000,495000,52869000
2010-03-31,USD,2545272000,505887000,187349000,187349000,174230000,112348000,2039385000,99305000,None,388953000,388953000,1526105000,None,None,None,31960000,None,2059056000,91947000,28297000,None,None,None,1967109000,None,1770594000,None,None,1770594000,63650000,None,486216000,-15242000,96773000,497000,52922000
2010-06-30,USD,2615956000,581360000,258389000,258389000,174080000,120447000,2034596000,98448000,None,385160000,385160000,1526986000,None,None,0,28444000,None,2080110000,113955000,29573000,None,None,None,1966155000,None,1771120000,None,None,1771120000,84382000,34573000,535846000,-15242000,140779000,498000,52923000
2010-09-30,USD,2677818000,583508000,234112000,234112000,188756000,134461000,2094310000,99613000,None,400394000,400394000,1571664000,None,None,0,26179000,None,2084839000,113012000,44226000,None,None,None,1971827000,None,1771646000,None,None,1771646000,68786000,31593000,592979000,-15242000,192126000,499000,53328000
2010-12-31,USD,4212912000,677705000,234308000,234308000,252521000,158427000,3535207000,150008000,None,741610000,741610000,2577024000,None,None,0,32449000,None,3616650000,168584000,51303000,None,None,46905000,3448066000,None,3134500000,None,None,3181405000,70376000,57693000,596262000,-15242000,184779000,501000,53328000
2011-03-31,USD,4386468000,964044000,505337000,505337000,245763000,162389000,3422424000,135885000,None,791802000,791802000,2425972000,None,None,0,50555000,None,3719442000,217751000,55732000,None,None,15500000,3501691000,None,3130625000,None,None,3146125000,102751000,51829000,667026000,-15242000,240585000,505000,53333000
2011-06-30,USD,4004136000,964547000,549251000,549251000,250714000,164582000,3388151000,134604000,None,774736000,774736000,2409620000,None,None,0,32321000,None,3268813000,142063000,53041000,None,None,15500000,3494934000,None,3126750000,None,None,3142250000,73522000,48317000,735323000,-15242000,296865000,506000,53333000
2011-09-30,USD,4513636000,870292000,376183000,376183000,265317000,189293000,3643344000,150800000,None,828366000,828366000,2595747000,None,None,0,39499000,None,3702687000,206859000,62110000,None,None,15500000,3495828000,None,3122875000,None,None,3138375000,120312000,62502000,810949000,-15242000,364260000,508000,53882000
2011-12-31,USD,4545336000,808771000,359900000,359900000,274173000,174698000,3705295000,149822000,None,869853000,869853000,2619838000,None,None,0,31270000,None,3658268000,140488000,48213000,None,None,15500000,3493534000,None,3119000000,None,None,3134500000,76775000,60934000,887068000,-16088000,429365000,511000,53882000
2012-03-31,USD,4814099000,768544000,201481000,201481000,326605000,252658000,4384781000,174378000,None,1067768000,1067768000,3060345000,None,None,0,34338000,None,3819176000,210301000,73303000,None,None,20500000,3994639000,None,3608875000,None,None,3629375000,116498000,62964000,994923000,-16088000,510917000,515000,53882000
2012-06-30,USD,5305942000,914251000,302718000,302718000,328077000,250701000,4391691000,170055000,None,1114612000,1114612000,3027446000,None,None,0,32755000,None,4199293000,183158000,76114000,None,None,20500000,4016135000,None,3603750000,None,None,3624250000,86544000,64658000,1106649000,-16088000,601363000,519000,53882000
2012-09-30,USD,5051374000,996810000,440524000,440524000,320503000,235783000,4409086000,172737000,None,1123610000,1123610000,3035502000,None,None,0,53721000,None,3832540000,233915000,74178000,None,None,20500000,4006868000,None,3598625000,None,None,3619125000,139237000,51347000,1218834000,-16088000,689229000,521000,53882000
2012-12-31,USD,5549616000,1155396000,554431000,554431000,332468000,218660000,4394220000,174546000,None,1106756000,1106756000,3033781000,None,None,0,49837000,None,4950769000,233703000,69550000,None,None,22000000,4717066000,None,4297125000,None,None,4319125000,142153000,65177000,598847000,-16088000,28044000,525000,54453000
2013-03-31,USD,5694092000,1327658000,680024000,680024000,340175000,243072000,4366434000,175442000,None,1095509000,1095509000,3040180000,None,None,0,64387000,None,5008723000,259261000,73696000,None,None,22000000,4749462000,None,4322500000,None,None,4344500000,163565000,65674000,685369000,-16088000,95981000,529000,54453000
2013-06-30,USD,5812660000,1040878000,269172000,269172000,413950000,287895000,4771782000,198558000,None,1182434000,1182434000,3334598000,None,None,0,69861000,None,5010934000,257450000,75729000,None,None,22000000,4753484000,None,4317000000,None,None,4339000000,159721000,47789000,801726000,-16088000,172636000,530000,54506000
2013-09-30,USD,6148879000,1320495000,564740000,564740000,413581000,290449000,4828384000,208964000,None,1189490000,1189490000,3343907000,None,None,0,51725000,None,6485260000,322500000,106768000,None,None,31045000,6162760000,None,5700193000,None,None,5731238000,184687000,78266000,-336381000,-16088000,-1004244000,532000,56862000
2013-12-31,USD,6292487000,1221093000,410924000,410924000,443051000,322439000,5071394000,219222000,None,1278027000,1278027000,3489842000,None,None,0,44679000,None,6526669000,338649000,90505000,None,None,31045000,6188020000,None,5700193000,None,None,5731238000,217099000,70483000,-234182000,-16088000,-919460000,532000,56991000
