fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2005-12-31,USD,49243000,100140000,50897000,50897000,34337000,6158000,0,15086000,None,None,None,19799000,None,None,None,5390000,14538000,5554000,None,0,None,34157000,39547000,8984000
2006-03-31,USD,56477000,108276000,51799000,51799000,42601000,10754000,0,13876000,None,None,None,19382000,None,None,None,5195000,23219000,8945000,None,0,None,37406000,42601000,14274000
2006-06-30,USD,57107000,110856000,53749000,53749000,-4307000,43000,0,61414000,None,None,None,19505000,None,None,None,27507000,-23812000,-10449000,None,0,None,-4307000,23200000,-13363000
2006-09-30,USD,58463000,115892000,57429000,57429000,45536000,11250000,3900000,12927000,None,None,None,37845000,None,None,None,4740000,27490000,12268000,None,0,None,45536000,50276000,15222000
2006-12-31,USD,63634000,122709000,59075000,59075000,49871000,21000,0,13763000,None,None,None,17793000,None,None,None,4654000,32078000,11743000,None,0,None,45217000,49871000,20335000
2007-03-31,USD,75071000,144438000,69367000,69367000,57117000,14586000,0,17954000,None,None,None,22603000,None,None,None,7080000,34514000,13000000,None,0,None,50037000,57117000,21514000
2007-06-30,USD,82253000,157613000,75360000,75360000,61306000,17340000,0,20947000,None,None,None,25924000,None,None,None,7530000,35382000,13261000,None,0,None,53776000,61306000,22121000
2007-09-30,USD,88074000,168038000,79964000,79964000,65544000,18843000,9600000,22530000,None,None,None,91767000,None,None,None,7835000,40097000,15422000,None,0,None,65544000,73379000,24675000
2007-12-31,USD,88092000,163136000,75044000,75044000,66909000,28000,0,21183000,None,None,None,24507000,None,None,None,7423000,42402000,15434000,None,0,None,59486000,66909000,26968000
2008-03-31,USD,93919000,175285000,81366000,81366000,72776000,40000,0,21143000,None,None,None,24015000,None,None,None,6543000,48761000,16591000,None,0,None,66233000,72776000,32170000
2008-06-30,USD,100482000,186052000,85570000,85570000,78418000,17000,0,22064000,None,None,None,21849000,None,None,None,6968000,56569000,20570000,None,0,None,71450000,78418000,35999000
