fiscalDateEnding,reportedEPS
1996-12-31,2.77
1997-12-31,3.09
1998-12-31,3.32
1999-12-31,3.71
2000-12-31,4.45
2001-12-31,4.36
2002-12-31,3.9
2003-12-31,4.35
2004-12-31,5.07
2005-12-31,5.34
2006-12-31,6.09
2007-12-31,7.19
2008-12-31,8.96
2009-12-31,10.01
2010-12-31,11.58
2011-12-31,13.49
2012-12-31,15.3
2013-12-31,17.03
2014-12-31,16.21
2015-12-31,14.93
2016-12-31,13.6
2017-12-31,13.83
2018-12-31,13.82
2019-12-31,12.81
2020-12-31,8.67
2021-12-31,9.97
2022-12-31,9.12
2023-12-31,9.61
2024-12-31,10.33
2025-12-31,10.76
2026-03-31,1.91
