fiscalDateEnding,reportedEPS
1998-12-31,-24.126
1999-12-31,-38.5641
2000-12-31,22.7379
2002-12-31,-29.9373
2003-12-31,-31.3666
2004-12-31,-28.0795
2005-12-31,33.016
2006-12-31,-1.3611
2007-12-31,150.3353
2008-12-31,-3.5209
2009-12-31,-22.703
2010-12-31,-2.0918
2011-12-31,-0.0044
2012-12-31,-19.8
2013-12-31,-16.2
2014-12-31,-3.1355
2015-12-31,-68.0844
2016-12-31,-11.7562
2017-12-31,-0.45
2018-12-31,-0.11
2019-12-31,-0.35
2020-12-31,-4.47
2021-12-31,-0.01
2022-12-31,-0.0136
2023-12-31,-1.43
2024-12-31,-1.4957
2025-12-31,-0.4213
2026-03-31,0
