fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2005-12-31,USD,38106700,7840600,6998700,6998700,32700,265500,None,6366000,None,None,None,None,None,None,328700,215000,None,11781000,1232200,433000,None,None,156500,None,None,880000,None,None,1036800,642000,None,27157000,-2893000,-40154100,188000,302119
2006-03-31,USD,39362500,9673100,7763800,7763800,20100,73700,29689400,6380000,None,None,None,None,None,None,1457800,357700,None,12220900,1355800,249400,None,None,283600,10865100,None,908000,None,None,1191100,822800,None,25334100,-2924000,-41239200,192200,302119
2006-06-30,USD,37318100,19866200,10508000,10508000,35500,73300,17451900,6663000,None,None,None,None,None,None,8957300,292100,None,12540500,1339100,174100,None,None,294200,11201400,None,1105000,None,None,1399100,870800,None,19818600,-2924000,-47500100,193100,305009
2006-09-30,USD,38849700,21605700,20290400,20290400,37500,364400,17244000,7468000,None,None,None,None,None,None,740200,173200,None,15747100,4985600,365300,None,None,207500,10761500,None,1042000,None,None,1249900,4412800,None,17898100,-2924000,-50433800,195400,306120
2006-12-31,USD,51901400,43325200,16973500,16973500,33700,905400,None,6109000,None,None,None,None,None,None,1271900,24140000,None,14223800,11595200,1115000,None,None,937200,None,None,295000,None,None,1232100,9543000,None,34724000,-924000,-39101900,197000,323566
2007-03-31,USD,49785100,41428500,15402300,15402300,33800,621600,8356600,6109000,None,None,None,None,None,None,86000,25284800,None,12541600,10577200,586900,None,None,939100,1964400,None,274000,None,None,1213100,9051200,None,32493100,-924000,-40420100,200200,323566
2007-06-30,USD,123215500,110317400,8948400,8948400,None,6882300,12898100,8794000,None,None,None,None,None,None,92889200,1597500,None,24431500,23653300,298200,None,None,129600,778200,None,248000,None,None,377100,3319300,None,90422100,-924000,16743400,208300,372981
2007-09-30,USD,108532400,83099700,6821600,6821600,428900,1068100,25432700,19760000,None,None,None,None,None,None,71848900,3361100,None,7416100,6005400,3367200,None,None,78600,1410700,None,228000,None,None,307000,989900,None,92724400,-1971000,16017000,211600,342648
2007-12-31,USD,131404400,82728900,72292200,72292200,164900,2054000,48675500,48093000,None,None,None,None,None,None,7104900,1278000,None,16304500,8093200,1590000,None,None,5561000,8211300,None,191000,None,None,5751400,942200,None,115099900,None,19050900,235900,395818
2008-03-31,USD,135339300,81838000,48806700,48806700,452700,1497000,53501300,52468000,None,None,None,None,None,None,29969000,1565300,None,21051700,12444500,499200,None,None,10349900,8607200,None,171000,None,None,10521100,1595400,None,114287600,None,17334300,238100,395818
2008-06-30,USD,137017300,81092400,9900600,9900600,1418800,2311500,55924900,55010000,None,None,None,None,None,None,65286900,3593400,None,24993900,15800500,276300,None,None,13994800,9193400,None,153000,None,None,14147600,1529400,None,112023400,None,15584400,235300,393595
2008-09-30,USD,144906900,82388700,1146900,1146900,703400,5565400,62518200,61601000,None,None,None,None,None,None,69453900,6222500,None,29510300,19429200,1334800,None,None,16505700,10081100,None,134000,None,None,16639500,1588700,None,115396600,None,19385300,230200,391756
2008-12-31,USD,142630900,72767500,8434400,8434400,300,6937900,69863400,65493000,None,None,None,None,None,None,56656900,738300,None,30797600,19982000,898000,None,None,17687500,10815600,None,1000000,None,None,18687500,1396500,None,111833300,None,17662800,219400,360909
2009-03-31,USD,121521000,53513000,2985000,2985000,None,7051000,68008000,63649000,None,None,None,None,None,None,42801000,676000,None,12343000,2160000,925000,None,None,200000,10183000,None,800000,None,None,1000000,1035000,None,109178000,None,15316000,214000,360909
2009-06-30,USD,118098000,50831000,1979000,1979000,None,6405000,67267000,62917000,None,None,None,None,None,None,41676000,771000,None,11937000,1547000,441000,None,None,200000,10390000,None,800000,None,None,1000000,906000,None,106161000,None,12431000,213000,355188
2009-09-30,USD,115883000,41398000,11671000,11671000,None,763000,74485000,69497000,None,None,None,None,None,None,28394000,570000,None,10813000,1274000,243000,None,None,200000,9539000,None,800000,None,None,1000000,831000,None,105070000,None,10687000,213000,354814
2009-12-31,USD,146723000,62100000,33403000,33403000,None,4237000,84623000,80472000,None,None,None,None,None,None,23237000,1223000,None,17590000,8672000,6500000,None,None,200000,8918000,None,600000,None,None,800000,1619000,None,129133000,None,9485000,264000,463093
2010-03-31,USD,144101000,51393000,19350000,19350000,None,4603000,92708000,87574000,None,None,None,None,None,None,26335000,1105000,None,13037000,3252000,2055000,None,None,200000,9785000,None,600000,None,None,800000,997000,None,131064000,None,11012000,265000,463093
2010-06-30,USD,144293000,45887000,6112000,6112000,None,3408000,98406000,94230000,None,None,None,None,None,None,35299000,1068000,None,12668000,2824000,1242000,None,None,200000,9844000,None,600000,None,None,800000,1382000,None,131625000,None,10882000,268000,445578
2010-09-30,USD,148802000,46266000,10414000,10414000,None,4297000,102536000,97886000,None,None,None,None,None,None,30352000,1203000,None,16870000,7454000,4442000,None,None,200000,4642000,None,600000,None,None,800000,2812000,None,131932000,None,10647000,269000,447592
2010-12-31,USD,156016000,29824000,6010000,6010000,None,4150000,126192000,121525000,None,None,None,None,None,None,19207000,457000,None,25328000,18763000,14915000,None,None,200000,6565000,None,400000,None,None,600000,3295000,None,130688000,None,8713000,271000,453108
2011-03-31,USD,152686000,40713000,7476000,7476000,None,3635000,111973000,107366000,None,None,None,None,None,None,8200000,21402000,None,24057000,19914000,12751000,None,None,3200000,4143000,None,400000,None,None,3600000,3963000,None,128629000,None,6504000,272000,453108
2011-06-30,USD,158835000,35573000,7751000,7751000,None,4333000,123262000,9069000,None,None,None,None,None,None,2043000,21446000,None,30151000,22267000,10148000,None,None,200000,7884000,None,3400000,None,None,3600000,11919000,1342000,128684000,None,6429000,272000,453108
2011-09-30,USD,165056000,32361000,4803000,4803000,22208000,4646000,132695000,8942000,None,0,0,0,None,None,295000,409000,None,35989000,19391000,8116000,None,None,200000,16598000,None,11400000,None,None,11600000,11075000,1353000,129067000,0,6697000,273000,464369
2011-12-31,USD,162439000,37136000,12874000,12874000,18135000,5609000,125303000,9196000,None,0,0,0,None,None,166000,352000,None,35658000,20937000,9370000,None,None,200000,14721000,None,12200000,None,None,12400000,11367000,1332000,126781000,0,3906000,274000,457310
2012-03-31,USD,148221000,31181000,7784000,7784000,18176000,4760000,117040000,9031000,None,0,0,0,None,None,179000,282000,None,21681000,19364000,7892000,None,None,200000,2317000,None,200000,None,None,400000,11272000,1373000,126540000,0,3525000,274000,457310
2012-06-30,USD,147283000,27707000,3882000,3882000,17292000,5952000,119576000,115315000,None,0,0,0,None,None,221000,360000,None,21624000,14585000,3718000,None,None,200000,7039000,None,5200000,None,None,5400000,10667000,1414000,125659000,0,2536000,275000,457675
2012-09-30,USD,148186000,28763000,3723000,3723000,19348000,5151000,119423000,114265000,None,0,0,0,None,None,156000,19733000,None,24468000,14815000,3782000,None,None,200000,9653000,None,8200000,None,None,8400000,10833000,1453000,123718000,0,590000,275000,457806
2012-12-31,USD,140827000,26015000,2825000,2825000,17523000,5182000,114812000,110808000,None,0,0,0,None,None,183000,17825000,None,24710000,13253000,2692000,None,None,200000,11457000,None,10000000,None,None,10200000,10266000,1457000,116117000,0,-7339000,277000,461119
2013-03-31,USD,135565000,24282000,2547000,2547000,15369000,5884000,111283000,107302000,None,0,0,0,None,None,144000,15707000,None,25330000,13882000,3196000,None,None,200000,11448000,None,10000000,None,None,10200000,10486000,1448000,110235000,0,-13237000,277000,461119
2013-06-30,USD,135616000,26141000,4141000,4141000,15597000,6074000,109475000,105623000,None,0,0,0,None,None,82000,15844000,None,24813000,13338000,2719000,None,None,200000,11475000,None,10000000,None,None,10200000,10419000,1475000,110803000,0,-12664000,277000,461372
2013-09-30,USD,125356000,11920000,5538000,5538000,62000,5792000,113436000,109478000,None,0,0,0,None,None,75000,515000,None,15335000,6814000,5416000,None,None,200000,8521000,None,7000000,None,None,7200000,1198000,1521000,110021000,0,-13498000,277000,461377
2013-12-31,USD,126801000,13161000,5855000,5855000,14000,6801000,113640000,111860000,None,0,0,0,None,None,69000,422000,None,17744000,7191000,6167000,None,None,3990000,10553000,None,9000000,None,None,12990000,5014000,1553000,109057000,0,-14718000,277000,469038
2014-03-31,USD,128777000,9314000,2512000,2512000,0,6443000,119463000,117675000,None,0,0,0,None,None,45000,314000,None,19462000,6846000,5841000,None,None,439000,12616000,None,11000000,None,None,11439000,1005000,1616000,109315000,0,-14468000,278000,469038
2014-06-30,USD,124634000,10970000,4254000,4254000,0,6460000,113664000,111839000,None,0,0,0,None,None,41000,215000,None,15208000,5533000,4209000,None,None,677000,9675000,None,8000000,None,None,8677000,1324000,1675000,109426000,0,-14412000,279000,470632
2014-09-30,USD,125511000,11541000,4363000,4363000,104000,6788000,113970000,112166000,None,0,0,0,None,None,35000,355000,None,16032000,5842000,4938000,None,None,None,10190000,None,8000000,None,None,8000000,904000,2190000,109479000,0,-14475000,279000,464992
2014-12-31,USD,123523000,7500000,4010000,4010000,0,3177000,116023000,114153000,None,0,0,0,None,None,25000,288000,None,16128000,7966000,7441000,None,None,60000,8162000,None,6000000,6000000,None,6060000,585000,2162000,107395000,0,-16809000,280000,467461
2015-03-31,USD,101499000,5632000,3976000,3976000,1,1404000,95867000,93980000,None,0,0,0,None,None,25000,227000,None,17692000,9504000,8879000,None,None,63000,8188000,None,6000000,None,None,6063000,625000,2188000,83807000,0,-40512000,280000,467467
2015-06-30,USD,95418000,6109000,4067000,4067000,0,1778000,89309000,87424000,None,0,0,0,None,None,30000,234000,None,17778000,15605000,8696000,None,None,6000000,2173000,None,0,None,None,6000000,909000,2173000,77640000,0,-46792000,280000,467500
2015-09-30,USD,71502000,6449000,3877000,3877000,1002000,1085000,65053000,63991000,None,0,0,0,None,None,258000,1229000,None,17381000,15600000,8334000,None,None,6000000,1781000,None,0,None,None,6000000,1266000,1781000,54121000,0,-70443000,281000,467500
2015-12-31,USD,33132000,6836000,3354000,3354000,0,1143000,26296000,23432000,None,0,0,0,None,None,251000,2339000,None,17657000,16614000,5934000,None,None,6000000,1043000,None,0,6000000,None,6000000,4680000,1043000,15475000,0,-109705000,282000,470550
2016-03-31,USD,22815000,4438000,1921000,1921000,1196000,625000,18377000,15660000,None,0,0,0,None,None,260000,1632000,None,15908000,14857000,1590000,None,None,6000000,1051000,None,0,None,None,6000000,7267000,1051000,6907000,0,-120307000,282000,470550
2016-06-30,USD,19038000,4653000,1360000,1360000,962000,834000,14385000,12293000,None,0,0,0,None,None,1178000,1281000,None,15389000,14162000,1216000,None,None,6000000,1227000,None,0,None,None,6000000,6946000,1227000,3649000,0,-124523000,47000,470500
2016-09-30,USD,18654000,4919000,1204000,1204000,865000,694000,13735000,11668000,None,0,0,0,None,None,1922000,1099000,None,15076000,14010000,972000,None,None,6000000,1066000,None,0,None,None,6000000,7038000,1066000,3578000,0,-124788000,51000,476800
2016-12-31,USD,16767000,4889000,2518000,2518000,0,562000,11878000,9858000,None,0,0,0,None,None,947000,1809000,None,13009000,10932000,3453000,None,None,6000000,2077000,None,0,6000000,None,6000000,1479000,2077000,3758000,0,-123825000,61000,583456
2017-03-31,USD,16325000,4705000,2164000,2164000,767000,659000,11620000,9682000,None,0,0,0,None,None,861000,1021000,None,13287000,11543000,1176000,None,None,6000000,1744000,None,0,6000000,None,6000000,4367000,1744000,3038000,0,-124565000,61000,583456
2017-06-30,USD,15808000,4561000,1987000,1987000,1078000,641000,11247000,9489000,None,0,0,0,None,None,622000,233000,None,12567000,4996000,2667000,None,None,6000000,7571000,None,6000000,6000000,None,6000000,2329000,1571000,3241000,0,-124229000,61000,662634
2017-09-30,USD,14893000,3669000,1814000,1814000,796000,464000,11224000,9350000,None,0,0,0,None,None,464000,131000,None,12115000,4460000,2442000,None,None,6000000,7655000,None,6000000,6000000,None,6000000,2018000,1655000,2778000,0,-124611000,61000,583456
2017-12-31,USD,15316000,5918000,3277000,3277000,1017000,687000,9398000,7615000,None,0,0,0,None,None,876000,1078000,None,4654000,1582000,707000,None,None,600000,3072000,None,937000,600000,None,1537000,275000,2135000,10662000,0,-125185000,118000,1214852
2018-03-31,USD,14697000,4775000,2095000,2095000,488000,1078000,9922000,7520000,None,0,0,0,None,None,798000,316000,None,3467000,653000,464000,None,None,600000,2814000,None,937000,937000,None,1537000,189000,1877000,11230000,0,-125429000,124000,1214852
2018-06-30,USD,14772000,4990000,2758000,2758000,488000,742000,9782000,9724000,None,0,0,0,None,None,753000,249000,None,3972000,1073000,429000,None,None,24000,2899000,None,937000,937000,None,961000,644000,1962000,10800000,0,-127506000,131000,1274456
