fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,-1809100,813400,2622500,2622500,-16670700,14007000,None,7007000,None,None,None,112600,None,None,None,510900,-14279400,-15331600,None,None,None,-14255400,-13744500,1052200
2007-12-31,USD,-1417800,1177700,2595500,2595500,-16708400,15281600,None,15281600,None,None,None,72300,None,None,None,490000,88730000,32366800,None,None,None,-15954400,-15464400,56363200
2008-12-31,USD,-1890300,2287000,4177300,4177300,-9520900,7630600,None,7630600,None,None,None,485800,None,None,None,1425800,-9620400,-3325800,None,None,None,-9465700,-8039900,-1388100
2009-12-31,USD,177000,9627000,9450000,9450000,-9256000,9433000,None,9433000,None,None,None,98000,None,None,None,5066000,-10457000,-2279000,None,None,None,-10316000,-5250000,-8178000
2010-12-31,USD,16891000,27176000,10285000,10285000,-4232000,8973000,None,19583000,None,None,None,70000,None,None,None,12130000,-2510000,-1738000,None,None,None,-7389000,4741000,-772000
2011-12-31,USD,16194000,30110000,13916000,13916000,-6064000,8261000,0,22258000,None,None,None,326000,None,457000,None,14593000,-5933000,-3755000,None,-2178000,None,-5607000,8986000,-4807000
2012-12-31,USD,18847000,32534000,13687000,13687000,-10344000,6810000,0,21703000,None,None,None,338000,None,1052000,None,15457000,-9495000,-44000,None,-9451000,None,-9292000,6165000,-11245000
2013-12-31,USD,20133000,33647000,13514000,13514000,-4991000,5673000,0,19296000,None,None,None,284000,None,-2411000,None,13898000,-7686000,7836000,None,-7686000,None,-7402000,6496000,-7379000
2014-12-31,USD,21741000,32379000,10638000,10638000,-2488000,6333000,0,24229000,None,None,None,385000,None,782000,None,14956000,-2091000,-778000,None,-2091000,None,-1706000,13250000,-2091000
2015-12-31,USD,2944000,10296000,7352000,7352000,-69064000,5920000,0,14332000,None,None,1228000,263000,None,2043000,None,8557000,-67284000,81245000,None,-67284000,None,-67021000,-58464000,-92896000
2016-12-31,USD,3018000,5746000,2728000,2728000,-11929000,2850000,0,5379000,None,-442000,114000,442000,None,699000,None,2529000,-11672000,11587000,None,-11904000,None,-11230000,-8701000,-14120000
2017-12-31,USD,2390000,6545000,4155000,4155000,-988000,3699000,0,3699000,None,-513000,238000,513000,None,141000,None,890000,-1360000,-4902000,None,-1874000,None,-848000,42000,-1360000
2018-12-31,USD,2856000,5539000,2683000,2683000,-874000,3730000,None,3730000,None,-106000,567000,106000,None,213000,None,None,-1040000,None,None,-1369000,None,-1040000,-348000,-1040000
2019-12-31,USD,4296000,6144000,1848000,1848000,-790000,3163383,None,5086000,None,-11000,240000,11000,None,395000,None,828000,-550000,-284000,None,-922000,None,-775383,52617,-550000
2020-12-31,USD,627000,2162000,1535000,1535000,-5370000,1506000,None,5997000,None,-14000,None,14000,None,-1097000,None,467000,-6481000,-42000,None,-6439000,None,-2427000,-1960000,-6439000
2021-12-31,USD,3766000,6187000,2421000,2421000,-1435000,3802000,None,5201000,None,-57000,None,57000,None,-278000,None,589000,-1770000,382000,None,-1770000,None,-862000,-273000,-1770000
2022-12-31,USD,14695000,44552000,29857000,29857000,3538000,11157000,None,11157000,None,-544000,None,544000,None,None,None,9812000,-2856000,-1893000,None,-963000,None,-2312000,7500000,-963000
2023-12-31,USD,3163000,32316000,29153000,29153000,-35040000,11523000,None,38203000,None,-1114000,None,1114000,None,None,None,11410000,-33247000,-891000,None,-32356000,None,-32133000,-20723000,-32356000
2024-12-31,USD,-276000,20619000,20895000,20895000,-25738000,8196000,None,25462000,None,-530000,None,530000,None,None,None,8419000,-25764000,20000,None,-25784000,None,-25233000,-16814000,-25784000
2025-12-31,USD,-2256000,7353000,9609000,9609000,-10320000,8064000,None,8064000,None,-208000,None,208000,None,None,None,3780000,-14368000,6000,None,-14374000,None,-10320000,-6540000,-14374000
