fiscalDateEnding,reportedEPS
1996-06-30,1065
1997-06-30,3330
1998-06-30,1125
1999-06-30,-345
2000-06-30,-508.8563
2003-06-30,-11160.305
2004-06-30,197.358
2005-06-30,656.806
2006-06-30,-1462.8063
2007-06-30,-1885.2172
2008-06-30,-786.4412
2009-06-30,41.4803
2010-06-30,1.4214
2011-06-30,-42.1478
2012-06-30,-5.9955
2013-06-30,0.0326
2014-06-30,-1.6137
2015-06-30,3.8519
2016-06-30,-3.1686
2017-06-30,-46.38
2018-06-30,-2.67
2019-06-30,-2.07
2020-06-30,-1.42
2021-06-30,-1.32
2022-06-30,-1.09
2023-06-30,-4.4015
2024-06-30,-7.0749
2025-06-30,-8.3993
2025-12-31,-4.4131
