fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
2012-03-31,2012-05-16,1.04,1.02,0.02,1.9608,pre-market
2012-06-30,2012-08-01,2.23,1.78,0.45,25.2809,pre-market
2012-09-30,2012-10-31,2.97,2.35,0.62,26.383,pre-market
2012-12-31,2013-01-30,2.06,1.68,0.38,22.619,pre-market
2013-03-31,2013-05-01,2.19,1.89,0.3,15.873,pre-market
2013-06-30,2013-07-31,1.5,1.83,-0.33,-18.0328,pre-market
2013-09-30,2013-10-30,0.87,0.94,-0.07,-7.4468,pre-market
2013-12-31,2014-01-29,1.34,1.1,0.24,21.8182,pre-market
2014-03-31,2014-04-30,1.47,1.34,0.13,9.7015,pre-market
2014-06-30,2014-07-30,1.51,1.7,-0.19,-11.1765,pre-market
2014-09-30,2014-10-29,2.02,1.75,0.27,15.4286,pre-market
2014-12-31,2015-01-29,1.63,1.37,0.26,18.9781,pre-market
2015-03-31,2015-04-30,1.51,1.43,0.08,5.5944,pre-market
2015-06-30,2015-07-31,1.83,1.81,0.02,1.105,pre-market
2015-09-30,2015-10-30,3.02,2.24,0.78,34.8214,pre-market
2015-12-31,2016-01-29,1.31,1.25,0.06,4.8,pre-market
2016-03-31,2016-04-29,0.67,0.87,-0.2,-22.9885,pre-market
2016-06-30,2016-07-29,0.94,0.93,0.01,1.0753,pre-market
2016-09-30,2016-10-28,1.05,0.88,0.17,19.3182,pre-market
2016-12-31,2017-02-03,0.16,0.4,-0.24,-60,pre-market
2017-03-31,2017-04-28,0.56,0.05,0.51,1020,pre-market
2017-06-30,2017-08-01,1.09,1.01,0.08,7.9208,pre-market
2017-09-30,2017-10-27,1.66,1.57,0.09,5.7325,pre-market
2017-12-31,2018-02-02,1.07,0.86,0.21,24.4186,pre-market
2018-03-31,2018-04-27,1.04,0.89,0.15,16.8539,pre-market
2018-06-30,2018-07-27,2.8,2.19,0.61,27.8539,pre-market
2018-09-30,2018-10-26,3.1,2.48,0.62,25,pre-market
2018-12-31,2019-02-08,4.87,3.01,1.86,61.794,pre-market
2019-03-31,2019-04-30,0.4,0.34,0.06,17.6471,pre-market
2019-06-30,2019-07-26,3.02,2.74,0.28,10.219,pre-market
2019-09-30,2019-10-25,3.11,2.59,0.52,20.0772,pre-market
2019-12-31,2020-01-31,1.54,1.56,-0.02,-1.2821,pre-market
2020-03-31,2020-05-01,1.02,0.72,0.3,41.6667,pre-market
2020-06-30,2020-07-31,-0.74,-0.93,0.19,20.4301,pre-market
2020-09-30,2020-10-30,-0.01,-0.8,0.79,98.75,pre-market
2020-12-31,2021-01-29,-1.16,-1.06,-0.1,-9.434,pre-market
2021-03-31,2021-04-30,-1.16,-1.4,0.24,17.1429,pre-market
2021-06-30,2021-08-03,0.74,0.6,0.14,23.3333,pre-market
2021-09-30,2021-10-29,3.18,1.95,1.23,63.0769,pre-market
2021-12-31,2022-01-28,2.94,1.95,0.99,50.7692,pre-market
2022-03-31,2022-04-29,1.32,1.28,0.04,3.125,pre-market
2022-06-30,2022-07-29,6.77,5.97,0.8,13.4003,pre-market
2022-09-30,2022-11-01,6.46,5.04,1.42,28.1746,pre-market
2022-12-31,2023-01-31,4,4.35,-0.35,-8.046,pre-market
2023-03-31,2023-05-03,4.21,3.56,0.65,18.2584,pre-market
2023-06-30,2023-08-02,3.87,3.56,0.31,8.7079,pre-market
2023-09-30,2023-10-27,4.63,4.76,-0.13,-2.7311,pre-market
2023-12-31,2024-01-31,3.09,2.35,0.74,31.4894,pre-market
2024-03-31,2024-04-26,1.9,2.17,-0.27,-12.4424,pre-market
2024-06-30,2024-07-30,2.31,1.98,0.33,16.6667,pre-market
2024-09-30,2024-10-29,2.04,1.66,0.38,22.8916,pre-market
2024-12-31,2025-01-31,-0.15,-0.23,0.08,34.7826,pre-market
2025-03-31,2025-04-25,-0.9,-0.72,-0.18,-25,pre-market
2025-06-30,2025-07-25,2.38,1.71,0.67,39.1813,pre-market
2025-09-30,2025-10-29,2.52,2.35,0.17,7.234,pre-market
2025-12-31,2026-01-29,2.47,2.12,0.35,16.5094,pre-market
2026-03-31,2026-04-23,0.49,2.07,-1.58,-76.3285,pre-market
