fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2009-12-31,USD,946000000,None,None,None,None,879000000,2461000000,None,237000000,None,-1973000000,1027000000,None,None,None,None,None,None,None,None,None,None,None,None,-551000000,None,None,476000000
2010-12-31,USD,2092000000,None,None,None,None,880000000,1150000000,None,-344000000,None,-652000000,-1440000000,None,None,None,None,1411000000,1411000000,None,None,None,None,None,None,735000000,None,None,735000000
2011-12-31,USD,5006000000,None,None,None,None,908000000,1022000000,None,616000000,None,2492000000,-7498000000,None,None,None,None,7471000000,7471000000,None,None,None,None,None,None,-2096000000,None,None,4775000000
2012-12-31,USD,4296000000,None,None,None,None,938000000,1721000000,-143000000,55000000,None,-1535000000,699000000,None,None,None,None,5537000000,5537000000,None,None,None,None,-356000000,None,94000000,3474000000,14000000,4122000000
2013-12-31,USD,6027000000,None,None,None,None,971000000,1779000000,481000000,38000000,None,-444000000,-3679000000,None,None,None,None,807000000,807000000,None,None,None,None,-2246000000,None,132000000,1926000000,22000000,3660000000
2014-12-31,USD,3529000000,None,None,None,None,1019000000,3773000000,2226000000,-85000000,None,-2296000000,-1362000000,None,None,None,None,1062000000,1062000000,None,None,None,None,-2732000000,None,134000000,-193000000,-64000000,4049000000
2015-12-31,USD,5713000000,None,None,None,None,1099000000,5764000000,2129000000,-144000000,None,-5738000000,-2117000000,None,None,None,None,1172000000,1172000000,None,None,None,None,-1531000000,None,144000000,-2133000000,9000000,4221000000
2016-12-31,USD,2963000000,None,None,None,None,1189000000,2844000000,-1258000000,216000000,None,-3158000000,-178000000,None,None,None,None,1282000000,1282000000,None,None,None,None,-1054000000,None,156000000,-363000000,10000000,1549000000
2017-12-31,USD,3648000000,None,None,None,None,1340000000,1832000000,-1182000000,-176000000,None,-1464000000,-2111000000,None,None,None,None,1395000000,1395000000,None,None,None,None,-1590000000,None,142000000,408000000,17000000,5100000000
2018-12-31,USD,7573000000,None,None,None,None,1379000000,2639000000,1320000000,-202000000,None,-2471000000,-5167000000,None,None,None,None,1436000000,1436000000,None,None,None,None,-4645000000,None,100000000,-100000000,-35000000,5589000000
2019-12-31,USD,4808000000,None,None,None,None,1341000000,3873000000,-2308000000,-204000000,None,-3688000000,-2511000000,None,None,None,None,1570000000,1570000000,None,None,None,None,-1650000000,None,698000000,-1391000000,None,3377000000
2020-12-31,USD,2111000000,None,None,None,None,1395000000,2920000000,2023000000,-71000000,None,-3079000000,1791000000,None,None,None,None,1575000000,1575000000,None,None,None,None,-443000000,None,4478000000,823000000,None,-3714000000
2021-12-31,USD,6017000000,None,None,None,None,1605000000,1860000000,-922000000,511000000,None,-1872000000,-3470000000,None,None,None,None,1585000000,1585000000,None,None,None,None,1443000000,None,998000000,675000000,None,1594000000
2022-12-31,USD,10813000000,None,None,None,None,1629000000,2194000000,-2073000000,74000000,None,-1488000000,-6388000000,None,None,None,None,1793000000,1793000000,None,None,None,None,-1513000000,None,210000000,2937000000,None,11391000000
2023-12-31,USD,7029000000,None,None,None,None,2006000000,2418000000,None,-245000000,None,-5857000000,-4025000000,None,None,None,None,1882000000,1882000000,None,None,None,None,-4014000000,None,297000000,None,None,7004000000
2024-12-31,USD,4191000000,None,None,None,None,2403000000,1859000000,None,-278000000,None,-2463000000,-3305000000,None,None,None,None,1882000000,1882000000,None,None,None,None,-3451000000,None,None,None,None,2107000000
2025-12-31,USD,4962000000,None,None,None,None,3251000000,2233000000,None,160000000,None,-1965000000,-3669000000,None,None,None,None,1922000000,1922000000,None,None,None,None,-1207000000,None,None,None,None,4528000000
