fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-25,0.02,0.01,0.01,100,pre-market
1996-06-30,1996-07-25,0.03,0.02,0.01,50,pre-market
1996-09-30,1996-10-24,0.02,0.02,0,0,pre-market
1996-12-31,1997-01-23,0.03,0.01,0.02,200,pre-market
1997-03-31,1997-04-24,0.02,0.02,0,0,pre-market
1997-06-30,1997-07-24,0.03,0.03,0,0,pre-market
1997-09-30,1997-10-23,0.03,0.02,0.01,50,pre-market
1997-12-31,1998-01-22,0.02,0.03,-0.01,-33.3333,pre-market
1998-03-31,1998-04-23,0.03,0.03,0,0,pre-market
1998-06-30,1998-07-23,0.03,0.03,0,0,pre-market
1998-09-30,1998-10-22,0.03,0.03,0,0,pre-market
1998-12-31,1999-01-29,0.04,0.03,0.01,33.3333,pre-market
1999-03-31,1999-04-29,0.04,0.03,0.01,33.3333,pre-market
1999-06-30,1999-07-29,0.04,0.04,0,0,pre-market
1999-09-30,1999-10-29,0.05,0.04,0.01,25,pre-market
1999-12-31,2000-01-28,0.05,0.04,0.01,25,pre-market
2000-03-31,2000-04-28,0.04,0.04,0,0,pre-market
2000-06-30,2000-07-28,0.05,0.05,0,0,pre-market
2000-09-30,2000-10-27,0.05,0.05,0,0,pre-market
2000-12-31,2001-02-02,0.05,0.05,0,0,pre-market
2001-03-31,2001-04-27,0.05,0.04,0.01,25,pre-market
2001-06-30,2001-07-27,0.06,0.05,0.01,20,pre-market
2001-09-30,2001-10-26,0.06,0.06,0,0,pre-market
2001-12-31,2002-02-11,0.05,0.05,0,0,pre-market
2002-03-31,2002-05-03,0.07,0.05,0.02,40,pre-market
2002-06-30,2002-08-05,0.07,0.06,0.01,16.6667,pre-market
2002-09-30,2002-11-04,0.07,0.06,0.01,16.6667,pre-market
2002-12-31,2003-02-10,0.06,0.06,0,0,pre-market
2003-03-31,2003-05-05,0.08,0.07,0.01,14.2857,pre-market
2003-06-30,2003-08-04,0.08,0.07,0.01,14.2857,pre-market
2003-09-30,2003-11-03,0.08,0.07,0.01,14.2857,pre-market
2003-12-31,2004-02-09,0.07,0.06,0.01,16.6667,pre-market
2004-03-31,2004-05-06,0.12,0.09,0.03,33.3333,pre-market
2004-06-30,2004-08-10,0.08,0.07,0.01,14.2857,pre-market
2004-09-30,2004-11-09,0.12,0.09,0.03,33.3333,pre-market
2004-12-31,2005-02-08,0.08,0.07,0.01,14.2857,pre-market
2005-03-31,2005-05-10,0.14,0.12,0.02,16.6667,pre-market
2005-06-30,2005-08-09,0.13,0.11,0.02,18.1818,pre-market
2005-09-30,2005-11-08,0.13,0.11,0.02,18.1818,pre-market
2005-12-31,2006-02-07,0.06,0.06,0,0,pre-market
2006-03-31,2006-05-09,0.15,0.13,0.02,15.3846,pre-market
2006-06-30,2006-08-08,0.14,0.12,0.02,16.6667,pre-market
2006-09-30,2006-11-07,0.14,0.12,0.02,16.6667,pre-market
2006-12-31,2007-02-06,0.11,0.08,0.03,37.5,pre-market
2007-03-31,2007-05-08,0.17,0.16,0.01,6.25,pre-market
2007-06-30,2007-08-07,0.15,0.15,0,0,pre-market
2007-09-30,2007-11-06,0.17,0.14,0.03,21.4286,pre-market
2007-12-31,2008-02-05,0.12,0.11,0.01,9.0909,pre-market
2008-03-31,2008-05-06,0.2,0.18,0.02,11.1111,pre-market
2008-06-30,2008-08-04,0.17,0.16,0.01,6.25,pre-market
2008-09-30,2008-11-04,0.18,0.17,0.01,5.8824,pre-market
2008-12-31,2009-02-05,0.18,0.17,0.01,5.8824,pre-market
2009-03-31,2009-05-05,0.23,0.22,0.01,4.5455,pre-market
2009-06-30,2009-08-04,0.22,0.2,0.02,10,pre-market
2009-09-30,2009-11-03,0.22,0.21,0.01,4.7619,pre-market
2009-12-31,2010-02-09,0.21,0.2,0.01,5,pre-market
2010-03-31,2010-05-11,0.28,0.27,0.01,3.7037,pre-market
2010-06-30,2010-08-05,0.26,0.24,0.02,8.3333,pre-market
