fiscalDateEnding,reportedEPS
2017-09-30,0.66
2018-09-30,1.11
2019-09-30,0.83
2020-09-30,0.78
2021-09-30,0.45
2022-09-30,0.41
2023-09-30,0.93
2024-09-30,1.34
2025-09-30,2.1984
2025-12-31,0.4712
