fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2016-09-30,USD,51694000,None,None,None,None,19265000,24855000,None,3304000,None,-19005000,-20881000,None,None,None,None,0,0,None,None,None,None,-3000000,None,217000,None,None,22022000
2017-09-30,USD,46927000,None,None,None,None,20674000,24399000,None,-3063000,None,-30686000,-39779000,None,None,None,None,31293000,31293000,None,None,None,None,-3000000,None,513000,None,None,26040000
2018-09-30,USD,66121000,None,None,None,None,25321000,42804000,6318000,-2746000,None,-89592000,95061000,None,None,None,None,21917000,21917000,None,None,None,None,-2569000,None,975000,71590000,None,50791000
2019-09-30,USD,55274000,None,None,None,None,28980000,42479000,None,-8826000,None,-60225000,-13567000,None,None,None,None,13570000,13570000,None,None,None,None,-569000,None,957000,-18518000,None,43121000
2020-09-30,USD,105173000,None,None,None,None,40227000,52574000,None,-1183000,None,-79363000,41887000,None,None,None,None,None,None,None,None,None,None,0,None,1570000,67697000,None,40297000
2021-09-30,USD,48500000,None,None,None,None,45428000,56332000,None,-3932000,None,-263412000,123847000,None,None,None,None,None,None,None,None,None,None,-39000,None,3549000,-91065000,None,20177000
2022-09-30,USD,16498000,None,None,None,None,65730000,68851000,None,-17513000,None,-197326000,159136000,None,None,None,None,None,None,None,None,None,None,-39000,None,8000000,-21692000,None,21376000
2023-09-30,USD,157157000,None,None,None,None,79100000,97810000,None,-7320000,None,-143372000,-264000,None,None,None,None,None,None,None,None,None,None,-139000,None,10759000,None,None,49001000
2024-09-30,USD,209079000,None,None,None,None,92920000,87930000,None,-15480000,None,-307585000,126110000,None,None,None,None,None,None,None,None,None,None,-11312000,None,14412000,None,None,68935000
2025-09-30,USD,291303000,None,None,None,None,148270000,137931000,None,-5151000,None,-1280187000,1071215000,None,None,None,None,None,None,None,None,None,None,-23542000,None,37005000,None,None,101781000
