fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,37516000,None,None,None,None,12457000,3884000,None,8180000,None,881000,-44300000,None,None,None,None,3961000,3961000,None,None,None,None,-7843000,None,None,None,None,25366000
2006-03-31,USD,55394000,None,None,None,None,15402000,6560000,None,-10755000,None,-3009000,-39941000,None,None,None,None,3958000,3958000,None,None,None,None,-4087000,None,None,None,None,20861000
2006-06-30,USD,15899000,None,None,None,None,14449000,17755000,None,-32882000,None,-40286000,9109000,None,None,None,None,3953000,3953000,None,None,None,None,-7842000,None,None,None,None,12262000
2006-09-30,USD,-6404000,None,None,None,None,13502000,8113000,None,-25211000,None,-9379000,28330000,None,None,None,None,3939000,3939000,None,None,None,None,-11238000,None,None,None,None,16882000
2006-12-31,USD,24039000,None,None,None,None,14179000,11671000,None,2292000,None,-13873000,-5051000,None,None,None,None,4177000,4177000,None,None,None,None,-4309000,None,None,None,None,21088000
2007-03-31,USD,56526000,None,None,None,None,14316000,69887000,None,18695000,None,-93617000,32545000,None,None,None,None,4165000,4165000,None,None,None,None,-5372000,None,None,None,None,17056000
2007-06-30,USD,54762000,None,None,None,None,16035000,14881000,None,23010000,None,-8565000,-46227000,None,None,None,None,4195000,4195000,None,None,None,None,-1545000,None,None,None,None,18771000
2007-09-30,USD,27699000,None,None,None,None,15570000,4364000,None,-21356000,None,-1001000,-12573000,None,None,None,None,4214000,4214000,None,None,None,None,-4280000,None,None,None,None,34019000
2007-12-31,USD,67431000,None,None,None,None,15413000,21751000,None,-2882000,None,-5403000,-27437000,None,None,None,None,4684000,4684000,None,None,None,None,-31137000,None,None,None,None,34289000
2008-03-31,USD,40364000,None,None,None,None,19839000,12308000,None,-13076000,None,-88265000,41177000,None,None,None,None,4653000,4653000,None,None,None,None,-23562000,None,17969000,None,None,39967000
2008-06-30,USD,112813000,None,None,None,None,18409000,18802000,None,-35166000,None,-26569000,168686000,None,None,None,None,4668000,4668000,None,None,None,None,-19185000,None,-17969000,None,None,27498000
2008-09-30,USD,967000,None,None,None,None,16767000,6913000,None,-40317000,None,-19637000,-52100000,None,None,None,None,4659000,4659000,None,None,None,None,-29314000,None,2754000,None,None,37958000
2008-12-31,USD,35014000,None,None,None,None,17595000,15016000,None,11603000,None,-88401000,-35673000,None,None,None,None,5051000,5051000,None,None,None,None,-32983000,None,2169000,None,None,24993000
2009-03-31,USD,65602000,None,None,None,None,16544000,11091000,None,19707000,None,-11115000,-22072000,None,None,None,None,5076000,5076000,None,None,None,None,-50000,None,21353000,None,None,45897000
2009-06-30,USD,156762000,None,None,None,None,19236000,26218000,None,9348000,None,-27218000,-5365000,None,None,None,None,5171000,5171000,None,None,None,None,-142000,None,3031000,None,None,35201000
2009-09-30,USD,37544000,None,None,None,None,17737000,12266000,None,2260000,None,-22325000,-74342000,None,None,None,None,5106000,5106000,None,None,None,None,-25286000,None,2917000,None,None,61298000
2009-12-31,USD,121950000,None,None,None,None,18170000,9120000,None,-31668000,None,-32882000,-41700000,None,None,None,None,5732000,5732000,None,None,None,None,-45518000,None,4778000,None,None,50894000
2010-03-31,USD,56707000,None,None,None,None,17766000,10847000,None,-4252000,None,-24193000,-22444000,None,None,None,None,5728000,5728000,None,None,None,None,-168000,None,3489000,None,None,60906000
2010-06-30,USD,97972000,None,None,None,None,22460000,23659000,None,3461000,None,-838576000,521789000,None,None,None,None,5763000,5763000,None,None,None,None,-116000,None,3512000,None,None,49448000
2010-09-30,USD,-6162000,None,None,None,None,23436000,9194000,None,-3559000,None,-7196000,-39972000,None,None,None,None,5780000,5780000,None,None,None,None,-8168000,None,3682000,None,None,74375000
2010-12-31,USD,128901000,None,None,None,None,26934000,21361000,None,-20592000,None,-24801000,-22368000,None,None,None,None,6488000,6488000,None,None,None,None,-46000,None,3530000,None,None,90167000
2011-03-31,USD,106295000,None,None,None,None,25887000,15987000,None,-7153000,None,-24919000,6472000,None,None,None,None,6511000,6511000,None,None,None,None,-71000,None,4314000,None,None,89085000
2011-06-30,USD,144927000,None,None,None,None,26684000,52901000,None,888000,None,-53651000,-2922000,None,None,None,None,6524000,6524000,None,None,None,None,-23000,None,3829000,None,None,85570000
2011-09-30,USD,54147000,None,None,None,None,34720000,18953000,None,-7156000,None,-555755000,306327000,None,None,None,None,6535000,6535000,None,None,None,None,-7899000,None,3935000,None,None,70458000
2011-12-31,USD,165975000,None,None,None,None,32385000,36706000,None,-26994000,None,-37206000,285291000,None,None,None,None,7486000,7486000,None,None,None,None,-55000,None,5042000,None,None,99739000
2012-03-31,USD,91498000,None,None,None,None,34607000,30056000,None,6627000,None,-65333000,-2104000,None,None,None,None,7495000,7495000,None,None,None,None,None,None,4947000,None,None,115727000
2012-06-30,USD,201756000,None,None,None,None,33611000,34477000,None,32876000,None,-25838000,-130799000,None,None,None,None,7505000,7505000,None,None,None,None,-282000,None,5049000,None,None,115689000
2012-09-30,USD,44855000,None,None,None,None,33424000,14804000,None,-48110000,None,-14804000,-171000,None,None,None,None,7528000,7528000,None,None,None,None,-12159000,None,4772000,None,None,105580000
