fiscalDateEnding,reportedEPS
1996-12-31,0.59
1997-12-31,0.66
1998-12-31,0.16
1999-12-31,0.48
2000-12-31,0.34
2001-12-31,0.6
2002-12-31,0.73
2003-12-31,0.84
2004-12-31,0.93
2005-12-31,0.78
2006-12-31,0.83
2007-12-31,1.2
2008-12-31,1.73
2009-12-31,2.36
2010-12-31,3.39
2011-12-31,4.39
2012-12-31,5.32
2013-12-31,6.38
2014-12-31,6.27
2015-12-31,7.59
2016-12-31,6.98
2017-12-31,4.94
2018-12-31,4.54
2019-12-31,4.03
2020-12-31,4.17
2021-12-31,2.05
2022-12-31,2.07
2023-12-31,2.58
2024-12-31,1.99
2025-12-31,2.74
