fiscalDateEnding,reportedEPS
2002-12-31,0.0242
2003-12-31,0.8472
2004-12-31,0.8067
2005-12-31,1.1507
2006-12-31,1.08
2007-12-31,1.21
2008-12-31,1.32
2009-12-31,1.85
2010-12-31,1.12
2011-12-31,0.2926
2012-12-31,0.17
2013-12-31,-4.79
2014-12-31,-0.33
2015-12-31,-0.87
2016-12-31,-0.43
2017-12-31,0.43
2018-12-31,0.93
2019-12-31,0.95
2020-12-31,1.52
2021-12-31,2.25
2022-12-31,3.51
2023-12-31,4.45
2024-12-31,6.1
2025-12-31,10.88
2026-03-31,0
