fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-03-31,USD,4596200000,1564400000,492200000,492200000,551400000,493100000,3031800000,1115600000,None,65500000,65500000,134300000,None,None,None,27700000,None,5885500000,410800000,362300000,None,None,21200000,5474700000,None,20900000,None,None,42100000,10000000,None,-1297000000,-528500000,-882800000,51900000,40485740
2006-06-30,USD,4689000000,1591200000,535000000,535000000,557900000,490000000,3097800000,1146000000,None,83700000,83700000,143500000,None,None,None,8300000,None,5928600000,452200000,401500000,None,None,25300000,5476400000,None,12400000,None,None,37700000,10000000,None,-1247600000,-528500000,-842600000,51900000,40700000
2006-09-30,USD,4720800000,1567800000,520600000,520600000,542600000,499000000,3153000000,1164000000,None,84500000,84500000,143100000,None,None,None,5600000,None,5917700000,435600000,415900000,None,None,1300000,5482100000,None,12100000,None,None,13400000,10000000,None,-1204200000,-528500000,-803400000,51900000,40700000
2006-12-31,USD,4170700000,1371400000,252500000,252500000,521700000,321900000,2799300000,966200000,None,669900000,669900000,None,None,None,None,183100000,None,1998500000,516600000,231500000,None,None,14700000,1481900000,None,801500000,None,None,816200000,267500000,None,2164700000,None,2200000,600000,56300000
2007-03-31,USD,4197800000,1438200000,253100000,253100000,525900000,455800000,2759600000,955100000,None,666100000,666100000,None,None,None,None,284800000,None,1994700000,604800000,420000000,None,None,122200000,1389900000,None,700000000,None,None,822200000,55900000,None,2195400000,None,28200000,600000,56300000
2007-06-30,USD,4130700000,1393600000,346500000,346500000,519700000,444600000,2737100000,950500000,None,662600000,662600000,None,None,None,None,141400000,None,1866200000,557600000,433700000,None,None,118700000,1308600000,None,593300000,None,None,712000000,2800000,None,2256500000,None,79800000,600000,56500000
2007-09-30,USD,4086200000,1298200000,262100000,262100000,530400000,424600000,2788000000,1020400000,None,707000000,707000000,None,None,None,None,141000000,None,1757300000,483700000,451900000,None,None,24900000,1273600000,None,490100000,None,None,515000000,4500000,None,2322000000,None,127900000,600000,56800000
2007-12-31,USD,4649900000,1501000000,514300000,514300000,543500000,326000000,3148900000,1012800000,None,686500000,686500000,None,None,None,None,106700000,None,2205800000,497300000,231200000,None,None,28600000,1708500000,None,485800000,None,None,514400000,78500000,None,2437200000,None,147500000,600000,57000000
2008-03-31,USD,4387300000,1239500000,160000000,160000000,590500000,372500000,3147800000,1009300000,None,683200000,683200000,None,None,None,None,141800000,None,2163600000,445800000,215600000,None,None,31600000,1717800000,None,481600000,None,None,513200000,191900000,None,2216800000,None,900000,600000,57000000
2008-06-30,USD,4460400000,1334300000,240200000,240200000,580500000,390200000,3126100000,994000000,None,679700000,679700000,None,None,None,None,148700000,None,2171600000,464100000,380300000,None,None,38800000,1707500000,None,477200000,None,None,516000000,15500000,None,2281800000,None,53300000,600000,56400000
