fiscalDateEnding,reportedDate,reportedEPS,estimatedEPS,surprise,surprisePercentage,reportTime
1996-03-31,1996-04-16,0.3,0.27,0.03,11.1111,pre-market
1996-06-30,1996-07-16,0.24,0.27,-0.03,-11.1111,pre-market
1996-09-30,1996-10-15,0.17,0.15,0.02,13.3333,pre-market
1996-12-31,1997-01-29,0.26,0.21,0.05,23.8095,pre-market
1997-03-31,1997-04-16,0.27,0.24,0.03,12.5,pre-market
1997-06-30,1997-07-16,0.35,0.31,0.04,12.9032,pre-market
1997-09-30,1997-10-15,0.35,0.36,-0.01,-2.7778,pre-market
1997-12-31,1998-01-29,0.42,0.41,0.01,2.439,pre-market
1998-03-31,1998-04-16,0.24,0.21,0.03,14.2857,pre-market
1998-06-30,1998-07-16,0.35,0.34,0.01,2.9412,pre-market
1998-09-30,1998-10-15,0.13,0.13,0,0,pre-market
1998-12-31,1999-01-28,0.19,0.18,0.01,5.5556,pre-market
1999-03-31,1999-04-15,0.16,0.16,0,0,pre-market
1999-06-30,1999-07-15,0.38,0.3,0.08,26.6667,pre-market
1999-09-30,1999-10-14,0.34,0.28,0.06,21.4286,pre-market
1999-12-31,2000-01-28,0.46,0.39,0.07,17.9487,pre-market
2000-03-31,2000-04-26,0.27,0.27,0,0,pre-market
2000-06-30,2000-07-13,0.41,0.4,0.01,2.5,pre-market
2000-09-30,2000-10-12,0.17,0.29,-0.12,-41.3793,pre-market
2000-12-31,2001-01-26,-0.11,-0.1,-0.01,-10,pre-market
2001-03-31,2001-04-12,-0.17,-0.17,0,0,pre-market
2001-06-30,2001-07-12,0.02,0.01,0.01,100,pre-market
2001-09-30,2001-10-11,0.02,0.02,0,0,pre-market
2001-12-31,2002-01-23,0.02,0.02,0,0,pre-market
2002-03-31,2002-04-25,-0.19,-0.2,0.01,5,pre-market
2002-06-30,2002-07-19,0.08,0.05,0.03,60,pre-market
2002-09-30,2002-10-17,0.25,0.23,0.02,8.6957,pre-market
2002-12-31,2003-01-29,-0.08,-0.03,-0.05,-166.6667,pre-market
2003-03-31,2003-04-17,-0.21,-0.2,-0.01,-5,pre-market
2003-06-30,2003-07-25,0.09,0.03,0.06,200,pre-market
2003-09-30,2003-10-28,0.15,0.17,-0.02,-11.7647,pre-market
2003-12-31,2004-01-27,0.27,0.24,0.03,12.5,pre-market
2004-03-31,2004-04-22,0.19,0.18,0.01,5.5556,pre-market
2004-06-30,2004-07-23,0.44,0.33,0.11,33.3333,pre-market
2004-09-30,2004-10-20,0.45,0.38,0.07,18.4211,pre-market
2004-12-31,2005-02-02,0.6,0.52,0.08,15.3846,pre-market
2005-03-31,2005-04-21,0.49,0.39,0.1,25.641,pre-market
2005-06-30,2005-07-22,0.71,0.6,0.11,18.3333,pre-market
2005-09-30,2005-10-27,0.73,0.65,0.08,12.3077,pre-market
2005-12-31,2006-01-30,0.76,0.78,-0.02,-2.5641,pre-market
2006-03-31,2006-04-28,0.68,0.66,0.02,3.0303,pre-market
2006-06-30,2006-07-27,0.96,0.87,0.09,10.3448,pre-market
2006-09-30,2006-10-31,0.84,0.92,-0.08,-8.6957,pre-market
2006-12-31,2007-01-29,0.94,0.94,0,0,pre-market
2007-03-31,2007-04-27,0.71,0.43,0.28,65.1163,pre-market
2007-06-30,2007-07-26,1.07,0.79,0.28,35.443,pre-market
2007-09-30,2007-10-25,0.92,0.97,-0.05,-5.1546,pre-market
2007-12-31,2008-02-01,1,1.05,-0.05,-4.7619,pre-market
2008-03-31,2008-04-30,0.97,0.89,0.08,8.9888,pre-market
2008-06-30,2008-07-30,1.49,1.23,0.26,21.1382,pre-market
2008-09-30,2008-10-31,1.17,1.19,-0.02,-1.6807,pre-market
2008-12-31,2009-02-03,0.45,0.42,0.03,7.1429,pre-market
2009-03-31,2009-04-30,0.26,0.23,0.03,13.0435,pre-market
2009-06-30,2009-07-30,0.3,0.26,0.04,15.3846,pre-market
2009-09-30,2009-10-30,0.56,0.37,0.19,51.3514,pre-market
2009-12-31,2010-02-02,1.37,0.76,0.61,80.2632,pre-market
2010-03-31,2010-04-27,0.75,0.35,0.4,114.2857,pre-market
2010-06-30,2010-07-27,1.25,0.91,0.34,37.3626,pre-market
2010-09-30,2010-10-26,1.33,1.41,-0.08,-5.6738,pre-market
2010-12-31,2011-02-01,1.84,1.72,0.12,6.9767,pre-market
2011-03-31,2011-04-26,1.75,1.44,0.31,21.5278,pre-market
2011-06-30,2011-07-26,2.41,2.01,0.4,19.9005,pre-market
