fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2005-12-31,USD,375000000,None,None,None,None,79000000,65000000,None,9000000,None,-87000000,-67000000,None,None,None,None,14000000,14000000,None,None,None,None,-38000000,None,16000000,None,None,167000000
2006-03-31,USD,18000000,None,None,None,None,74000000,64000000,None,-75000000,None,-38000000,-84000000,None,None,None,None,14000000,14000000,None,None,None,None,-36000000,None,4000000,None,None,135000000
2006-06-30,USD,337000000,None,None,None,None,74000000,60000000,None,-50000000,None,-72000000,-62000000,None,None,None,None,14000000,14000000,None,None,None,None,-26000000,None,-33000000,None,None,220000000
2006-09-30,USD,258000000,None,None,None,None,74000000,61000000,None,-75000000,None,-75000000,-37000000,None,None,None,None,19000000,19000000,None,None,None,None,-14000000,None,16000000,None,None,171000000
2006-12-31,USD,227000000,None,None,None,None,74000000,116000000,None,42000000,None,-92000000,-325000000,None,None,None,None,19000000,19000000,None,None,None,None,-45000000,None,18000000,None,None,189000000
2007-03-31,USD,-113000000,None,None,None,None,68000000,61000000,None,-165000000,None,-73000000,-135000000,None,None,None,None,19000000,19000000,None,None,None,None,-13000000,None,6000000,None,None,143000000
2007-06-30,USD,269000000,None,None,None,None,74000000,75000000,None,-71000000,None,-103000000,-64000000,None,None,None,None,19000000,19000000,None,None,None,None,-23000000,None,-10000000,None,None,214000000
2007-09-30,USD,367000000,None,None,None,None,73000000,92000000,None,-93000000,None,-147000000,-228000000,None,None,None,None,25000000,25000000,None,None,None,None,-174000000,None,-18000000,None,None,184000000
2007-12-31,USD,287000000,None,None,None,None,75000000,192000000,None,74000000,None,-192000000,-149000000,None,None,None,None,26000000,26000000,None,None,None,None,-125000000,None,28000000,None,None,198000000
2008-03-31,USD,37000000,None,None,None,None,75000000,104000000,None,-165000000,None,-152000000,-22000000,None,None,None,None,31000000,31000000,None,None,None,None,-11000000,None,8000000,None,None,190000000
