fiscalDateEnding,reportedEPS
1996-12-31,1.13
1997-12-31,1.33
1998-12-31,1.02
1999-12-31,1.06
2000-12-31,1.3284
2001-12-31,1.0799
2002-12-31,1.3681
2003-12-31,1.06
2004-12-31,1.36
2005-12-31,1.54
2006-12-31,2.39
2007-12-31,3.62
2008-12-31,5.03
2009-12-31,5.73
2010-12-31,4.19
2011-12-31,6.11
2012-12-31,8.75
2013-12-31,11.01
2014-12-31,8.12
2015-12-31,5.63
2016-12-31,6.43
2017-12-31,6.96
2018-12-31,7.54
2019-12-31,7.27
2020-12-31,8.18
2021-12-31,10.93
2022-12-31,13.83
2023-12-31,15.28
2024-12-31,17.18
2025-12-31,19.1
2026-03-31,5.51
