fiscalDateEnding,reportedEPS
2006-03-31,2.7823
2009-03-31,3.3295
2010-03-31,0.0959
2011-03-31,1.2004
2012-03-31,1.232
2013-03-31,0.708
2014-03-31,0.1114
2015-03-31,0.1484
2016-03-31,-0.2549
2017-03-31,-0.1298
2018-03-31,0.3
2019-03-31,0.72
2020-03-31,-0.75
2021-03-31,1.7795
2023-03-31,3.61
2024-03-31,2.1841
2025-03-31,0.855
2026-03-31,1.4589
