date,dividend
1987-01-05,0.037122
1987-04-28,0.037122
1987-07-06,0.037122
1987-10-06,0.083526
1988-01-04,0.139209
1988-03-21,2.784187
1988-04-04,0.105242
1988-07-01,0.058468
1988-10-03,0.058468
1989-01-09,0.087702
1989-04-03,0.030696
1989-06-30,0.055252
1989-10-02,0.030696
1990-01-08,0.030696
1990-04-06,0.036835
1990-06-29,0.030696
1990-10-01,0.024557
1991-01-07,0.030696
1991-04-08,0.019338
1991-06-28,0.019338
1991-09-30,0.012892
1992-01-06,0.019338
1992-04-06,0.013537
1992-07-13,0.013537
1992-10-05,0.020305
1993-01-11,0.020305
1993-04-02,0.02132
1993-07-12,0.02132
1993-10-04,0.028427
1994-01-14,0.028427
1994-04-11,0.029849
1994-07-11,0.037311
1994-10-03,0.037311
1995-01-13,0.044773
1995-04-17,0.039176
1995-07-12,0.039176
1995-10-04,0.039176
1996-01-17,0.035259
1996-04-24,0.03949
1996-07-17,0.041135
1996-10-09,0.041135
1997-01-22,0.049362
1997-04-23,0.050103
1997-07-16,0.060469
1997-10-08,0.064788
1998-01-21,0.064788
1998-04-29,0.068027
1998-07-22,0.065306
1998-10-14,0.065306
1999-01-20,0.065306
1999-07-21,0.045714
1999-10-13,0.047619
2000-01-19,0.047619
2000-04-26,0.04
2000-07-19,0.04
2000-10-18,0.04
2001-01-24,0.04
2001-04-25,0.04
2001-07-18,0.04
2001-10-17,0.03
2002-01-23,0.03
2002-04-24,0.01
2002-07-17,0.02
2002-10-16,0.02
2003-01-29,0.03
2003-04-23,0.02
2003-07-23,0.03
2003-10-22,0.028
2004-01-28,0.02
2004-04-28,0.02
2004-07-28,0.05
2004-10-20,0.08
2005-01-26,0.08
2005-04-27,0.08
2005-07-27,0.08
2005-10-19,0.08
2006-01-25,0.08
2006-04-26,0.08
2006-07-26,0.08
2006-10-18,0.08
2007-01-24,0.1
2007-04-25,0.08
2007-07-25,0.08
2007-10-24,0.08
2008-01-23,0.06
2008-04-23,0.05
2008-07-23,0.08
2008-10-22,0.12
2009-01-21,0.12
2009-04-22,0.05
2009-07-22,0.03
2009-10-21,0.01
2010-01-20,0.01
2010-04-21,0.01
2010-07-21,0.04
2010-10-20,0.08
2010-12-15,0.5
2011-01-19,0.11
2011-04-13,0.11
2011-07-20,0.13
2011-10-19,0.13
2012-01-18,0.13
2012-04-11,0.13
2012-07-18,0.13
2012-10-17,0.13
2012-12-14,0.5
2013-01-16,0.13
2013-04-17,0.08
2013-07-17,0.08
2013-10-16,0.08
2014-01-15,0.02
2014-04-23,0.02
2014-07-16,0.02
2014-10-15,0.02
2015-01-14,0.02
2015-04-29,0.01
2015-07-15,0.01
2015-10-14,0.01
2016-01-13,0.01
2016-04-27,0.01
2016-07-13,0.01
2016-10-12,0.01
2017-01-11,0.01
2017-04-26,0.01
2017-07-12,0.01
2017-10-12,0.01
2018-01-11,0.01
2018-04-26,0.02
2018-07-12,0.03
2018-10-11,0.06
2019-01-10,0.06
2019-04-25,0.04
2019-07-18,0.04
2019-10-10,0.02
2020-01-09,0.02
2020-04-23,0.02
2020-07-16,0.02
2020-10-08,0.02
2021-01-07,0.02
2021-04-22,0.02
2021-07-15,0.02
2021-10-07,0.02
2022-01-13,0.02
2022-04-28,0.02
2022-07-21,0.02
2022-10-13,0.02
2023-01-12,0.02
2023-04-27,0.02
2023-07-20,0.02
2023-10-19,0.02
2024-01-18,0.02
2024-04-25,0.04
2024-07-26,0.04
2024-10-25,0.04
2025-01-17,0.04
2025-04-25,0.04
2025-07-18,0.04
2025-10-24,0.04
2026-01-16,0.04
2026-04-24,0.04
