fiscalDateEnding,reportedEPS
1996-12-31,0.61
1997-12-31,0.68
1998-12-31,0.83
1999-12-31,1.02
2000-12-31,1.06
2001-12-31,1.18
2002-12-31,1.39
2003-12-31,1.9
2004-12-31,2.41
2005-12-31,3.2
2006-12-31,3.9
2007-12-31,4.28
2008-12-31,4.55
2009-12-31,4.91
2010-12-31,5.21
2011-12-31,5.32
2012-12-31,6.51
2013-12-31,7.61
2014-12-31,8.7
2015-12-31,10.38
2016-12-31,11.65
2017-12-31,12.58
2018-12-31,14.41
2019-12-31,14.83
2020-12-31,16.6
2021-12-31,17.11
2022-12-31,17.69
2023-12-31,18.65
2024-12-31,19.82
2025-12-31,21.85
2026-03-31,0
