fiscalDateEnding,reportedEPS
1996-12-31,1.19
1997-12-31,1.4
1998-12-31,1.56
1999-12-31,1.69
2000-12-31,1.99
2001-12-31,1.94
2002-12-31,1.33
2003-12-31,1.8
2004-12-31,2.01
2005-12-31,2.17
2006-12-31,2.42
2007-12-31,2.69
2008-12-31,3.17
2009-12-31,2.13
2010-12-31,2.28
2011-12-31,2.24
2012-12-31,2.28
2013-12-31,2.33
2014-12-31,2.35
2015-12-31,2.86
2016-12-31,3.17
2017-12-31,3.56
2018-12-31,4.18
2019-12-31,4.03
2020-12-31,4
2021-12-31,4.18
2022-12-31,4.6
2023-12-31,5.06
2024-12-31,6.04
2025-12-31,7.51
2026-03-31,2.25
