fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,6841000000,9062000000,2221000000,2221000000,2170000000,2640000000,None,4671000000,None,None,None,2241000000,None,None,None,490000000,2170000000,694000000,None,None,None,2170000000,2660000000,2847000000
2007-12-31,USD,10983000000,14397000000,3414000000,3414000000,3215000000,4126000000,None,7768000000,None,None,None,3425000000,None,None,None,820000000,3215000000,987000000,None,None,None,3215000000,4035000000,2039000000
2008-12-31,USD,12952000000,15721000000,2769000000,2769000000,1946000000,5189000000,None,11006000000,None,None,None,2665000000,None,None,None,878000000,1946000000,491000000,None,None,None,1946000000,2824000000,1419000000
2009-12-31,USD,6898000000,7823000000,925000000,925000000,-2208000000,4700000000,0,9106000000,None,None,None,593000000,None,None,None,711000000,-2208000000,-1395000000,None,-813000000,None,-2208000000,-1497000000,-1084000000
2010-12-31,USD,13450000000,14006000000,556000000,556000000,3694000000,5215000000,0,9756000000,None,None,None,545000000,None,226000000,None,629000000,3694000000,1047000000,None,2647000000,None,3694000000,4323000000,2518000000
2011-12-31,USD,14215000000,14820000000,605000000,605000000,3617000000,5726000000,0,10598000000,None,None,None,604000000,None,200000000,None,776000000,3617000000,1048000000,None,2569000000,None,3617000000,4393000000,2516000000
2012-12-31,USD,14269000000,14723000000,454000000,454000000,3357000000,5761000000,0,10912000000,None,None,None,534000000,None,189000000,None,1246000000,3357000000,842000000,None,2523000000,None,3357000000,4603000000,2437000000
2013-12-31,USD,14621000000,14929000000,308000000,308000000,3777000000,6019000000,0,10844000000,None,None,None,343000000,None,183000000,None,1389000000,3777000000,1592000000,None,2192000000,None,3777000000,5166000000,2104000000
2014-12-31,USD,14476000000,14782000000,306000000,306000000,3563000000,5845000000,0,10913000000,None,None,None,354000000,None,163000000,None,1292000000,3563000000,912000000,None,2651000000,None,3563000000,4855000000,2567000000
2015-12-31,USD,14653000000,15113000000,460000000,460000000,4235000000,5837000000,0,10418000000,None,3026000000,3326000000,300000000,None,86000000,None,1457000000,4235000000,1013000000,None,24838000000,None,4235000000,5692000000,3158000000
2016-12-31,USD,14843000000,15269000000,426000000,426000000,4725000000,5809000000,0,10118000000,None,3138000000,3575000000,437000000,None,26000000,None,1502000000,4725000000,1177000000,None,24572000000,None,4725000000,6227000000,3547000000
2017-12-31,USD,15148000000,16198000000,1050000000,1050000000,4610000000,6033000000,0,10538000000,None,3308000000,4382000000,1074000000,None,70000000,None,1474000000,4610000000,496000000,None,25980000000,None,4610000000,6084000000,4090000000
2018-12-31,USD,15997000000,18807000000,2810000000,2810000000,5192000000,6145000000,0,10805000000,None,3611000000,6432000000,2821000000,None,-13000000,None,1339000000,5192000000,938000000,None,4254000000,None,5192000000,6531000000,4266000000
2019-12-31,USD,16113000000,20448000000,4335000000,4335000000,5587000000,6063000000,None,10526000000,None,3188000000,7548000000,4360000000,None,56000000,None,1315000000,5587000000,1120000000,None,4467000000,None,5587000000,6902000000,4441000000
2020-12-31,USD,15136000000,16604000000,1468000000,1468000000,4468000000,5966000000,None,10668000000,None,2977000000,4109000000,1132000000,None,84000000,None,1630000000,4468000000,842000000,None,3626000000,None,4468000000,6098000000,3617000000
2021-12-31,USD,15864000000,15860000000,-4000000,-4000000,4648000000,6337000000,None,11216000000,None,2618000000,2845000000,227000000,None,None,None,1867000000,4648000000,877000000,None,3771000000,None,4648000000,6515000000,3759000000
2022-12-31,USD,16147000000,19800000000,3653000000,3653000000,3480000000,6800000000,None,12667000000,None,3504000000,3504000000,3614000000,None,None,None,1778000000,3480000000,937000000,None,2560000000,None,3480000000,5258000000,2556000000
2023-12-31,USD,17369000000,33791000000,16422000000,16422000000,4283000000,6828000000,None,13086000000,None,4300000000,17882000000,16303000000,None,None,None,1887000000,4283000000,979000000,None,3628000000,None,4283000000,6170000000,3302000000
2024-12-31,USD,18188000000,39553000000,21365000000,21365000000,5848000000,6890000000,None,12340000000,None,4312000000,25607000000,21295000000,None,None,None,1803000000,5848000000,1305000000,None,4543000000,None,5848000000,7651000000,4530000000
2025-12-31,USD,19791000000,40441000000,20650000000,20650000000,7058000000,6945000000,None,12733000000,None,4944000000,25626000000,20682000000,None,None,None,1852000000,7058000000,1475000000,None,5583000000,None,7058000000,8910000000,5549000000
