fiscalDateEnding,reportedCurrency,operatingCashflow,paymentsForOperatingActivities,proceedsFromOperatingActivities,changeInOperatingLiabilities,changeInOperatingAssets,depreciationDepletionAndAmortization,capitalExpenditures,changeInReceivables,changeInInventory,profitLoss,cashflowFromInvestment,cashflowFromFinancing,proceedsFromRepaymentsOfShortTermDebt,paymentsForRepurchaseOfCommonStock,paymentsForRepurchaseOfEquity,paymentsForRepurchaseOfPreferredStock,dividendPayout,dividendPayoutCommonStock,dividendPayoutPreferredStock,proceedsFromIssuanceOfCommonStock,proceedsFromIssuanceOfLongTermDebtAndCapitalSecuritiesNet,proceedsFromIssuanceOfPreferredStock,proceedsFromRepurchaseOfEquity,proceedsFromSaleOfTreasuryStock,stockBasedCompensation,changeInCashAndCashEquivalents,changeInExchangeRate,netIncome
2003-12-31,None,-26117000,None,None,None,None,6483000,8184000,None,6256000,None,-32683000,1084000,None,None,None,None,3741000,3741000,None,None,None,None,None,None,None,None,None,36519000
2004-12-31,None,-28187000,None,None,None,None,7466000,6949000,None,2638000,None,-4470000,20724000,None,None,None,None,4276000,4276000,None,None,None,None,None,None,None,None,None,36911000
2005-12-31,None,54713000,None,None,None,None,8631000,8311000,None,3048000,None,-5725000,-10195000,None,None,None,None,4809000,4809000,None,None,None,None,None,None,None,None,None,11628000
2006-12-31,None,31354000,None,None,None,None,8490000,9789000,None,1577000,None,-11933000,-27302000,None,None,None,None,4810000,4810000,None,None,None,None,-3000,None,None,None,None,24133000
2007-12-31,None,69156000,None,None,None,None,8854000,6098000,None,-7610000,None,-20791000,-20922000,None,None,None,None,4810000,4810000,None,None,None,None,None,None,None,None,None,41586000
2008-12-31,None,92655000,None,None,None,None,9688000,8100000,None,-18748000,None,-35261000,-10796000,None,None,None,None,4810000,4810000,None,None,None,None,-2000,None,None,None,None,36854000
2009-12-31,None,176033000,None,None,None,None,15586000,5332000,None,-4275000,None,-33383000,-10736000,None,None,None,None,4811000,4811000,None,None,None,None,None,None,None,None,None,55686000
2010-12-31,None,111723000,None,None,None,None,14469000,6878000,None,16638000,None,-52818000,-9312000,None,None,None,None,4812000,4812000,None,None,None,None,-3000,None,None,None,None,70636000
2011-12-31,None,132588000,None,None,None,None,22341000,8728000,None,-3760000,None,-77301000,-12045000,None,None,None,None,7486000,7486000,None,None,None,None,-4000,None,None,None,None,84768000
2012-12-31,None,-54677000,None,None,None,None,22857000,14226000,None,-13636000,None,11603000,-79550000,None,None,None,None,6417000,6417000,None,None,None,None,None,None,None,None,None,91900000
2013-12-31,None,-13276000,None,None,None,None,25359000,9052000,None,-4219000,None,-76793000,77040000,None,None,None,None,6417000,6417000,None,None,None,None,None,None,3251000,None,None,19798000
2014-12-31,None,114810000,None,None,None,None,30440000,16620000,None,20590000,None,-97222000,-9826000,None,None,None,None,6429000,6429000,None,None,None,None,-1204000,None,5625000,None,None,69491000
2015-12-31,None,89689000,None,None,None,None,37662000,22202000,None,-21669000,None,-125055000,73304000,None,None,None,None,7256000,7256000,None,None,None,None,-2652000,None,8325000,None,None,22885000
2016-12-31,None,44602000,None,None,None,None,45478000,32093000,None,-62000,None,-260566000,233126000,None,None,None,None,7285000,7285000,None,None,None,None,-1563000,None,8762000,None,None,1735000
2017-12-31,None,24736000,None,None,None,None,51099000,36932000,None,-18867000,None,-42482000,-129826000,None,None,None,None,7341000,7341000,None,None,None,None,-2444000,None,5269000,None,None,-11209000
2018-12-31,None,18965000,None,None,None,None,46600000,31696000,None,3023000,None,-47118000,-51185000,None,None,None,None,7355000,7355000,None,None,None,None,-2449000,None,7515000,None,None,12310000
2019-12-31,None,-31851000,None,None,None,None,64742000,49084000,None,-31544000,None,-458795000,448497000,None,None,None,None,8414000,8414000,None,None,None,None,-3688000,None,15488000,None,None,49694000
2020-12-31,None,-4874000,None,None,None,None,88482000,170000,None,-19720000,None,-279687000,340755000,None,None,None,None,8431000,8431000,None,None,None,None,-3707000,None,22728000,None,None,-3221000
2024-12-31,None,-641108,None,None,None,None,None,0,None,None,None,-230000000,231532125,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,5839656
2025-12-31,USD,-585477,None,None,None,None,None,0,None,None,None,None,-75000,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,8952273
