date,dividend
2017-05-04,0.23
2017-08-03,0.3
2017-11-03,0.31
2018-02-06,0.36
2018-05-04,0.42
2018-08-03,0.43
2018-11-02,0.45
2019-02-01,0.4
2019-05-03,0.37
2019-08-02,0.39
2019-11-01,0.42
2020-01-31,0.38
2020-05-01,0.17
2020-07-31,0.13
2020-10-30,0.19
2021-01-29,0.19
2021-04-30,0.27
2021-07-30,0.31
2021-10-29,0.37
2022-01-28,0.37
2022-04-29,0.47
2022-08-12,0.55
2022-11-10,0.49
2023-03-08,0.48
2023-05-12,0.35
2023-08-11,0.39
2023-11-10,0.51
2024-03-12,0.43
2024-05-10,0.49
2024-08-12,0.42
2024-11-18,0.41
2025-03-18,0.4
2025-05-20,0.47
2025-08-18,0.38
2025-11-17,0.35
2026-03-18,0.37
