fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2019-12-31,USD,37411000,33866000,32930000,32930000,None,None,3545000,None,None,None,None,None,None,None,None,936000,None,1927000,1927000,869000,None,None,None,None,None,None,None,None,None,1058000,None,35456000,None,-135630000,1000,136400660
2020-12-31,USD,40592000,37858000,36910000,36910000,None,550000,2734000,None,None,None,None,0,None,None,0,398000,None,4503000,2754000,1329000,None,None,399000,1749000,0,1749000,None,None,1749000,1425000,None,36089000,None,-172243000,1000,5378287
2021-12-31,USD,503226000,477172000,35785000,35785000,-872000,872000,26054000,8908000,None,None,None,9483000,None,None,435519000,5868000,None,26192000,11528000,3393000,None,None,859000,14664000,8078000,None,None,None,8078000,7276000,7425000,477034000,None,-267232000,14000,79578540
2022-12-31,USD,391485000,358182000,84319000,84319000,-206000,206000,33303000,16849000,None,None,None,0,None,None,266990000,6873000,None,32779000,15706000,3903000,None,None,1369000,17073000,17446000,None,None,None,17446000,10434000,16077000,358706000,None,-399674000,14000,139255131
2023-12-31,USD,298250000,266310000,133860000,133860000,3945000,368000,31940000,None,None,532000,532000,None,None,None,123876000,4261000,None,26631000,11609000,1766000,None,None,1566000,15022000,15303000,None,None,None,15303000,8277000,11000,271619000,None,-495634000,14000,141300000
2024-12-31,USD,247871000,218009000,49241000,49241000,4067000,1333000,29862000,None,None,None,None,None,None,0,160362000,3006000,None,32451000,18187000,1931000,None,None,3698000,14264000,12948000,None,None,None,12948000,11219000,19000,215420000,None,-596641000,18000,143196000
2025-12-31,USD,245607000,175860000,21639000,21639000,3197000,561000,69747000,None,None,None,None,None,None,52855000,141271000,9192000,None,25381000,23025000,1623000,None,None,1844000,2356000,4166000,None,None,None,4166000,19558000,34000,220226000,None,-697980000,22000,197765000
