fiscalDateEnding,reportedEPS
1996-12-31,1.06
1997-12-31,0.88
1998-12-31,0.3
1999-12-31,-0.43
2000-12-31,-0.7489
2001-12-31,-1.3473
2002-12-31,-1.3801
2003-12-31,-1.3977
2004-12-31,0.4651
2005-12-31,0.5042
2006-12-31,0.118
2007-12-31,-0.24
2008-12-31,1.08
2009-12-31,-0.37
2010-12-31,0.45
2011-12-31,1.49
2012-12-31,1.92
2013-12-31,0.76
2014-12-31,-0.55
2015-12-31,-0.94
2016-12-31,-0.63
2017-12-31,-0.46
2018-12-31,0.08
2019-12-31,-0.79
2020-12-31,-0.92
2021-12-31,0.85
2022-12-31,2.21
2023-12-31,1.59
2024-12-31,0.29
2025-12-31,-0.24
2026-03-31,0
