fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,245450000,245450000,171193000,171193000,144787000,26071000,None,26071000,None,None,None,71371000,None,None,None,77680000,73416000,-73416000,None,None,None,145628000,223308000,73416000
2007-12-31,USD,217763000,316973000,99210000,99210000,182111000,32456000,None,32456000,None,None,None,88387000,None,None,None,95272000,93724000,-93724000,None,None,None,179281000,274553000,93724000
2008-12-31,USD,-193334000,-78791000,114543000,114543000,201660000,34796000,None,149339000,None,None,None,78791000,None,None,None,108233000,122869000,-122869000,None,None,None,203606000,311839000,116298000
2009-12-31,USD,370900000,491394000,120494000,120494000,215872000,156784000,None,156784000,None,None,None,81271000,None,None,None,116909000,134601000,-134601000,None,None,None,206447000,323356000,134601000
2010-12-31,USD,355025000,487303000,132278000,132278000,204935000,166668000,None,166668000,None,None,None,69642000,None,14274000,None,126539000,135293000,-135293000,None,79286000,None,79286000,205825000,135293000
2011-12-31,USD,341409000,510036000,168627000,168627000,194825000,209790000,None,216275000,None,None,None,63407000,None,None,None,157526000,131418000,-131418000,None,None,None,136235000,293761000,131418000
2012-12-31,USD,411550000,586073000,174523000,174523000,103424000,47795000,None,236645000,None,None,None,69184000,None,-361000,None,188850000,91910000,-10216000,None,101446000,None,101446000,290296000,102126000
2013-12-31,USD,442112000,631151000,189039000,189039000,130947000,48520000,None,237643000,None,None,None,67952000,None,6816000,None,189123000,139349000,3132000,None,134525000,None,134525000,323648000,136217000
2014-12-31,USD,507713000,726877000,219164000,219164000,180873000,53530000,None,277626000,None,None,None,79299000,None,-525000,None,224096000,105545000,3971000,None,99142000,None,99142000,323238000,101574000
2015-12-31,USD,558322000,819554000,261232000,261232000,136577000,59621000,None,320910000,None,None,104162000,105813000,None,-189000,None,261289000,146157000,1940000,None,146157000,None,146157000,407446000,144217000
2016-12-31,USD,619485000,897893000,278408000,278408000,41052000,63884000,0.17,377274000,None,-100273000,6680000,106953000,None,3320000,None,655682000,-49799000,16102000,None,-49889000,None,-392181000,263501000,-65901000
2017-12-31,USD,798902000,1124511000,325609000,325609000,180722000,75009000,0.22,491792000,None,-126388000,2257000,128645000,None,3562000,None,887824000,194204000,25111000,None,194093000,None,-276948000,610876000,169093000
2018-12-31,USD,946339000,1327459000,381120000,381120000,422254000,90405000,0.46,568066000,None,-157495000,23249000,157495000,None,1122000,None,477661000,402793000,-114553000,None,1114114000,None,422254000,899915000,379312000
2019-12-31,USD,1085804000,1531296000,445492000,445492000,442505000,108823000,0.45,653435000,None,-173675000,31108000,173675000,None,47570000,None,544612000,404047000,224693000,None,1332506000,None,442505000,987117000,363165000
2020-12-31,USD,1355413000,1885637000,530224000,530224000,532116000,133341000,0.57,831445000,None,-171609000,257860000,171609000,None,-52520000,None,698104000,827171000,235969000,None,-1633876000,None,532116000,1230220000,770959000
2021-12-31,USD,1490595000,2114150000,623555000,623555000,530328000,151461000,0.43,972522000,None,-142165000,129567000,142165000,None,None,None,821061000,654282000,237455000,None,654282000,None,530328000,1351389000,571247000
2022-12-31,USD,1792887000,2576040000,783153000,783153000,613463000,177278000,0.13,1179424000,None,-94203000,425316000,94203000,None,535246000,None,1002146000,670701000,94203000,None,-1586503000,None,764904000,1767050000,521660000
2023-12-31,USD,1983276000,2842456000,859180000,859180000,690449000,199354000,0.03,1292827000,None,-74204000,274699000,74204000,None,None,None,1093473000,280994000,-188550000,None,280994000,None,355198000,1448671000,103639000
2024-12-31,USD,2140441000,3049706000,909265000,909265000,769702000,168359000,None,1370739000,None,-185838000,291025000,185838000,None,None,None,1202380000,510733000,None,None,510733000,None,696571000,1898951000,322949000
2025-12-31,USD,2048112000,2970717000,922605000,922605000,-1202275000,117047000,None,3250387000,None,-226698000,375995000,226698000,None,None,None,1350478000,-1216726000,None,None,-1216726000,None,-990028000,360450000,-1430535000
