fiscalDateEnding,reportedEPS
1998-12-31,1.582
1999-12-31,1.4696
2000-12-31,1.5429
2001-12-31,1.635
2002-12-31,1.9601
2003-12-31,2.23
2004-12-31,2.5358
2005-12-31,2.2205
2006-12-31,2.25
2007-12-31,2.51
2008-12-31,3.0981
2009-12-31,2.33
2010-12-31,2.95
2011-12-31,1.88
2012-12-31,1.39
2013-12-31,1.52
2014-12-31,1.64
2015-12-31,1.8
2016-12-31,0.79
2017-12-31,1.55
2018-12-31,2.16
2019-12-31,2.39
2020-12-31,2.23
2021-12-31,2.73
2022-12-31,2.15
2023-12-31,3.03
2024-12-31,3.33
2025-12-31,-4.86
2026-03-31,2.1
