fiscalDateEnding,reportedCurrency,grossProfit,totalRevenue,costOfRevenue,costofGoodsAndServicesSold,operatingIncome,sellingGeneralAndAdministrative,researchAndDevelopment,operatingExpenses,investmentIncomeNet,netInterestIncome,interestIncome,interestExpense,nonInterestIncome,otherNonOperatingIncome,depreciation,depreciationAndAmortization,incomeBeforeTax,incomeTaxExpense,interestAndDebtExpense,netIncomeFromContinuingOperations,comprehensiveIncomeNetOfTax,ebit,ebitda,netIncome
2006-12-31,USD,3410000000,9319000000,5909000000,5909000000,1045000000,None,None,2365000000,None,None,None,600000000,None,None,None,655000000,494000000,62000000,None,None,None,1045000000,1700000000,432000000
2007-12-31,USD,3628000000,9623000000,5995000000,5995000000,1217000000,None,None,2411000000,None,None,None,503000000,None,None,None,696000000,594000000,195000000,None,None,None,9623000000,10319000000,399000000
2008-12-31,USD,3856000000,11322000000,7466000000,7466000000,1273000000,None,None,2583000000,None,None,None,604000000,None,None,None,708000000,723000000,277000000,None,None,None,1327000000,2035000000,447000000
2009-12-31,USD,3910000000,8281000000,4371000000,4371000000,1124000000,0,0,2786000000,None,None,None,644000000,None,None,None,743000000,548000000,176000000,None,None,None,1192000000,1935000000,372000000
2010-12-31,USD,2492000000,8785000000,6293000000,6293000000,1249000000,4953000000,None,1243000000,None,None,None,621000000,None,77000000,None,864000000,705000000,263000000,None,442000000,None,1326000000,2190000000,442000000
2011-12-31,USD,2560000000,8450000000,5890000000,5890000000,1298000000,0,0,1262000000,None,None,None,583000000,None,None,None,886000000,1174000000,404000000,None,None,None,1757000000,2643000000,1357000000
2012-12-31,USD,2705000000,7452000000,4747000000,4747000000,1038000000,3238000000,0,1667000000,None,None,None,569000000,None,288000000,None,1050000000,757000000,340000000,None,417000000,None,1326000000,2376000000,417000000
2013-12-31,USD,2351000000,8106000000,5755000000,5755000000,1010000000,4295000000,0,1341000000,None,None,None,484000000,None,255000000,None,954000000,781000000,470000000,None,311000000,None,1265000000,2219000000,311000000
2014-12-31,USD,2336000000,9226000000,6890000000,6890000000,935000000,388000000,0,1401000000,None,None,None,471000000,None,421000000,None,1013000000,885000000,274000000,None,611000000,None,1356000000,2369000000,611000000
2015-12-31,USD,2277000000,7386000000,5109000000,5109000000,933000000,374000000,0,1344000000,None,None,2035000000,457000000,None,-1606000000,None,970000000,-1130000000,-438000000,None,-692000000,None,-673000000,297000000,-692000000
2016-12-31,USD,2533000000,7528000000,4995000000,4995000000,1023000000,384000000,0,1510000000,None,-429000000,721000000,429000000,None,156000000,None,1126000000,686000000,254000000,None,432000000,None,1115000000,2241000000,432000000
2017-12-31,USD,2563000000,9614000000,7051000000,7051000000,1136000000,391000000,0,1427000000,None,-390000000,20000000,390000000,None,381000000,None,1036000000,1063000000,-729000000,None,1792000000,None,1453000000,2489000000,1792000000
2018-12-31,USD,2502000000,6277000000,3775000000,3775000000,868000000,406000000,0,1634000000,None,-420000000,599000000,420000000,None,103000000,None,1243000000,551000000,155000000,None,368000000,None,971000000,2214000000,368000000
2019-12-31,USD,2770000000,7564000000,4794000000,4794000000,1071000000,478000000,None,1699000000,None,-567000000,22000000,567000000,None,270000000,None,1225000000,545000000,30000000,None,791000000,None,1112000000,2337000000,791000000
2020-12-31,USD,2929000000,7418000000,4489000000,4489000000,1039000000,516000000,None,1890000000,None,-525000000,4000000,529000000,None,-1375000000,None,1189000000,563000000,80000000,None,-591000000,None,1092000000,2281000000,-773000000
2021-12-31,USD,3207000000,8352000000,5145000000,5145000000,1363000000,528000000,None,1844000000,None,-529000000,598000000,529000000,None,-56000000,None,1316000000,778000000,110000000,None,668000000,None,1307000000,2623000000,1486000000
2022-12-31,USD,3397000000,9321000000,5924000000,5924000000,1566000000,543000000,None,1831000000,None,-524000000,379000000,524000000,None,375000000,None,1288000000,1417000000,360000000,None,1057000000,None,1941000000,3229000000,1057000000
2023-12-31,USD,3686000000,8696000000,5010000000,5010000000,1760000000,None,None,1926000000,None,-638000000,686000000,701000000,None,None,None,1401000000,1087000000,170000000,None,859000000,None,1788000000,3189000000,917000000
2024-12-31,USD,3976000000,8643000000,4667000000,4667000000,1990000000,None,None,1986000000,None,-838000000,832000000,838000000,None,None,None,1439000000,1214000000,195000000,None,1019000000,None,2052000000,3491000000,1019000000
2025-12-31,USD,2686000000,9357000000,6671000000,6671000000,2110000000,None,None,576000000,None,-903000000,899000000,903000000,None,None,None,1530000000,1247000000,195000000,None,1052000000,None,2150000000,3680000000,1052000000
