fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2006-12-31,USD,17633000000,2995000000,127000000,127000000,399000000,1468000000,14638000000,9204000000,None,1709000000,1709000000,1709000000,None,None,471000000,1001000000,None,16077000000,4221000000,1010000000,None,None,1385000000,11856000000,None,7802000000,None,None,9187000000,1826000000,None,1556000000,None,-1355000000,3000000,324812030
2007-12-31,USD,17872000000,2788000000,129000000,129000000,490000000,1468000000,15084000000,9740000000,None,1696000000,1696000000,1696000000,None,None,357000000,701000000,None,16062000000,3791000000,726000000,None,None,1547000000,12271000000,None,8364000000,None,None,9911000000,1518000000,None,1810000000,None,-1172000000,3000000,342507000
2008-12-31,USD,19676000000,3035000000,167000000,167000000,569000000,1550000000,16641000000,10296000000,None,1696000000,1696000000,1696000000,None,None,218000000,413000000,None,17639000000,2848000000,897000000,None,None,486000000,14791000000,None,10181000000,None,None,986000000,1465000000,None,2037000000,None,-970000000,3000000,344000000
2009-12-31,USD,19773000000,2904000000,740000000,740000000,327000000,1275000000,16869000000,10788000000,None,1696000000,1696000000,1696000000,None,None,339000000,262000000,None,17134000000,3038000000,648000000,None,None,958000000,14096000000,None,9119000000,None,None,10077000000,1284000000,None,2639000000,0,-912000000,4000000,368000000
2010-12-31,USD,20111000000,2582000000,199000000,199000000,375000000,1313000000,17529000000,11732000000,None,1696000000,1696000000,1696000000,None,None,367000000,328000000,None,16913000000,2620000000,667000000,None,None,481000000,14293000000,None,9001000000,None,None,9482000000,1316000000,5267000000,3198000000,None,-789000000,4000000,413000000
2011-12-31,USD,21703000000,2337000000,220000000,220000000,353000000,1099000000,19366000000,12402000000,None,1696000000,1696000000,1696000000,None,None,386000000,279000000,None,17481000000,2593000000,560000000,None,None,546000000,14888000000,None,8641000000,None,None,9187000000,1280000000,None,4222000000,0,231000000,4000000,429000000
2012-12-31,USD,22871000000,2874000000,646000000,646000000,322000000,1114000000,19997000000,13597000000,None,1468000000,1468000000,1468000000,None,None,540000000,252000000,None,18570000000,3575000000,561000000,None,None,1438000000,14995000000,None,8357000000,None,None,9795000000,1416000000,2483000000,4301000000,0,302000000,4000000,430000000
2013-12-31,USD,21870000000,2658000000,208000000,208000000,285000000,1249000000,19212000000,9593000000,None,840000000,840000000,840000000,None,None,767000000,149000000,None,17541000000,3019000000,689000000,None,None,540000000,14522000000,None,7817000000,None,None,8357000000,1606000000,2159000000,4329000000,0,258000000,4000000,431000000
2014-12-31,USD,23200000000,3268000000,298000000,298000000,379000000,1384000000,19932000000,10502000000,None,840000000,840000000,840000000,None,4521000000,930000000,277000000,None,18652000000,2792000000,716000000,None,None,848000000,15860000000,None,8009000000,795000000,None,8857000000,1067000000,7168000000,4548000000,0,461000000,4000000,431668000
2015-12-31,USD,21334000000,2689000000,264000000,264000000,347000000,1044000000,18645000000,11537000000,None,840000000,840000000,840000000,None,2594000000,805000000,229000000,None,17873000000,2458000000,483000000,None,None,904000000,15371000000,None,7901000000,864000000,None,8814000000,913000000,7505000000,3461000000,0,-657000000,4000000,430180000
