fiscalDateEnding,reportedCurrency,totalAssets,totalCurrentAssets,cashAndCashEquivalentsAtCarryingValue,cashAndShortTermInvestments,inventory,currentNetReceivables,totalNonCurrentAssets,propertyPlantEquipment,accumulatedDepreciationAmortizationPPE,intangibleAssets,intangibleAssetsExcludingGoodwill,goodwill,investments,longTermInvestments,shortTermInvestments,otherCurrentAssets,otherNonCurrentAssets,totalLiabilities,totalCurrentLiabilities,currentAccountsPayable,deferredRevenue,currentDebt,shortTermDebt,totalNonCurrentLiabilities,capitalLeaseObligations,longTermDebt,currentLongTermDebt,longTermDebtNoncurrent,shortLongTermDebtTotal,otherCurrentLiabilities,otherNonCurrentLiabilities,totalShareholderEquity,treasuryStock,retainedEarnings,commonStock,commonStockSharesOutstanding
2014-06-30,USD,54793000000,15376000000,5415000000,5415000000,3092000000,6468000000,None,2931000000,None,8072000000,8072000000,18052000000,None,None,0,3412000000,None,0,8856000000,0,None,None,19058000000,None,None,19058000000,19058000000,None,None,2328000000,None,54793000000,-20901000000,2389000000,0,None
2015-06-30,USD,50039000000,17348000000,8428000000,8428000000,67000000,5912000000,None,1722000000,None,8830000000,8830000000,12513000000,None,4529000000,0,2941000000,None,31232000000,7042000000,411000000,None,None,244000000,None,None,18795000000,244000000,None,None,2365000000,None,18807000000,-18186000000,5343000000,20000000,None
2016-06-30,USD,48193000000,14949000000,4424000000,4424000000,79000000,None,None,1692000000,None,9572000000,9572000000,12733000000,None,3863000000,0,4188000000,None,32760000000,7068000000,270000000,None,None,427000000,None,None,19126000000,427000000,None,None,2223000000,None,15433000000,0,3575000000,19000000,620000000
2017-06-30,USD,10348000000,2807000000,19000000,19000000,1052000000,1693000000,7541000000,1123000000,None,3121000000,3121000000,2750000000,None,54000000,0,43000000,None,4101000000,2042000000,478000000,None,None,457000000,2059000000,None,19456000000,457000000,None,None,714000000,233000000,6093000000,0,5315000000,6152000000,620000000
2018-06-30,USD,13121000000,5580000000,2500000000,2500000000,1180000000,1833000000,7541000000,1169000000,None,2866000000,2866000000,2747000000,None,275000000,0,67000000,None,3252000000,1759000000,380000000,None,None,1054000000,1493000000,None,18469000000,1054000000,None,None,679000000,178000000,9594000000,0,8934000000,9513000000,620000000
2019-06-30,USD,19509000000,6478000000,3234000000,3234000000,1129000000,1967000000,13031000000,1313000000,None,2851000000,2851000000,2691000000,None,865000000,None,148000000,None,9551000000,1712000000,514000000,None,None,514000000,7839000000,None,6751000000,None,None,7265000000,1543000000,356000000,9958000000,None,357000000,7000000,621000000
2020-06-30,USD,21750000000,7486000000,4645000000,4645000000,856000000,1888000000,14264000000,2037000000,None,3198000000,3198000000,3409000000,None,865000000,None,97000000,None,11334000000,1906000000,485000000,None,None,122000000,9428000000,574000000,7946000000,None,None,8520000000,1147000000,321000000,10094000000,None,674000000,6000000,616000000
2021-06-30,USD,22926000000,8749000000,5886000000,5886000000,729000000,2029000000,14177000000,1708000000,None,3154000000,3154000000,3435000000,None,899000000,None,105000000,None,11540000000,3002000000,659000000,None,None,841000000,8538000000,501000000,7202000000,749000000,None,8452000000,1306000000,1336000000,11123000000,None,1982000000,6000000,595000000
2022-06-30,USD,22185000000,8281000000,5200000000,5200000000,791000000,2128000000,13904000000,1682000000,None,3157000000,3157000000,3554000000,None,578000000,None,162000000,None,10622000000,2296000000,686000000,None,None,107000000,8326000000,512000000,7206000000,None,None,7718000000,1294000000,1120000000,11339000000,None,2461000000,6000000,570000000
2023-06-30,USD,21866000000,7257000000,4272000000,4272000000,543000000,2177000000,14609000000,1708000000,None,3084000000,3084000000,3559000000,None,1034000000,None,265000000,None,11208000000,3763000000,785000000,None,None,1321000000,7445000000,997000000,5961000000,1249000000,None,8207000000,1497000000,1697000000,10378000000,None,2269000000,5000000,531000000
2024-06-30,USD,21972000000,7501000000,4319000000,4319000000,626000000,2364000000,14471000000,None,None,3038000000,3038000000,3544000000,None,1129000000,None,192000000,None,10916000000,2952000000,683000000,None,None,675000000,7964000000,955000000,6598000000,599000000,None,8152000000,1414000000,211000000,10714000000,None,3139000000,4000000,480000000
2025-06-30,USD,23195000000,8429000000,5351000000,5351000000,432000000,2472000000,14766000000,None,None,2969000000,2969000000,3639000000,None,1621000000,None,174000000,None,10840000000,2897000000,1070000000,None,None,41000000,7943000000,863000000,6602000000,None,None,7465000000,1487000000,243000000,11962000000,None,4479000000,4000000,461000000
